編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2017-07-30 20:58:12,121.36,22.53,3.6,22.0,2,臺東縣政府東南方  32.8  公里 (位於臺灣東部海域)(臺灣東部海域)
034   ,2017-07-30 09:00:07,120.59,23.19,4.2,8.4,3,嘉義市政府南偏東方  35.4  公里 (位於臺南市南化區)(臺南市南化區)
小區域有感地震,2017-07-30 06:42:21,120.51,23.72,2.9,22.8,1,雲林縣政府西北方  2.6  公里 (位於雲林縣斗六市)(雲林縣斗六市)
小區域有感地震,2017-07-29 11:46:28,121.85,24.48,2.8,12.3,3,宜蘭縣政府南偏東方  29.7  公里 (位於宜蘭縣蘇澳鎮)(宜蘭縣蘇澳鎮)
小區域有感地震,2017-07-28 06:56:01,121.78,24.29,2.9,24.3,2,花蓮縣政府北偏東方  37.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2017-07-27 17:14:48,121.41,22.45,3.6,25.8,1,臺東縣政府東南方  43.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-07-27 15:08:12,121.46,21.62,5.1,92.2,2,臺東縣政府南偏東方  129.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2017-07-27 01:28:34,121.59,23.36,4.1,41.9,2,花蓮縣政府南方  69.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-07-23 10:10:08,121.78,24.39,3.8,7.9,5,宜蘭縣政府南方  37.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2017-07-20 10:05:52,121.79,23.93,3.8,55.7,2,花蓮縣政府東偏南方  18.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-07-18 15:01:08,121.76,24.7,3.4,75.3,2,宜蘭縣政府南方  3.3  公里 (位於宜蘭縣五結鄉)(宜蘭縣五結鄉)
小區域有感地震,2017-07-18 12:21:53,121.05,24.74,2.0,6.5,1,新竹縣政府南偏東方  10.7  公里 (位於新竹縣寶山鄉)(新竹縣寶山鄉)
033   ,2017-07-18 03:16:26,121.57,23.59,4.6,35.2,3,花蓮縣政府南方  45.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2017-07-17 11:45:25,121.53,24.55,3.6,58.6,2,宜蘭縣政府西南方  30.7  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2017-07-17 08:41:45,121.62,24.13,3.5,26.4,2,花蓮縣政府北方  15.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2017-07-17 00:48:39,120.16,23.96,3.5,22.3,2,彰化縣政府西偏南方  41.0  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2017-07-16 12:27:34,120.84,23.11,3.0,4.2,3,臺東縣政府西北方  50.4  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2017-07-15 23:54:20,120.55,21.89,4.3,44.4,2,高雄市政府南偏東方  84.3  公里 (位於臺灣西南部海域)(臺灣西南部海域)
小區域有感地震,2017-07-13 00:00:10,121.94,24.52,3.8,57.4,1,宜蘭縣政府東南方  30.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-07-12 23:46:37,121.77,24.45,2.9,6.2,4,宜蘭縣政府南方  31.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2017-07-12 07:07:36,122.38,24.49,4.4,61.7,1,宜蘭縣政府東偏南方  68.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-07-12 03:08:22,120.06,23.19,2.9,11.7,3,臺南市政府北偏西方  25.4  公里 (位於臺南市近海)(臺南市近海)
小區域有感地震,2017-07-12 02:31:35,121.75,24.22,3.4,15.1,3,花蓮縣政府北偏東方  28.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2017-07-09 23:19:39,121.43,23.29,3.1,27.0,2,臺東縣政府北偏東方  65.8  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2017-07-08 06:23:11,121.75,24.22,3.0,13.3,3,花蓮縣政府北偏東方  28.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2017-07-08 06:05:15,121.74,24.23,3.1,13.4,3,花蓮縣政府北偏東方  28.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2017-07-07 11:42:38,121.56,24.01,1.7,6.8,1,花蓮縣政府西偏北方  6.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2017-07-07 00:19:55,120.65,23.54,2.7,12.0,1,嘉義市政府東偏北方  21.0  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2017-07-04 16:38:35,120.69,23.51,3.1,9.4,2,嘉義市政府東方  24.8  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2017-07-03 14:30:54,120.06,23.18,2.6,11.6,3,臺南市政府西北方  24.9  公里 (位於臺南市七股區)(臺南市七股區)
032   ,2017-07-02 14:45:11,121.81,24.45,3.5,18.7,4,宜蘭縣政府南方  32.0  公里 (位於宜蘭縣蘇澳鎮)(宜蘭縣蘇澳鎮)
小區域有感地震,2017-07-01 01:17:34,121.92,24.33,3.9,31.8,2,宜蘭縣政府南偏東方  47.6  公里 (位於臺灣東部海域)(臺灣東部海域)
