編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2017-04-30 14:07:55,121.69,24.14,3.3,10.4,4,花蓮縣政府北偏東方  18.2  公里 (位於花蓮縣近海)(花蓮縣近海)
020   ,2017-04-30 09:57:22,121.65,21.41,6.0,122.3,4,臺東縣政府南偏東方  157.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2017-04-27 22:34:53,121.85,24.42,3.5,12.9,3,宜蘭縣政府南偏東方  35.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2017-04-25 22:30:53,120.83,22.37,2.9,7.8,3,屏東縣政府東南方  49.4  公里 (位於臺東縣達仁鄉)(臺東縣達仁鄉)
小區域有感地震,2017-04-25 15:14:28,121.59,23.98,2.3,7.7,2,花蓮縣政府西偏南方  3.5  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2017-04-25 07:35:47,121.77,24.81,3.7,10.3,3,宜蘭縣政府北方  8.5  公里 (位於宜蘭縣礁溪鄉)(宜蘭縣礁溪鄉)
小區域有感地震,2017-04-21 01:01:59,120.99,22.97,3.4,7.1,1,臺東縣政府西北方  29.0  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2017-04-21 00:20:11,120.98,22.95,4.4,7.2,3,臺東縣政府西北方  28.1  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2017-04-18 22:38:01,121.45,23.38,4.0,32.9,2,花蓮縣政府南偏西方  70.0  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2017-04-17 03:01:16,120.68,23.28,3.6,6.7,2,嘉義市政府東南方  31.9  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
019   ,2017-04-17 02:34:16,120.68,23.28,4.5,6.8,4,嘉義市政府東南方  31.7  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
小區域有感地震,2017-04-16 19:26:36,121.55,23.88,2.7,7.8,2,花蓮縣政府南偏西方  14.5  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2017-04-16 08:54:23,121.33,23.03,3.4,35.6,1,臺東縣政府北偏東方  35.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2017-04-16 02:15:39,121.55,23.87,2.6,8.2,2,花蓮縣政府南偏西方  14.7  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2017-04-14 03:41:11,122.4,25.17,5.5,171.3,2,基隆市政府東方  66.0  公里 (位於臺灣東北部海域)(臺灣東北部海域)
小區域有感地震,2017-04-13 20:56:35,121.61,23.98,3.2,8.2,3,花蓮縣政府西南方  1.3  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2017-04-12 06:12:34,121.72,23.88,3.2,24.2,1,花蓮縣政府東南方  15.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-04-12 00:16:13,120.92,23.68,3.7,13.0,2,南投縣政府東南方  34.0  公里 (位於南投縣信義鄉)(南投縣信義鄉)
小區域有感地震,2017-04-12 00:04:59,121.67,23.86,3.6,43.5,1,花蓮縣政府南偏東方  15.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2017-04-11 21:15:34,121.23,23.09,3.0,17.5,2,臺東縣政府北偏東方  38.2  公里 (位於臺東縣池上鄉)(臺東縣池上鄉)
小區域有感地震,2017-04-11 21:10:56,121.61,23.97,2.8,8.1,2,花蓮縣政府南偏西方  2.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2017-04-10 07:42:11,121.6,24.34,3.9,52.0,2,花蓮縣政府北方  39.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2017-04-08 23:56:59,121.4,23.74,3.4,28.5,3,花蓮縣政府西南方  36.1  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2017-04-08 23:42:52,121.77,23.85,3.5,50.8,1,花蓮縣政府東南方  22.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-04-07 14:19:16,120.65,22.84,3.9,19.2,2,屏東縣政府東北方  24.4  公里 (位於屏東縣三地門鄉)(屏東縣三地門鄉)
小區域有感地震,2017-04-07 05:40:39,121.92,24.31,4.2,10.2,3,花蓮縣政府東北方  46.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-04-04 10:23:54,121.89,24.4,3.8,25.2,3,宜蘭縣政府南偏東方  38.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-04-01 11:55:42,121.41,23.22,4.0,24.6,3,臺東縣政府北偏東方  57.7  公里 (位於臺東縣近海)(臺東縣近海)
