編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2017-05-26 10:10:14,120.87,23.7,3.1,22.7,1,南投縣政府東南方  29.0  公里 (位於南投縣信義鄉)(南投縣信義鄉)
025   ,2017-05-25 13:48:11,120.52,23.42,4.7,11.8,4,嘉義市政府東南方  9.2  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
024   ,2017-05-24 21:10:54,120.51,23.42,5.1,12.4,4,嘉義市政府東南方  9.0  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2017-05-24 21:05:59,120.51,23.42,3.8,12.6,2,嘉義市政府東南方  9.1  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2017-05-24 20:01:56,120.52,23.42,3.6,12.9,3,嘉義市政府東南方  9.3  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2017-05-24 19:43:34,120.52,23.42,3.4,13.2,2,嘉義市政府東南方  9.4  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
023   ,2017-05-24 17:49:03,120.52,23.42,4.2,12.9,4,嘉義市政府東南方  9.6  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2017-05-23 12:26:30,120.46,23.36,3.6,11.0,2,嘉義市政府南方  13.8  公里 (位於臺南市白河區)(臺南市白河區)
小區域有感地震,2017-05-20 15:21:00,121.02,23.89,4.0,16.8,2,南投縣政府東方  33.9  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2017-05-19 11:27:16,121.4,23.78,3.6,8.9,4,花蓮縣政府西南方  31.8  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2017-05-16 12:57:25,121.44,23.84,2.9,19.6,3,花蓮縣政府西南方  25.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
022   ,2017-05-16 07:12:54,121.43,23.28,5.7,24.9,5,臺東縣政府北偏東方  64.9  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2017-05-15 11:12:47,121.78,24.39,3.1,8.9,4,宜蘭縣政府南方  37.5  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2017-05-09 09:30:29,120.57,23.61,2.4,10.0,2,雲林縣政府南偏東方  10.3  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2017-05-08 17:41:43,122.19,24.93,3.9,15.6,1,宜蘭縣政府東偏北方  48.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-05-08 15:30:01,121.93,24.42,4.1,23.7,2,宜蘭縣政府南偏東方  38.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2017-05-07 20:57:19,120.98,22.94,3.8,6.8,2,臺東縣政府西北方  27.2  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2017-05-07 03:00:05,120.96,24.55,2.9,5.5,2,苗栗縣政府東方  13.9  公里 (位於苗栗縣南庄鄉)(苗栗縣南庄鄉)
小區域有感地震,2017-05-05 20:16:51,121.78,21.39,4.6,147.2,1,臺東縣政府南偏東方  164.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2017-05-05 17:37:26,121.31,22.77,3.3,20.6,1,臺東縣政府東方  16.3  公里 (位於臺灣東部海域)(臺灣東部海域)
021   ,2017-05-05 13:07:30,121.52,23.43,4.6,34.3,4,花蓮縣政府南方  63.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2017-05-04 04:12:00,120.91,22.83,3.7,8.3,2,臺東縣政府西偏北方  26.5  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2017-05-03 18:45:33,120.38,23.25,2.8,10.1,1,嘉義縣政府南偏東方  24.6  公里 (位於臺南市柳營區)(臺南市柳營區)
小區域有感地震,2017-05-03 05:33:46,121.87,24.44,3.5,22.6,3,宜蘭縣政府南偏東方  34.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
