編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2002-05-31 07:48:01,121.83,24.57,3.0,10.6,3,宜蘭蘇澳地震站西南方  4.8  公里(宜蘭蘇澳地震站西南方  4.8  公里)
096   ,2002-05-31 01:27:27,121.42,22.79,4.7,16.3,3,台東市地震站東方  27.3  公里(台東市地震站東方  27.3  公里)
小區域有感地震,2002-05-30 23:04:06,122.0,24.46,3.4,10.6,3,宜蘭蘇澳地震站東南方  21.6  公里(宜蘭蘇澳地震站東南方  21.6  公里)
095   ,2002-05-30 14:53:40,121.95,24.87,5.6,87.0,4,宜蘭市地震站東偏北方  23.0  公里(宜蘭市地震站東偏北方  23.0  公里)
小區域有感地震,2002-05-30 12:23:07,121.75,24.6,3.1,8.5,3,宜蘭蘇澳地震站西方  11.5  公里(宜蘭蘇澳地震站西方  11.5  公里)
094   ,2002-05-29 00:45:14,122.4,23.91,6.2,15.2,4,花蓮市地震站東方  80.0  公里(花蓮市地震站東方  80.0  公里)
小區域有感地震,2002-05-28 02:39:15,121.72,24.24,3.6,8.0,4,花蓮秀林地震站東北方  20.8  公里(花蓮秀林地震站東北方  20.8  公里)
093   ,2002-05-27 16:55:24,121.14,22.88,4.4,18.2,3,台東市地震站北方  14.7  公里(台東市地震站北方  14.7  公里)
092   ,2002-05-26 06:42:06,121.78,24.32,3.9,15.9,4,宜蘭南澳地震站南偏東方  12.3  公里(宜蘭南澳地震站南偏東方  12.3  公里)
小區域有感地震,2002-05-23 20:48:47,121.82,24.58,2.7,4.3,2,宜蘭蘇澳地震站西南方  5.0  公里(宜蘭蘇澳地震站西南方  5.0  公里)
091   ,2002-05-23 19:42:05,121.83,24.57,3.3,7.2,3,宜蘭蘇澳地震站西南方  5.2  公里(宜蘭蘇澳地震站西南方  5.2  公里)
小區域有感地震,2002-05-23 18:55:40,121.82,24.58,3.0,7.7,2,宜蘭蘇澳地震站西南方  5.1  公里(宜蘭蘇澳地震站西南方  5.1  公里)
小區域有感地震,2002-05-21 18:12:17,121.83,24.66,3.0,7.2,3,宜蘭蘇澳地震站北偏西方  6.7  公里(宜蘭蘇澳地震站北偏西方  6.7  公里)
小區域有感地震,2002-05-21 14:35:52,121.7,24.63,3.3,9.8,3,宜蘭牛鬥地震站東方  13.1  公里(宜蘭牛鬥地震站東方  13.1  公里)
小區域有感地震,2002-05-21 12:32:05,121.97,24.79,3.6,10.0,3,宜蘭市地震站東方  22.1  公里(宜蘭市地震站東方  22.1  公里)
小區域有感地震,2002-05-21 01:53:21,121.83,24.46,3.7,15.3,4,宜蘭南澳地震站東偏北方  8.4  公里(宜蘭南澳地震站東偏北方  8.4  公里)
090   ,2002-05-20 20:16:33,121.64,24.34,3.8,18.3,4,宜蘭南澳地震站西南方  14.5  公里(宜蘭南澳地震站西南方  14.5  公里)
089   ,2002-05-20 17:49:44,121.85,24.44,4.7,16.3,6,宜蘭南澳地震站東方  10.7  公里(宜蘭南澳地震站東方  10.7  公里)
小區域有感地震,2002-05-20 16:52:07,121.33,22.04,3.2,7.3,2,台東蘭嶼地震站西方  23.7  公里(台東蘭嶼地震站西方  23.7  公里)
088   ,2002-05-20 09:44:47,121.61,24.0,3.6,9.4,3,花蓮市地震站北偏西方  2.4  公里(花蓮市地震站北偏西方  2.4  公里)
087   ,2002-05-19 21:24:22,121.94,24.46,3.9,12.6,4,宜蘭蘇澳地震站南偏東方  18.3  公里(宜蘭蘇澳地震站南偏東方  18.3  公里)
086   ,2002-05-19 04:54:06,121.75,24.23,3.8,6.5,4,宜蘭南澳地震站南方  21.2  公里(宜蘭南澳地震站南方  21.2  公里)
小區域有感地震,2002-05-18 16:13:58,121.74,24.22,3.8,2.5,3,花蓮秀林地震站東北方  20.9  公里(花蓮秀林地震站東北方  20.9  公里)
小區域有感地震,2002-05-18 13:49:38,121.73,24.23,4.0,7.4,3,花蓮秀林地震站東北方  20.4  公里(花蓮秀林地震站東北方  20.4  公里)
085   ,2002-05-18 12:52:49,121.73,24.23,4.0,10.8,1,花蓮秀林地震站東北方  20.8  公里(花蓮秀林地震站東北方  20.8  公里)
小區域有感地震,2002-05-18 12:52:18,121.72,24.24,3.3,12.0,4,宜蘭南澳地震站南方  20.7  公里(宜蘭南澳地震站南方  20.7  公里)
小區域有感地震,2002-05-18 10:46:04,121.7,24.24,3.6,6.7,3,宜蘭南澳地震站南偏西方  20.6  公里(宜蘭南澳地震站南偏西方  20.6  公里)
084   ,2002-05-18 09:40:41,121.73,24.22,4.3,10.8,4,花蓮秀林地震站東北方  20.5  公里(花蓮秀林地震站東北方  20.5  公里)
