編號,地震時間,經度,緯度,規模,深度,最大震度,位置
176   ,2002-10-30 13:57:34,121.88,24.68,4.3,77.9,2,宜蘭蘇澳地震站北偏東方  8.2  公里(宜蘭蘇澳地震站北偏東方  8.2  公里)
小區域有感地震,2002-10-29 12:25:47,121.72,24.22,3.5,9.1,2,花蓮秀林地震站東北方  19.8  公里(花蓮秀林地震站東北方  19.8  公里)
175   ,2002-10-28 18:27:26,121.61,24.04,3.2,9.2,2,花蓮秀林地震站南方  5.1  公里(花蓮秀林地震站南方  5.1  公里)
174   ,2002-10-28 18:24:53,121.64,24.03,4.1,8.5,3,花蓮秀林地震站東南方  6.4  公里(花蓮秀林地震站東南方  6.4  公里)
小區域有感地震,2002-10-28 14:58:59,121.74,24.2,3.4,9.7,3,花蓮秀林地震站東北方  18.9  公里(花蓮秀林地震站東北方  18.9  公里)
173   ,2002-10-27 17:55:59,121.77,24.25,4.3,11.1,3,宜蘭南澳地震站南方  20.2  公里(宜蘭南澳地震站南方  20.2  公里)
172   ,2002-10-27 10:20:29,121.74,24.21,4.0,7.3,3,花蓮秀林地震站東北方  20.0  公里(花蓮秀林地震站東北方  20.0  公里)
小區域有感地震,2002-10-27 05:51:10,121.63,24.03,3.4,9.1,3,花蓮秀林地震站南偏東方  6.2  公里(花蓮秀林地震站南偏東方  6.2  公里)
小區域有感地震,2002-10-26 14:55:09,121.74,24.46,2.8,8.2,4,宜蘭南澳地震站北偏西方  4.4  公里(宜蘭南澳地震站北偏西方  4.4  公里)
小區域有感地震,2002-10-26 14:42:38,121.88,24.56,3.5,10.0,3,宜蘭蘇澳地震站南偏東方  5.4  公里(宜蘭蘇澳地震站南偏東方  5.4  公里)
小區域有感地震,2002-10-25 17:46:39,121.74,24.2,3.4,8.2,2,花蓮秀林地震站東北方  19.5  公里(花蓮秀林地震站東北方  19.5  公里)
小區域有感地震,2002-10-24 21:52:31,120.71,23.28,3.7,10.2,2,嘉義大埔地震站東偏北方  9.6  公里(嘉義大埔地震站東偏北方  9.6  公里)
小區域有感地震,2002-10-23 11:05:21,121.75,24.2,3.0,10.8,2,花蓮秀林地震站東北方  19.7  公里(花蓮秀林地震站東北方  19.7  公里)
小區域有感地震,2002-10-23 11:03:49,121.62,24.06,3.1,9.6,2,花蓮秀林地震站東南方  2.7  公里(花蓮秀林地震站東南方  2.7  公里)
小區域有感地震,2002-10-23 10:58:37,121.62,24.06,2.5,10.5,1,花蓮秀林地震站南偏東方  2.7  公里(花蓮秀林地震站南偏東方  2.7  公里)
小區域有感地震,2002-10-22 22:25:10,121.63,24.08,3.0,9.1,3,花蓮秀林地震站東方  2.4  公里(花蓮秀林地震站東方  2.4  公里)
171   ,2002-10-22 21:55:56,122.07,24.36,4.3,9.8,4,宜蘭南澳地震站東偏南方  33.0  公里(宜蘭南澳地震站東偏南方  33.0  公里)
小區域有感地震,2002-10-22 18:40:35,121.64,24.08,3.1,9.0,2,花蓮秀林地震站東方  3.3  公里(花蓮秀林地震站東方  3.3  公里)
小區域有感地震,2002-10-22 18:13:20,121.74,24.2,2.7,9.6,2,花蓮秀林地震站東北方  19.0  公里(花蓮秀林地震站東北方  19.0  公里)
小區域有感地震,2002-10-22 17:38:19,121.75,24.21,2.7,10.3,2,花蓮秀林地震站東北方  20.8  公里(花蓮秀林地震站東北方  20.8  公里)
170   ,2002-10-22 16:23:48,121.72,24.22,3.7,7.1,3,花蓮秀林地震站東北方  19.8  公里(花蓮秀林地震站東北方  19.8  公里)
小區域有感地震,2002-10-22 15:10:06,121.62,24.07,2.8,9.8,2,花蓮秀林地震站東偏南方  1.9  公里(花蓮秀林地震站東偏南方  1.9  公里)
小區域有感地震,2002-10-22 15:07:58,121.62,24.07,2.7,9.3,1,花蓮秀林地震站東南方  2.0  公里(花蓮秀林地震站東南方  2.0  公里)
小區域有感地震,2002-10-22 14:55:24,121.63,24.08,2.8,9.6,2,花蓮秀林地震站東方  2.8  公里(花蓮秀林地震站東方  2.8  公里)
小區域有感地震,2002-10-22 14:39:34,121.76,24.24,3.0,10.6,2,宜蘭南澳地震站南方  20.8  公里(宜蘭南澳地震站南方  20.8  公里)
小區域有感地震,2002-10-22 14:34:28,121.78,24.24,3.5,11.9,3,宜蘭南澳地震站南方  21.0  公里(宜蘭南澳地震站南方  21.0  公里)
小區域有感地震,2002-10-22 14:28:10,121.77,24.23,3.4,11.4,3,宜蘭南澳地震站南方  21.4  公里(宜蘭南澳地震站南方  21.4  公里)
