編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2002-09-30 22:46:33,121.46,23.97,3.1,17.1,3,花蓮市地震站西方  15.3  公里(花蓮市地震站西方  15.3  公里)
147   ,2002-09-30 16:35:13,120.61,23.33,5.0,8.1,4,嘉義大埔地震站北方  9.4  公里(嘉義大埔地震站北方  9.4  公里)
146   ,2002-09-27 13:07:47,120.95,24.16,4.7,11.1,3,台中德基地震站西偏南  23.2  公里(台中德基地震站西偏南  23.2  公里)
145   ,2002-09-25 06:43:22,121.08,22.67,5.2,9.7,4,台東市地震站西南方  12.3  公里(台東市地震站西南方  12.3  公里)
小區域有感地震,2002-09-24 00:35:51,120.41,23.48,3.1,10.7,2,嘉義市地震站西偏南  3.5  公里(嘉義市地震站西偏南  3.5  公里)
小區域有感地震,2002-09-21 12:09:43,121.6,24.15,3.0,15.2,2,花蓮秀林地震站北方  8.2  公里(花蓮秀林地震站北方  8.2  公里)
小區域有感地震,2002-09-20 21:10:27,121.96,24.39,3.9,8.2,3,宜蘭南澳地震站東方  21.7  公里(宜蘭南澳地震站東方  21.7  公里)
144   ,2002-09-19 12:21:54,120.69,23.58,4.0,11.5,4,斗六市地震站東南方  21.6  公里(斗六市地震站東南方  21.6  公里)
143   ,2002-09-18 10:21:09,121.52,22.01,4.6,14.2,0,台東蘭嶼地震站西偏南  4.9  公里(台東蘭嶼地震站西偏南  4.9  公里)
小區域有感地震,2002-09-16 16:24:59,121.87,24.48,3.2,14.9,3,宜蘭蘇澳地震站南方  13.8  公里(宜蘭蘇澳地震站南方  13.8  公里)
142   ,2002-09-16 08:03:30,122.39,25.1,6.8,175.7,4,基隆市地震站東方  62.2  公里(基隆市地震站東方  62.2  公里)
小區域有感地震,2002-09-15 19:42:16,121.63,24.06,3.5,5.0,2,花蓮秀林地震站東南方  3.2  公里(花蓮秀林地震站東南方  3.2  公里)
小區域有感地震,2002-09-15 18:34:56,121.63,24.06,3.5,7.5,2,花蓮秀林地震站東南方  3.5  公里(花蓮秀林地震站東南方  3.5  公里)
141   ,2002-09-15 09:06:53,122.53,23.92,5.2,11.0,3,花蓮市地震站東方  93.6  公里(花蓮市地震站東方  93.6  公里)
140   ,2002-09-12 16:31:39,121.64,24.1,3.6,7.9,2,花蓮秀林地震站東偏北方  3.6  公里(花蓮秀林地震站東偏北方  3.6  公里)
139   ,2002-09-10 16:38:14,122.01,24.87,5.4,103.5,3,宜蘭縣政府東偏北方  29.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2002-09-08 20:28:20,121.83,24.5,3.0,9.5,3,宜蘭南澳地震站東北方  12.0  公里(宜蘭南澳地震站東北方  12.0  公里)
138   ,2002-09-08 06:59:32,121.69,24.45,5.3,41.4,4,宜蘭南澳地震站西偏北方  6.6  公里(宜蘭南澳地震站西偏北方  6.6  公里)
小區域有感地震,2002-09-08 05:12:18,121.82,24.52,3.7,6.6,4,宜蘭蘇澳地震站南偏西方  10.8  公里(宜蘭蘇澳地震站南偏西方  10.8  公里)
137   ,2002-09-06 19:02:01,120.73,23.89,5.3,28.8,5,南投名間地震站東偏北方  4.0  公里(南投名間地震站東偏北方  4.0  公里)
136   ,2002-09-05 12:43:51,121.83,24.51,3.9,8.5,4,宜蘭蘇澳地震站南偏西方  11.4  公里(宜蘭蘇澳地震站南偏西方  11.4  公里)
小區域有感地震,2002-09-05 05:07:31,121.81,24.51,3.5,10.8,4,宜蘭南澳地震站東北方  11.1  公里(宜蘭南澳地震站東北方  11.1  公里)
小區域有感地震,2002-09-02 00:04:21,121.67,24.66,3.9,42.0,2,宜蘭牛鬥地震站東偏北方  9.9  公里(宜蘭牛鬥地震站東偏北方  9.9  公里)
135   ,2002-09-01 20:35:32,121.65,24.13,3.8,10.0,4,花蓮秀林地震站東北方  7.6  公里(花蓮秀林地震站東北方  7.6  公里)
134   ,2002-09-01 15:07:35,122.37,23.97,5.5,15.6,2,花蓮市地震站東方  77.4  公里(花蓮市地震站東方  77.4  公里)
133   ,2002-09-01 13:56:21,122.43,23.92,5.5,8.8,2,花蓮市地震站東方  83.3  公里(花蓮市地震站東方  83.3  公里)
132   ,2002-09-01 04:22:53,121.46,23.92,3.8,16.3,4,花蓮西林地震站北方  12.5  公里(花蓮西林地震站北方  12.5  公里)
