編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2019-11-28 18:46:43,120.58,23.18,3.2,8.1,2,臺南市政府東偏北方  46.0  公里 (位於臺南市南化區)(臺南市南化區)
小區域有感地震,2019-11-27 02:07:17,121.57,25.13,2.5,7.6,1,臺北市政府北方  10.2  公里 (位於臺北市士林區)(臺北市士林區)
061   ,2019-11-25 09:32:42,121.75,24.03,4.6,5.1,3,花蓮縣政府東偏北方  13.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-11-23 18:56:32,120.17,22.97,3.0,18.0,2,臺南市政府西南方  2.7  公里 (位於臺南市南區)(臺南市南區)
小區域有感地震,2019-11-19 17:15:39,121.05,22.78,3.7,4.9,4,臺東縣政府西偏北方  11.3  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2019-11-18 02:56:56,121.7,24.53,4.2,59.8,2,宜蘭縣政府南偏西方  23.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-11-12 02:11:33,121.92,24.88,4.5,109.0,2,宜蘭縣政府東北方  22.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-11-12 00:54:57,121.66,21.05,5.0,114.6,1,臺東縣政府南偏東方  195.7  公里(臺東縣政府南偏東方  195.7  公里)
小區域有感地震,2019-11-11 00:01:27,121.36,23.19,3.1,17.0,2,臺東縣政府北偏東方  53.1  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2019-11-10 08:13:21,121.92,23.94,4.4,37.9,2,花蓮縣政府東方  31.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-11-09 07:47:05,121.83,24.81,3.7,83.3,1,宜蘭縣政府東北方  11.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-11-08 15:29:01,121.89,24.54,4.1,38.1,3,宜蘭縣政府東南方  24.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-11-07 16:56:07,120.84,24.16,3.0,31.4,1,臺中市政府東方  16.6  公里 (位於臺中市新社區)(臺中市新社區)
小區域有感地震,2019-11-07 03:08:33,121.52,24.57,3.1,10.0,2,宜蘭縣政府西南方  30.0  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2019-11-07 03:08:24,121.52,24.56,3.1,10.1,2,宜蘭縣政府西南方  31.1  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2019-11-05 10:08:13,121.82,24.45,2.9,16.9,3,宜蘭縣政府南方  31.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-11-05 08:50:19,121.82,24.45,3.6,17.2,5,宜蘭縣政府南偏東方  31.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-11-05 03:23:03,120.82,24.16,3.4,27.5,2,臺中市政府東方  14.2  公里 (位於臺中市新社區)(臺中市新社區)
小區域有感地震,2019-11-04 11:32:17,121.51,24.02,3.9,16.4,4,花蓮縣政府西偏北方  11.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-11-03 10:02:18,121.57,24.23,3.8,43.9,2,花蓮縣政府北偏西方  27.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-11-03 03:26:34,121.91,24.41,4.4,26.9,3,宜蘭縣政府南偏東方  38.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-11-03 00:28:08,121.71,24.68,3.5,48.6,2,宜蘭縣政府西南方  8.0  公里 (位於宜蘭縣三星鄉)(宜蘭縣三星鄉)
小區域有感地震,2019-11-01 21:28:39,121.33,22.6,4.0,36.0,1,臺東縣政府東南方  25.2  公里 (位於臺灣東南部海域)(臺灣東南部海域)
