編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2019-09-30 18:38:02,120.59,22.9,4.1,16.2,3,高雄市政府東北方  42.6  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2019-09-27 14:21:40,121.48,23.76,3.4,41.4,2,花蓮縣政府南偏西方  29.7  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2019-09-26 09:16:54,121.89,24.3,3.2,24.9,2,花蓮縣政府東北方  43.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-09-25 17:51:13,121.87,24.31,3.6,24.8,3,花蓮縣政府東北方  43.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-09-25 03:11:30,121.48,23.96,2.9,19.8,3,花蓮縣政府西偏南方  14.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-09-24 19:25:49,120.72,23.33,3.3,11.9,2,嘉義縣政府東偏南方  46.3  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
小區域有感地震,2019-09-23 11:23:21,121.46,23.91,3.4,18.2,4,花蓮縣政府西偏南方  17.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-09-21 19:05:38,122.4,24.42,4.4,54.4,1,宜蘭縣政府東偏南方  73.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-09-21 17:34:48,120.94,24.46,3.9,7.9,3,苗栗縣政府東南方  17.2  公里 (位於苗栗縣泰安鄉)(苗栗縣泰安鄉)
小區域有感地震,2019-09-19 22:50:21,121.8,24.78,3.9,80.5,2,宜蘭縣政府東北方  7.1  公里 (位於宜蘭縣壯圍鄉)(宜蘭縣壯圍鄉)
小區域有感地震,2019-09-16 22:12:22,121.35,23.42,3.7,12.4,2,花蓮縣政府南偏西方  69.3  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
小區域有感地震,2019-09-16 21:59:00,121.58,23.66,3.9,32.9,2,花蓮縣政府南方  36.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-09-13 23:36:05,120.62,23.75,3.6,21.8,3,雲林縣政府東偏北方  10.9  公里 (位於雲林縣林內鄉)(雲林縣林內鄉)
小區域有感地震,2019-09-12 10:56:09,121.41,24.39,3.8,6.2,5,宜蘭縣政府西南方  51.5  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2019-09-11 05:24:56,121.44,23.31,3.7,42.5,3,臺東縣政府北偏東方  68.4  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2019-09-10 14:08:02,121.83,24.04,4.6,5.7,2,花蓮縣政府東偏北方  22.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-09-10 06:52:15,121.41,24.4,3.1,6.4,5,宜蘭縣政府西南方  51.3  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2019-09-09 23:16:11,121.58,23.18,3.8,40.0,2,臺東縣政府東北方  64.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-09-09 13:07:48,121.53,21.09,5.5,98.0,2,臺東縣政府南偏東方  188.4  公里(臺東縣政府南偏東方  188.4  公里)
小區域有感地震,2019-09-09 01:41:09,120.7,23.64,3.2,13.3,4,南投縣政府南方  28.8  公里 (位於南投縣竹山鎮)(南投縣竹山鎮)
小區域有感地震,2019-09-08 12:36:29,122.24,24.86,4.3,11.3,3,宜蘭縣政府東偏北方  49.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-09-08 12:35:59,122.24,24.86,4.5,13.1,3,宜蘭縣政府東偏北方  50.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-09-06 01:50:55,121.12,23.03,3.9,10.1,4,臺東縣政府北方  31.0  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2019-09-04 07:36:34,121.64,24.63,3.5,48.0,2,宜蘭縣政府西南方  17.0  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
057   ,2019-09-03 08:47:30,121.5,23.75,4.6,6.9,4,花蓮縣政府南偏西方  29.4  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2019-09-02 15:23:10,121.52,24.05,3.5,19.1,4,花蓮縣政府西偏北方  12.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-09-01 07:46:04,122.22,24.85,4.4,11.3,2,宜蘭縣政府東偏北方  47.7  公里 (位於臺灣東部海域)(臺灣東部海域)
