編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2019-03-31 00:07:08,121.59,24.53,4.0,66.3,1,宜蘭縣政府西南方  28.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-03-29 13:04:08,120.6,23.89,3.0,19.6,2,彰化縣政府南偏東方  21.0  公里 (位於彰化縣社頭鄉)(彰化縣社頭鄉)
小區域有感地震,2019-03-26 08:15:48,121.51,24.03,2.9,18.0,3,花蓮縣政府西偏北方  12.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-03-25 10:43:21,121.71,23.52,4.0,16.4,2,花蓮縣政府南方  52.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-24 15:56:50,122.43,24.7,4.7,109.3,2,宜蘭縣政府東方  68.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-22 22:22:32,120.71,23.63,3.4,13.1,2,雲林縣政府東偏南方  19.8  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2019-03-22 20:05:48,122.45,24.49,4.9,88.8,2,宜蘭縣政府東偏南方  75.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-21 07:12:28,120.69,23.02,3.5,13.4,2,高雄市政府東北方  58.8  公里 (位於高雄市桃源區)(高雄市桃源區)
021   ,2019-03-19 12:01:34,121.93,24.75,4.9,83.2,3,宜蘭縣政府東方  17.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-18 11:42:11,120.87,23.29,3.5,2.2,2,高雄市政府東北方  94.2  公里 (位於高雄市桃源區)(高雄市桃源區)
020   ,2019-03-17 20:44:22,121.91,24.44,4.2,24.5,3,宜蘭縣政府南偏東方  35.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-17 09:28:18,121.52,24.09,3.2,15.7,3,花蓮縣政府西北方  15.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
019   ,2019-03-16 08:45:51,121.39,23.22,4.6,18.9,4,臺東縣政府北偏東方  56.8  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2019-03-15 23:55:28,121.41,23.24,3.7,46.1,2,臺東縣政府北偏東方  59.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2019-03-15 01:17:59,120.52,23.43,3.0,9.9,2,嘉義縣政府東方  23.5  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
018   ,2019-03-14 05:07:22,121.35,23.06,4.7,17.7,5,臺東縣政府東北方  39.3  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2019-03-13 23:45:44,120.8,22.57,3.5,7.0,2,臺東縣政府西偏南方  41.3  公里 (位於臺東縣金峰鄉)(臺東縣金峰鄉)
017   ,2019-03-13 12:32:34,121.59,23.6,5.4,35.9,4,花蓮縣政府南方  44.0  公里 (位於花蓮縣近海)(花蓮縣近海)
016   ,2019-03-13 04:19:15,121.86,25.02,5.3,138.0,2,新北市政府東方  39.4  公里 (位於新北市雙溪區)(新北市雙溪區)
小區域有感地震,2019-03-12 22:27:28,121.69,24.63,3.8,8.2,3,宜蘭縣政府西南方  13.7  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
015   ,2019-03-12 11:53:39,120.62,22.91,4.1,12.0,3,高雄市政府東北方  45.0  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2019-03-11 23:51:50,121.72,23.42,4.1,28.3,2,花蓮縣政府南方  63.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-10 01:27:49,121.43,23.93,3.4,19.1,3,花蓮縣政府西偏南方  20.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-03-10 01:27:29,121.45,23.93,4.0,19.8,4,花蓮縣政府西偏南方  18.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-03-09 08:15:41,121.89,24.44,3.2,23.1,2,宜蘭縣政府南偏東方  34.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-03-08 10:55:18,121.42,22.42,4.1,28.4,2,臺東縣政府東南方  46.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-03-08 10:54:59,121.39,22.4,4.1,20.1,2,臺東縣政府東南方  46.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
014   ,2019-03-08 10:32:14,121.4,22.44,5.3,24.1,4,臺東縣政府東南方  43.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-03-07 23:27:00,121.61,23.97,4.0,38.3,2,花蓮縣政府南偏西方  2.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-03-06 09:33:29,121.79,24.76,4.1,86.7,2,宜蘭縣政府東北方  4.1  公里 (位於宜蘭縣壯圍鄉)(宜蘭縣壯圍鄉)
小區域有感地震,2019-03-03 10:39:47,121.33,22.59,3.8,31.7,2,臺東縣政府東南方  25.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-03-02 13:29:01,121.51,24.06,3.8,21.2,3,花蓮縣政府西偏北方  13.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-03-01 02:47:51,121.0,23.99,3.6,16.5,3,南投縣政府東偏北方  33.4  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
