編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2019-01-31 07:15:22,121.86,24.41,3.7,23.8,3,宜蘭縣政府南偏東方  36.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
008   ,2019-01-31 06:14:03,121.86,24.4,4.0,24.6,3,宜蘭縣政府南偏東方  37.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
007   ,2019-01-30 23:14:53,120.59,21.81,5.1,46.8,3,高雄市政府南偏東方  94.1  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2019-01-30 20:00:07,121.77,24.47,3.2,7.6,4,宜蘭縣政府南方  29.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-01-30 18:05:20,121.75,24.47,2.8,4.9,4,宜蘭縣政府南方  28.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-01-30 16:31:49,120.94,22.85,3.5,9.6,3,臺東縣政府西偏北方  24.2  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
006   ,2019-01-30 13:21:36,122.39,23.75,5.9,38.8,4,花蓮縣政府東偏南方  82.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-01-30 03:47:21,120.39,23.53,3.5,8.8,4,嘉義縣政府東北方  12.4  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2019-01-28 20:10:18,121.58,25.2,3.4,6.1,3,新北市政府北偏東方  24.2  公里 (位於新北市金山區)(新北市金山區)
小區域有感地震,2019-01-28 18:48:13,121.59,25.2,2.9,4.6,3,新北市政府北偏東方  24.0  公里 (位於新北市金山區)(新北市金山區)
小區域有感地震,2019-01-27 00:23:11,120.49,23.38,3.6,7.5,3,嘉義縣政府東偏南方  22.5  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2019-01-26 15:23:28,121.78,24.38,3.8,55.6,2,宜蘭縣政府南方  39.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-01-24 15:14:41,121.44,23.14,3.6,10.8,4,臺東縣政府東北方  51.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2019-01-24 10:54:29,120.47,23.22,3.5,8.8,2,臺南市政府東北方  38.2  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2019-01-23 23:54:14,121.35,23.1,3.6,18.9,3,臺東縣政府北偏東方  43.6  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2019-01-23 20:55:15,120.16,22.93,2.1,11.8,2,臺南市政府南偏西方  7.7  公里 (位於臺南市近海)(臺南市近海)
小區域有感地震,2019-01-23 11:48:17,121.18,24.89,3.1,9.5,2,桃園市政府西南方  16.6  公里 (位於桃園市龍潭區)(桃園市龍潭區)
小區域有感地震,2019-01-22 12:16:56,121.17,24.89,2.3,9.1,1,桃園市政府西南方  16.9  公里 (位於桃園市龍潭區)(桃園市龍潭區)
