編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2014-01-30 22:39:30,121.51,24.05,3.0,18.1,3,花蓮縣政府西偏北方  12.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-01-29 22:11:38,120.99,24.52,2.7,6.4,1,苗栗縣政府東偏南方  18.4  公里 (位於苗栗縣南庄鄉)(苗栗縣南庄鄉)
小區域有感地震,2014-01-29 10:26:53,121.37,23.24,3.4,18.3,2,臺東縣政府北偏東方  58.1  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
018   ,2014-01-29 10:14:52,121.37,23.24,4.4,17.3,3,臺東縣政府北偏東方  58.4  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2014-01-28 22:16:48,121.49,23.96,2.5,15.1,2,花蓮縣政府西偏南方  13.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-01-28 18:08:53,121.74,24.03,3.5,59.8,1,花蓮縣政府東偏北方  13.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-28 05:01:37,121.49,23.79,2.7,9.8,2,花蓮縣政府南偏西方  25.5  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-01-28 01:33:50,121.01,22.66,2.8,7.1,3,臺東縣政府西南方  17.5  公里 (位於臺東縣太麻里鄉)(臺東縣太麻里鄉)
小區域有感地震,2014-01-27 10:49:44,121.44,24.3,3.0,6.8,2,花蓮縣政府北偏西方  38.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-01-26 15:50:49,121.09,22.91,3.7,11.9,2,臺東縣政府北偏西方  18.3  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2014-01-26 14:55:05,121.68,24.14,3.8,28.5,3,花蓮縣政府北偏東方  17.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-01-26 09:17:26,121.96,24.5,3.6,13.4,3,宜蘭縣政府東南方  32.7  公里 (位於臺灣東部海域)(臺灣東部海域)
