編號,地震時間,經度,緯度,規模,深度,最大震度,位置
100   ,2014-07-31 21:41:06,121.03,23.16,3.0,3.9,4,臺東縣政府北偏西方  46.8  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2014-07-31 18:32:28,121.28,22.88,3.8,16.9,,臺東縣政府東北方  19.0  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2014-07-30 21:46:20,121.85,24.44,2.5,12.9,,宜蘭縣政府南偏東方  33.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-07-30 20:09:28,121.41,22.52,4.2,21.1,,臺東縣政府東南方  37.7  公里 (位於臺灣東部海域)(臺灣東部海域)
099   ,2014-07-28 21:14:21,121.91,23.54,4.0,30.2,2,花蓮縣政府南偏東方  58.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-07-28 18:14:01,121.03,22.33,4.0,9.8,,臺東縣政府南偏西方  49.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-07-27 17:23:37,121.99,24.39,3.9,16.7,,宜蘭縣政府東南方  44.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-07-27 01:47:55,121.93,24.44,2.9,14.4,,宜蘭縣政府南偏東方  36.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-07-26 05:27:35,120.84,23.17,2.3,7.4,,嘉義市政府東南方  52.3  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2014-07-26 05:11:43,120.84,23.17,2.3,6.8,,嘉義市政府東南方  52.3  公里 (位於高雄市桃源區)(高雄市桃源區)
098   ,2014-07-26 04:37:53,120.84,23.18,3.3,5.8,4,嘉義市政府東南方  51.7  公里 (位於高雄市桃源區)(高雄市桃源區)
097   ,2014-07-26 00:43:59,122.01,24.87,4.0,101.0,1,宜蘭縣政府東偏北方  30.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-07-25 05:27:24,121.23,24.73,3.0,11.5,,新竹縣政府東偏南方  24.7  公里 (位於新竹縣尖石鄉)(新竹縣尖石鄉)
小區域有感地震,2014-07-22 23:52:32,121.7,24.14,3.1,14.3,,花蓮縣政府北偏東方  18.9  公里 (位於花蓮縣近海)(花蓮縣近海)
096   ,2014-07-22 10:30:51,120.48,23.39,3.5,8.0,3,嘉義市政府南偏東方  10.4  公里 (位於臺南市白河區)(臺南市白河區)
小區域有感地震,2014-07-21 06:24:01,121.43,23.25,3.6,22.4,,臺東縣政府北偏東方  61.2  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2014-07-21 02:11:08,121.47,24.33,3.1,6.0,,花蓮縣政府北偏西方  40.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-07-19 17:30:06,121.44,23.74,3.1,19.3,,花蓮縣政府西南方  33.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-07-19 15:37:46,121.74,24.31,3.6,31.4,,花蓮縣政府北偏東方  37.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-07-18 07:23:22,121.39,23.64,3.3,18.8,,花蓮縣政府西南方  45.4  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
095   ,2014-07-17 14:11:54,121.35,22.27,5.3,19.1,5,臺東縣政府南偏東方  57.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-07-16 14:11:12,121.42,23.74,3.0,20.7,,花蓮縣政府西南方  33.9  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
094   ,2014-07-14 09:39:43,121.08,23.93,4.2,20.5,2,南投縣政府東方  39.4  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2014-07-13 21:42:50,121.43,23.75,2.8,20.2,,花蓮縣政府西南方  32.7  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-07-13 16:20:41,121.91,24.47,3.3,22.3,,宜蘭縣政府南偏東方  32.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
093   ,2014-07-13 08:58:41,121.82,24.46,3.6,7.2,4,宜蘭縣政府南方  31.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
