編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2012-09-30 13:32:58,121.62,24.58,3.1,5.3,3,宜蘭縣政府西南方  22.1  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2012-09-30 10:40:49,121.75,24.5,3.7,66.9,2,宜蘭縣政府南方  26.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-09-30 08:28:35,121.96,24.41,3.4,20.8,3,宜蘭縣政府南偏東方  40.7  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-09-30 00:50:05,121.62,24.59,2.6,4.3,3,宜蘭縣政府西南方  21.0  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2012-09-29 00:23:05,119.88,25.97,3.9,12.5,2,連江縣政府南偏西方  21.6  公里(連江縣政府南偏西方  21.6  公里)
小區域有感地震,2012-09-27 23:41:36,121.51,24.03,2.9,17.5,2,花蓮縣政府西偏北方  12.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
179   ,2012-09-26 18:51:06,121.49,24.41,3.6,6.0,4,宜蘭縣政府西南方  45.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
178   ,2012-09-26 06:29:29,121.41,22.96,4.2,37.3,2,台東縣政府東北方  34.9  公里 (位於台灣東部海域)(台灣東部海域)
177   ,2012-09-25 18:06:44,120.7,23.23,3.1,9.8,3,嘉義市政府東南方  37.3  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
176   ,2012-09-25 05:57:33,121.29,22.86,4.7,17.5,3,台東縣政府東北方  18.6  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-09-25 00:48:16,121.65,24.6,2.7,6.3,3,宜蘭縣政府西南方  18.7  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2012-09-24 15:39:04,120.92,22.99,3.3,4.7,1,台東縣政府西北方  34.8  公里 (位於台東縣海端鄉)(台東縣海端鄉)
小區域有感地震,2012-09-24 04:59:08,121.11,23.87,3.3,29.1,2,南投縣政府東方  43.3  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2012-09-21 15:20:42,121.83,24.38,3.7,42.8,2,宜蘭縣政府南方  39.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-09-19 16:02:27,121.9,24.44,3.3,23.8,2,宜蘭縣政府南偏東方  35.5  公里 (位於台灣東部海域)(台灣東部海域)
175   ,2012-09-19 13:36:42,120.88,24.73,3.1,8.7,4,新竹市政府西南方  12.9  公里 (位於苗栗縣竹南鎮)(苗栗縣竹南鎮)
小區域有感地震,2012-09-18 04:08:10,121.48,24.41,2.8,7.0,3,宜蘭縣政府西南方  45.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-09-14 15:28:48,121.87,24.43,3.0,17.1,3,宜蘭縣政府南偏東方  34.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-09-14 12:53:46,121.71,24.18,3.2,11.7,3,花蓮縣政府北偏東方  22.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-14 12:11:06,121.37,23.92,3.1,7.4,2,花蓮縣政府西偏南方  27.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-09-13 22:17:33,121.98,24.84,3.6,11.3,2,宜蘭縣政府東偏北方  25.4  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-09-13 11:17:14,121.71,24.17,2.9,12.4,3,花蓮縣政府北偏東方  21.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-13 09:43:06,121.71,24.17,3.3,12.5,3,花蓮縣政府北偏東方  22.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-13 02:48:31,121.75,24.45,2.8,8.4,3,宜蘭縣政府南方  31.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-09-10 08:37:02,120.94,24.56,2.5,7.7,2,苗栗縣政府東方  11.8  公里 (位於苗栗縣獅潭鄉)(苗栗縣獅潭鄉)
