編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2012-01-13 11:12:44,121.61,24.0,2.6,7.3,1,花蓮縣政府北偏西方  1.5  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-12 21:44:38,121.64,23.96,2.4,7.7,1,花蓮縣政府南偏東方  3.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-01-12 21:22:33,120.58,23.38,3.0,15.6,1,嘉義市政府東南方  17.8  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2012-01-12 02:11:28,121.62,24.01,2.4,8.8,1,花蓮縣政府北偏西方  1.6  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-11 18:45:54,121.61,23.98,2.5,8.4,3,花蓮縣政府西南方  1.2  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-11 18:03:22,121.61,23.99,2.3,7.9,2,花蓮縣政府西南方  1.0  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-11 10:17:46,121.63,23.98,2.6,7.8,2,花蓮縣政府東南方  1.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-01-11 04:55:16,121.63,24.01,2.9,7.6,2,花蓮縣政府北偏東方  2.2  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-11 02:21:17,121.75,24.42,2.9,26.0,2,宜蘭縣政府南方  34.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-01-11 01:42:38,121.41,24.1,3.0,7.3,2,花蓮縣政府西偏北方  24.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-01-11 01:42:03,121.61,24.01,2.2,7.9,1,花蓮縣政府北偏西方  2.3  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-10 20:53:52,121.6,24.02,2.7,8.9,2,花蓮縣政府西北方  3.6  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2012-01-10 20:53:44,121.58,24.02,2.2,7.1,1,花蓮縣政府西北方  4.5  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2012-01-10 20:44:46,121.61,24.03,2.7,5.5,2,花蓮縣政府北偏西方  4.1  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
011   ,2012-01-10 17:34:24,121.6,23.99,3.4,8.0,3,花蓮縣政府西方  2.2  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-10 16:00:41,120.85,22.67,3.1,8.8,3,台東縣政府西偏南方  31.8  公里 (位於台東縣卑南鄉)(台東縣卑南鄉)
小區域有感地震,2012-01-10 15:41:07,122.76,24.53,4.8,90.0,1,宜蘭縣政府東偏南方  103.1  公里 (位於台灣東部海域)(台灣東部海域)
010   ,2012-01-10 09:27:46,121.61,23.97,2.9,8.8,3,花蓮縣政府南偏西方  2.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-01-10 09:26:56,121.54,24.0,2.4,6.8,2,花蓮縣政府西方  8.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
009   ,2012-01-10 09:26:42,121.63,23.97,3.0,8.6,3,花蓮縣政府南偏東方  2.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-01-09 21:26:19,121.62,24.02,2.4,8.1,1,花蓮縣政府北方  3.0  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-09 17:34:02,121.36,22.05,3.5,15.6,3,台東縣政府南偏東方  80.9  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-01-09 17:33:56,121.6,23.99,3.0,8.1,3,花蓮縣政府西方  2.3  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
008   ,2012-01-09 15:07:41,121.63,24.0,3.4,8.1,3,花蓮縣政府北偏東方  1.6  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
007   ,2012-01-09 14:17:31,121.63,23.99,3.2,9.0,3,花蓮縣政府東方  1.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-01-09 14:16:39,121.61,23.99,2.9,8.9,2,花蓮縣政府西方  1.3  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-09 12:28:50,121.63,24.0,2.8,9.9,2,花蓮縣政府東北方  1.2  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-09 12:27:22,121.58,24.0,3.0,6.3,2,花蓮縣政府西偏北方  4.4  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
006   ,2012-01-09 12:26:48,121.63,23.99,4.2,8.2,4,花蓮縣政府東偏北方  .8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-01-09 11:40:35,121.61,23.99,2.6,8.7,2,花蓮縣政府西偏北方  1.3  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
005   ,2012-01-07 05:40:39,120.49,23.13,3.7,13.7,3,台南市政府東偏北方  34.4  公里 (位於台南市楠西區)(台南市楠西區)
小區域有感地震,2012-01-06 00:32:10,121.84,24.23,3.2,21.9,2,花蓮縣政府東北方  35.3  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-01-05 23:45:22,121.59,23.96,2.6,9.2,2,花蓮縣政府西南方  4.5  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
004   ,2012-01-05 10:30:51,120.62,23.54,3.3,8.8,2,嘉義市政府東偏北方  17.7  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2012-01-05 09:48:10,121.59,23.98,2.2,8.5,1,花蓮縣政府西偏南方  3.8  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-05 02:36:32,121.79,24.44,1.4,9.6,3,宜蘭縣政府南方  32.6  公里 (位於宜蘭縣蘇澳鎮)(宜蘭縣蘇澳鎮)
小區域有感地震,2012-01-04 22:42:14,121.54,23.98,2.5,4.6,2,花蓮縣政府西方  8.5  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2012-01-04 22:41:54,121.61,23.97,2.6,8.1,2,花蓮縣政府南偏西方  3.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-01-04 21:24:47,121.59,23.98,2.4,9.4,2,花蓮縣政府西偏南方  3.3  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
003   ,2012-01-04 21:22:23,121.59,23.97,3.0,7.2,3,花蓮縣政府西南方  4.4  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2012-01-04 21:21:28,121.6,23.95,2.4,9.0,2,花蓮縣政府南偏西方  5.1  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2012-01-04 17:17:20,121.65,24.33,3.6,24.0,3,花蓮縣政府北方  37.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
002   ,2012-01-04 14:59:57,121.6,23.97,4.7,7.4,4,花蓮縣政府西南方  2.9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-04 14:56:37,121.59,23.97,2.2,7.8,2,花蓮縣政府西偏南方  3.5  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
001   ,2012-01-04 14:53:46,121.6,23.96,3.8,8.9,4,花蓮縣政府南偏西方  3.7  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2012-01-04 14:53:19,121.58,23.98,2.7,8.3,1,花蓮縣政府西偏南方  3.8  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2012-01-04 11:35:10,121.6,23.98,2.2,7.5,2,花蓮縣政府西偏南方  3.0  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-01-01 22:23:23,121.72,24.45,4.1,56.0,2,宜蘭縣政府南方  31.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-01-01 18:47:16,120.91,23.18,3.0,2.0,3,台東縣政府北偏西方  52.8  公里 (位於台東縣海端鄉)(台東縣海端鄉)
小區域有感地震,2012-01-01 18:46:18,120.91,23.17,3.1,2.0,3,台東縣政府北偏西方  52.5  公里 (位於台東縣海端鄉)(台東縣海端鄉)
小區域有感地震,2012-01-01 10:30:12,121.62,23.66,3.5,31.0,2,花蓮縣政府南方  37.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-01-01 01:41:23,121.94,24.47,3.0,13.1,3,宜蘭縣政府東南方  34.0  公里 (位於台灣東部海域)(台灣東部海域)
