編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2012-03-31 09:28:40,121.87,24.78,3.9,89.0,2,宜蘭縣政府東偏北方  11.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-03-30 16:57:30,121.73,24.22,2.6,16.3,3,花蓮縣政府北偏東方  27.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-29 05:58:36,121.64,23.92,2.7,7.7,2,花蓮縣政府南偏東方  8.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-28 21:30:12,121.44,24.41,2.9,5.7,5,宜蘭縣政府西南方  48.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-03-28 03:08:35,121.6,23.98,2.4,8.4,2,花蓮縣政府西偏南方  2.3  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2012-03-26 03:58:51,121.62,24.03,2.3,8.8,1,花蓮縣政府北方  4.7  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2012-03-25 20:06:36,121.49,24.38,3.5,5.5,3,花蓮縣政府北偏西方  44.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-03-25 10:42:32,120.92,23.7,3.4,23.5,2,南投縣政府東南方  32.5  公里 (位於南投縣信義鄉)(南投縣信義鄉)
052   ,2012-03-25 08:49:06,121.75,24.24,3.3,9.2,3,花蓮縣政府北偏東方  30.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-25 06:15:09,121.49,24.36,3.2,5.7,2,花蓮縣政府北偏西方  42.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-03-25 01:27:54,120.84,22.72,3.0,8.6,2,台東縣政府西方  32.0  公里 (位於台東縣卑南鄉)(台東縣卑南鄉)
小區域有感地震,2012-03-24 23:35:04,121.48,24.36,3.3,7.0,3,花蓮縣政府北偏西方  43.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-03-24 23:03:59,121.49,24.37,3.4,5.4,2,花蓮縣政府北偏西方  43.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
051   ,2012-03-24 23:03:00,121.49,24.37,4.2,5.8,4,花蓮縣政府北偏西方  43.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-03-24 13:58:18,121.6,24.02,2.6,8.0,2,花蓮縣政府北偏西方  4.1  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2012-03-24 13:04:37,121.59,24.02,2.4,8.0,1,花蓮縣政府西北方  4.1  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2012-03-24 07:52:55,121.49,23.96,2.5,15.0,2,花蓮縣政府西偏南方  14.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
050   ,2012-03-24 00:04:41,120.56,23.14,3.5,13.0,3,嘉義市政府南偏東方  39.2  公里 (位於台南市南化區)(台南市南化區)
小區域有感地震,2012-03-23 18:20:35,121.6,24.03,2.2,7.5,2,花蓮縣政府北偏西方  4.6  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2012-03-23 04:50:39,121.48,23.96,2.8,17.1,3,花蓮縣政府西偏南方  14.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-03-22 16:48:30,121.16,24.73,2.8,11.4,1,新竹縣政府東南方  18.2  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2012-03-22 14:36:49,121.49,24.36,3.2,6.1,2,花蓮縣政府北偏西方  43.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
049   ,2012-03-22 07:44:38,121.59,23.25,5.0,42.5,4,台東縣政府東北方  70.7  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-03-22 07:17:43,121.79,24.71,4.0,78.5,2,宜蘭縣政府東偏南方  3.2  公里 (位於宜蘭縣五結鄉)(宜蘭縣五結鄉)
小區域有感地震,2012-03-20 02:40:43,121.76,24.22,2.4,6.5,2,花蓮縣政府北偏東方  29.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-19 20:57:33,120.66,23.65,2.8,8.7,4,雲林縣政府東偏南方  15.1  公里 (位於南投縣竹山鎮)(南投縣竹山鎮)
小區域有感地震,2012-03-19 14:08:52,121.44,23.3,3.9,25.7,3,台東縣政府北偏東方  66.9  公里 (位於台東縣近海)(台東縣近海)
小區域有感地震,2012-03-19 06:38:43,121.01,22.57,3.5,16.0,3,台東縣政府西南方  24.9  公里 (位於台東縣近海)(台東縣近海)
048   ,2012-03-18 19:58:10,122.24,24.78,4.8,96.5,1,宜蘭縣政府東方  48.3  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-03-18 02:09:50,121.49,24.38,2.9,5.7,3,花蓮縣政府北偏西方  44.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-03-16 16:18:06,120.96,24.49,2.7,5.8,1,苗栗縣政府東偏南方  16.3  公里 (位於苗栗縣泰安鄉)(苗栗縣泰安鄉)
小區域有感地震,2012-03-15 01:59:28,121.71,24.36,3.1,18.1,3,宜蘭縣政府南方  41.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-03-14 04:34:06,121.03,22.4,3.3,11.5,2,台東縣政府南偏西方  41.1  公里 (位於台灣東部海域)(台灣東部海域)
047   ,2012-03-11 09:56:16,121.42,23.78,3.4,28.1,3,花蓮縣政府西南方  31.0  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
046   ,2012-03-11 02:54:11,121.88,24.8,3.7,9.9,3,宜蘭縣政府東偏北方  14.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-03-09 18:16:01,121.63,24.07,2.8,9.4,2,花蓮縣政府北方  8.4  公里 (位於花蓮縣近海)(花蓮縣近海)
045   ,2012-03-09 08:04:48,120.74,22.72,4.1,23.4,3,屏東縣政府東方  26.5  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
小區域有感地震,2012-03-08 05:54:12,121.73,24.21,3.4,24.7,2,花蓮縣政府北偏東方  26.9  公里 (位於花蓮縣近海)(花蓮縣近海)
044   ,2012-03-07 21:49:49,120.75,22.73,3.8,24.9,2,屏東縣政府東方  27.7  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
小區域有感地震,2012-03-07 14:21:06,121.63,24.06,2.6,9.0,2,花蓮縣政府北方  8.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-07 13:54:14,121.64,24.06,2.4,8.7,3,花蓮縣政府北偏東方  8.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-07 13:48:05,121.62,24.07,2.5,8.5,3,花蓮縣政府北方  8.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-06 22:11:46,121.06,24.0,3.4,6.7,2,南投縣政府東偏北方  39.7  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2012-03-06 09:07:53,121.75,24.35,2.2,10.4,3,花蓮縣政府北偏東方  41.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-03-06 00:03:36,121.69,24.23,3.1,9.3,3,花蓮縣政府北偏東方  27.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-03-05 23:46:19,121.7,24.22,3.1,14.1,3,花蓮縣政府北偏東方  26.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-05 22:43:29,121.64,24.05,2.2,8.9,1,花蓮縣政府北偏東方  7.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-05 21:29:24,121.63,24.06,2.5,8.8,2,花蓮縣政府北方  7.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-05 21:17:55,120.78,22.75,3.5,28.0,2,屏東縣政府東偏北方  31.1  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
小區域有感地震,2012-03-05 20:51:56,121.64,24.06,2.4,9.1,2,花蓮縣政府北偏東方  8.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-05 20:47:07,121.64,24.06,2.6,9.0,2,花蓮縣政府北偏東方  8.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-05 17:54:40,121.7,24.22,3.1,11.8,3,花蓮縣政府北偏東方  27.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-03-05 01:52:14,122.7,24.15,4.8,50.0,1,花蓮縣政府東方  111.1  公里 (位於台灣東部海域)(台灣東部海域)
043   ,2012-03-04 17:24:13,121.46,23.89,3.0,18.0,3,花蓮縣政府西偏南方  19.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-03-04 14:21:21,121.43,23.78,3.1,17.8,3,花蓮縣政府西南方  30.0  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
