編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2012-10-29 09:11:08,121.7,24.14,2.6,11.4,3,花蓮縣政府北偏東方  18.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-10-28 19:20:11,121.28,23.19,3.4,10.4,2,台東縣政府北偏東方  50.4  公里 (位於花蓮縣富里鄉)(花蓮縣富里鄉)
小區域有感地震,2012-10-28 10:26:22,121.27,23.19,3.6,10.8,2,台東縣政府北偏東方  49.5  公里 (位於花蓮縣富里鄉)(花蓮縣富里鄉)
小區域有感地震,2012-10-27 01:32:09,121.75,24.27,3.0,15.2,2,花蓮縣政府北偏東方  34.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-10-26 08:31:18,121.46,24.32,2.9,5.5,3,花蓮縣政府北偏西方  40.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-10-25 20:47:58,120.44,22.47,2.9,28.2,1,高雄市政府東南方  21.5  公里 (位於屏東縣東港鎮)(屏東縣東港鎮)
小區域有感地震,2012-10-25 20:10:29,120.45,22.51,2.9,27.0,1,高雄市政府東南方  18.7  公里 (位於屏東縣新園鄉)(屏東縣新園鄉)
188   ,2012-10-25 19:05:39,120.44,22.48,2.9,27.2,1,高雄市政府東南方  20.3  公里 (位於屏東縣新園鄉)(屏東縣新園鄉)
187   ,2012-10-25 18:31:17,120.37,22.43,5.4,40.7,5,高雄市政府南偏東方  22.1  公里 (位於屏東縣近海)(屏東縣近海)
小區域有感地震,2012-10-25 12:08:35,120.54,23.57,2.7,5.0,1,嘉義市政府東北方  13.2  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2012-10-25 08:05:47,121.0,24.52,2.9,6.8,1,苗栗縣政府東偏南方  18.7  公里 (位於苗栗縣南庄鄉)(苗栗縣南庄鄉)
小區域有感地震,2012-10-25 02:52:27,120.73,23.85,2.6,23.2,1,南投縣政府東南方  6.5  公里 (位於南投縣集集鎮)(南投縣集集鎮)
186   ,2012-10-24 13:35:48,120.54,23.57,3.5,5.5,3,嘉義市政府東北方  12.9  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2012-10-24 11:59:37,120.91,23.67,3.6,13.2,2,南投縣政府東南方  34.2  公里 (位於南投縣信義鄉)(南投縣信義鄉)
小區域有感地震,2012-10-21 22:03:26,120.76,23.87,3.0,27.1,2,南投縣政府東偏南方  7.5  公里 (位於南投縣中寮鄉)(南投縣中寮鄉)
185   ,2012-10-20 16:49:39,122.45,24.42,5.3,78.8,2,宜蘭縣政府東偏南方  77.7  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-10-20 03:55:57,121.71,24.34,3.8,31.2,2,花蓮縣政府北偏東方  40.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-10-18 22:25:02,121.49,24.4,2.4,5.1,3,宜蘭縣政府西南方  46.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
184   ,2012-10-18 02:08:05,120.63,24.37,3.5,25.2,1,台中市政府北偏西方  25.6  公里 (位於台中市大甲區)(台中市大甲區)
小區域有感地震,2012-10-14 05:26:23,120.84,22.87,3.4,6.5,2,台東縣政府西偏北方  34.2  公里 (位於高雄市茂林區)(高雄市茂林區)
183   ,2012-10-14 02:10:42,121.49,24.4,3.8,6.1,5,宜蘭縣政府西南方  45.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
182   ,2012-10-13 16:27:51,121.5,24.06,4.3,23.7,4,花蓮縣政府西偏北方  14.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
181   ,2012-10-13 15:00:35,121.03,23.94,4.5,21.1,2,南投縣政府東方  35.1  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2012-10-13 06:43:20,121.6,22.02,3.3,23.5,4,台東縣政府南偏東方  93.9  公里 (位於台灣東部海域)(台灣東部海域)
180   ,2012-10-13 06:38:02,121.63,24.94,4.2,87.4,1,台北市政府東南方  12.8  公里 (位於新北市石碇區)(新北市石碇區)
小區域有感地震,2012-10-10 10:06:23,120.94,24.71,2.8,9.8,2,新竹市政府南偏西方  11.4  公里 (位於苗栗縣頭份鎮)(苗栗縣頭份鎮)
小區域有感地震,2012-10-07 12:08:25,121.44,24.31,2.8,6.1,2,花蓮縣政府北偏西方  40.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-10-07 08:11:17,121.01,22.68,3.4,6.5,3,台東縣政府西偏南方  16.2  公里 (位於台東縣太麻里鄉)(台東縣太麻里鄉)
小區域有感地震,2012-10-07 06:08:24,121.49,23.99,2.8,18.9,2,花蓮縣政府西方  12.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-10-07 03:42:58,121.5,23.99,2.7,19.7,1,花蓮縣政府西方  12.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-10-06 10:30:04,121.32,23.27,3.7,20.1,2,台東縣政府北偏東方  59.8  公里 (位於花蓮縣富里鄉)(花蓮縣富里鄉)
小區域有感地震,2012-10-06 08:21:10,121.83,24.53,3.7,69.1,2,宜蘭縣政府南偏東方  22.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-10-03 00:14:47,121.63,23.99,2.9,23.4,1,花蓮縣政府東偏南方  .8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-10-02 21:42:08,121.68,23.64,3.9,48.0,2,花蓮縣政府南方  39.7  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-10-02 14:48:12,121.49,24.37,3.1,4.9,2,花蓮縣政府北偏西方  43.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-10-01 11:26:27,121.73,24.13,3.4,10.9,2,花蓮縣政府東北方  19.3  公里 (位於花蓮縣近海)(花蓮縣近海)
