編號,地震時間,經度,緯度,規模,深度,最大震度,位置
090   ,2004-09-29 19:25:08,120.42,23.54,3.4,13.0,2,嘉義市地震站北偏西方  5.5  公里(嘉義市地震站北偏西方  5.5  公里)
小區域有感地震,2004-09-28 15:57:24,121.78,23.7,4.0,31.2,2,花蓮市地震站南偏東方  34.9  公里(花蓮市地震站南偏東方  34.9  公里)
小區域有感地震,2004-09-22 15:02:00,121.8,23.74,4.0,33.4,2,花蓮市地震站東南方  31.8  公里(花蓮市地震站東南方  31.8  公里)
089   ,2004-09-20 23:18:23,121.59,23.99,2.8,10.2,2,花蓮市地震站西偏北方  2.4  公里(花蓮市地震站西偏北方  2.4  公里)
小區域有感地震,2004-09-18 10:52:35,122.89,24.44,5.1,32.8,2,宜蘭蘇澳地震站東方  106.5  公里(宜蘭蘇澳地震站東方  106.5  公里)
小區域有感地震,2004-09-17 04:52:31,121.51,24.05,2.5,18.3,2,花蓮秀林地震站西偏南  10.0  公里(花蓮秀林地震站西偏南  10.0  公里)
小區域有感地震,2004-09-14 23:27:39,121.41,23.24,3.8,24.9,2,台東成功地震站北偏東方  16.2  公里(台東成功地震站北偏東方  16.2  公里)
088   ,2004-09-13 18:02:29,121.72,23.97,4.0,44.7,3,花蓮市地震站東方  10.4  公里(花蓮市地震站東方  10.4  公里)
087   ,2004-09-11 13:50:46,121.63,23.77,4.0,33.3,2,花蓮西林地震站東偏南方  19.6  公里(花蓮西林地震站東偏南方  19.6  公里)
小區域有感地震,2004-09-08 12:01:03,121.85,24.45,2.9,15.9,3,宜蘭南澳地震站東偏北方  11.1  公里(宜蘭南澳地震站東偏北方  11.1  公里)
小區域有感地震,2004-09-08 09:07:47,121.6,23.32,4.0,25.5,3,花蓮玉里地震站東方  29.9  公里(花蓮玉里地震站東方  29.9  公里)
小區域有感地震,2004-09-07 20:07:06,121.85,24.67,3.2,12.8,2,宜蘭蘇澳地震站北方  6.7  公里(宜蘭蘇澳地震站北方  6.7  公里)
086   ,2004-09-07 19:45:55,121.85,24.65,4.1,12.8,4,宜蘭蘇澳地震站北方  5.0  公里(宜蘭蘇澳地震站北方  5.0  公里)
小區域有感地震,2004-09-05 20:36:57,121.62,24.42,4.1,40.5,2,宜蘭南澳地震站西方  12.8  公里(宜蘭南澳地震站西方  12.8  公里)
小區域有感地震,2004-09-04 15:16:37,121.71,24.47,2.9,11.6,4,宜蘭南澳地震站西北方  6.4  公里(宜蘭南澳地震站西北方  6.4  公里)
085   ,2004-09-02 14:07:50,120.5,23.2,4.3,7.5,4,台南東山地震站南方  7.0  公里(台南東山地震站南方  7.0  公里)
