編號,地震時間,經度,緯度,規模,深度,最大震度,位置
084   ,2004-08-31 07:22:16,121.86,24.6,4.7,78.1,3,宜蘭蘇澳地震站南偏西方  .4  公里(宜蘭蘇澳地震站南偏西方  .4  公里)
083   ,2004-08-30 01:22:24,121.91,24.4,4.3,24.7,3,宜蘭南澳地震站東方  16.3  公里(宜蘭南澳地震站東方  16.3  公里)
小區域有感地震,2004-08-27 00:00:52,121.8,23.93,3.8,15.1,2,花蓮市地震站東偏南方  19.7  公里(花蓮市地震站東偏南方  19.7  公里)
小區域有感地震,2004-08-26 17:25:52,121.28,22.89,4.0,17.3,2,台東市地震站東北方  20.2  公里(台東市地震站東北方  20.2  公里)
小區域有感地震,2004-08-24 17:04:46,121.32,23.1,3.5,8.3,3,台東成功地震站西方  5.5  公里(台東成功地震站西方  5.5  公里)
小區域有感地震,2004-08-24 14:57:44,120.85,23.86,3.1,10.6,3,南投名間地震站東方  16.0  公里(南投名間地震站東方  16.0  公里)
082   ,2004-08-22 21:46:37,120.23,23.49,4.0,12.2,2,雲林四湖地震站南方  16.4  公里(雲林四湖地震站南方  16.4  公里)
081   ,2004-08-19 14:24:45,120.6,23.48,3.4,8.1,1,嘉義市地震站東方  17.0  公里(嘉義市地震站東方  17.0  公里)
小區域有感地震,2004-08-19 04:31:40,121.39,22.07,4.9,72.3,5,台東蘭嶼地震站西偏北方  17.5  公里(台東蘭嶼地震站西偏北方  17.5  公里)
080   ,2004-08-14 11:29:40,120.98,22.93,4.3,1.1,3,台東市地震站西北方  26.6  公里(台東市地震站西北方  26.6  公里)
小區域有感地震,2004-08-11 23:42:00,121.84,24.47,3.1,15.1,3,宜蘭南澳地震站東偏北方  10.6  公里(宜蘭南澳地震站東偏北方  10.6  公里)
079   ,2004-08-08 21:12:26,121.82,24.67,5.0,81.2,3,宜蘭蘇澳地震站西北方  8.2  公里(宜蘭蘇澳地震站西北方  8.2  公里)
小區域有感地震,2004-08-08 18:36:21,121.86,24.53,3.1,9.1,3,宜蘭蘇澳地震站南方  8.7  公里(宜蘭蘇澳地震站南方  8.7  公里)
078   ,2004-08-06 19:21:32,121.53,24.04,3.8,19.9,4,花蓮秀林地震站西偏南  8.9  公里(花蓮秀林地震站西偏南  8.9  公里)
077   ,2004-08-05 21:38:17,120.59,23.6,3.4,10.9,4,斗六市地震站南偏東方  14.1  公里(斗六市地震站南偏東方  14.1  公里)
小區域有感地震,2004-08-03 15:18:49,121.85,24.47,2.7,15.6,3,宜蘭南澳地震站東偏北方  11.7  公里(宜蘭南澳地震站東偏北方  11.7  公里)
小區域有感地震,2004-08-03 15:06:41,121.86,24.46,3.1,16.7,3,宜蘭南澳地震站東偏北方  11.7  公里(宜蘭南澳地震站東偏北方  11.7  公里)
076   ,2004-08-03 08:43:44,121.69,23.96,4.5,21.5,3,花蓮市地震站東方  7.5  公里(花蓮市地震站東方  7.5  公里)
075   ,2004-08-01 19:21:25,121.86,24.56,4.2,11.6,5,宜蘭蘇澳地震站南方  5.7  公里(宜蘭蘇澳地震站南方  5.7  公里)
