編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2004-11-30 04:26:51,120.18,23.05,3.0,18.8,1,台南市地震站北偏西方  7.3  公里(台南市地震站北偏西方  7.3  公里)
小區域有感地震,2004-11-29 15:24:53,121.79,24.43,3.2,12.3,3,宜蘭南澳地震站東方  4.1  公里(宜蘭南澳地震站東方  4.1  公里)
108   ,2004-11-28 03:27:28,121.68,24.0,3.6,18.2,3,花蓮市地震站東偏北方  7.1  公里(花蓮市地震站東偏北方  7.1  公里)
小區域有感地震,2004-11-27 17:43:53,121.78,23.58,3.8,31.3,2,花蓮西林地震站東南方  43.0  公里(花蓮西林地震站東南方  43.0  公里)
小區域有感地震,2004-11-25 23:52:58,121.47,23.79,2.9,9.5,3,花蓮西林地震站東偏南方  3.8  公里(花蓮西林地震站東偏南方  3.8  公里)
小區域有感地震,2004-11-19 14:24:48,121.49,24.03,3.0,18.7,3,花蓮秀林地震站西偏南  12.9  公里(花蓮秀林地震站西偏南  12.9  公里)
小區域有感地震,2004-11-18 11:47:55,121.47,23.96,2.7,18.4,1,花蓮市地震站西方  14.9  公里(花蓮市地震站西方  14.9  公里)
107   ,2004-11-13 23:22:04,121.69,24.0,4.3,29.6,3,花蓮市地震站東偏北方  7.9  公里(花蓮市地震站東偏北方  7.9  公里)
小區域有感地震,2004-11-13 11:01:56,121.41,23.72,2.9,11.7,2,花蓮西林地震站南偏西方  10.9  公里(花蓮西林地震站南偏西方  10.9  公里)
小區域有感地震,2004-11-12 16:35:15,121.88,24.46,3.4,10.2,3,宜蘭南澳地震站東偏北方  14.0  公里(宜蘭南澳地震站東偏北方  14.0  公里)
106   ,2004-11-12 15:06:46,121.67,24.2,3.9,6.5,4,花蓮秀林地震站北偏東方  14.5  公里(花蓮秀林地震站北偏東方  14.5  公里)
小區域有感地震,2004-11-11 21:42:48,121.78,24.4,2.9,10.9,4,宜蘭南澳地震站東南方  4.4  公里(宜蘭南澳地震站東南方  4.4  公里)
105   ,2004-11-11 10:16:44,122.16,24.31,6.1,27.3,4,宜蘭南澳地震站東偏南方  43.4  公里(宜蘭南澳地震站東偏南方  43.4  公里)
104   ,2004-11-10 22:48:02,122.42,23.97,5.2,14.9,3,花蓮市地震站東方  81.8  公里(花蓮市地震站東方  81.8  公里)
小區域有感地震,2004-11-10 19:00:32,121.75,22.96,3.9,12.9,2,台東成功地震站東偏南方  41.3  公里(台東成功地震站東偏南方  41.3  公里)
小區域有感地震,2004-11-10 15:18:15,121.02,22.56,3.5,15.3,1,台東市地震站西南方  25.3  公里(台東市地震站西南方  25.3  公里)
小區域有感地震,2004-11-10 03:21:13,121.71,24.31,3.2,17.1,3,宜蘭南澳地震站南偏西方  14.1  公里(宜蘭南澳地震站南偏西方  14.1  公里)
103   ,2004-11-09 11:16:48,121.42,23.93,3.6,13.9,1,花蓮西林地震站北方  12.8  公里(花蓮西林地震站北方  12.8  公里)
小區域有感地震,2004-11-09 09:07:47,121.9,24.59,4.2,57.4,2,宜蘭蘇澳地震站東偏南方  3.9  公里(宜蘭蘇澳地震站東偏南方  3.9  公里)
小區域有感地震,2004-11-09 03:38:10,122.51,23.93,5.5,15.7,2,花蓮市地震站東方  91.8  公里(花蓮市地震站東方  91.8  公里)
小區域有感地震,2004-11-09 00:33:09,122.45,23.9,4.7,12.7,1,花蓮市地震站東方  85.2  公里(花蓮市地震站東方  85.2  公里)
102   ,2004-11-08 23:54:55,122.76,23.79,6.6,10.0,4,花蓮市地震站東方  118.5  公里(花蓮市地震站東方  118.5  公里)
小區域有感地震,2004-11-07 22:57:55,121.08,23.78,4.0,28.9,2,花蓮西林地震站西方  36.5  公里(花蓮西林地震站西方  36.5  公里)
小區域有感地震,2004-11-07 10:47:51,121.46,23.94,3.4,17.0,4,花蓮西林地震站北方  14.0  公里(花蓮西林地震站北方  14.0  公里)
小區域有感地震,2004-11-06 04:37:50,121.35,23.19,4.2,18.0,1,台東成功地震站北偏西方  10.4  公里(台東成功地震站北偏西方  10.4  公里)
101   ,2004-11-03 22:11:06,120.45,23.39,3.6,8.4,3,嘉義市地震站南方  12.3  公里(嘉義市地震站南方  12.3  公里)
小區域有感地震,2004-11-02 08:02:43,120.93,23.7,3.4,8.5,2,南投名間地震站東南方  31.0  公里(南投名間地震站東南方  31.0  公里)
小區域有感地震,2004-11-01 01:27:41,121.9,24.43,3.4,12.2,3,宜蘭南澳地震站東方  15.2  公里(宜蘭南澳地震站東方  15.2  公里)
