編號,地震時間,經度,緯度,規模,深度,最大震度,位置
023   ,2004-02-29 20:54:47,121.7,24.13,4.1,6.2,4,花蓮秀林地震站東偏北方  11.4  公里(花蓮秀林地震站東偏北方  11.4  公里)
022   ,2004-02-29 10:23:10,121.98,24.74,4.3,13.3,3,宜蘭蘇澳地震站東北方  19.0  公里(宜蘭蘇澳地震站東北方  19.0  公里)
021   ,2004-02-26 12:33:07,123.3,23.96,5.9,33.0,3,宜蘭蘇澳地震站東偏南方  163.3  公里(宜蘭蘇澳地震站東偏南方  163.3  公里)
020   ,2004-02-26 10:09:33,121.35,23.09,4.5,18.8,3,台東成功地震站西偏南  2.2  公里(台東成功地震站西偏南  2.2  公里)
小區域有感地震,2004-02-26 09:29:13,121.33,23.1,3.9,17.4,3,台東成功地震站西方  4.2  公里(台東成功地震站西方  4.2  公里)
小區域有感地震,2004-02-26 05:59:03,121.61,24.03,3.1,9.2,2,花蓮秀林地震站南方  5.4  公里(花蓮秀林地震站南方  5.4  公里)
019   ,2004-02-24 08:55:07,121.52,23.75,4.7,58.5,4,花蓮西林地震站東南方  10.3  公里(花蓮西林地震站東南方  10.3  公里)
018   ,2004-02-23 18:18:45,122.14,23.38,5.0,18.7,3,台東成功地震站東偏北方  84.4  公里(台東成功地震站東偏北方  84.4  公里)
小區域有感地震,2004-02-21 04:06:36,121.8,24.7,3.2,32.3,3,宜蘭市地震站東南方  8.3  公里(宜蘭市地震站東南方  8.3  公里)
小區域有感地震,2004-02-20 13:24:20,121.94,24.81,3.7,78.8,2,宜蘭市地震站東偏北方  19.2  公里(宜蘭市地震站東偏北方  19.2  公里)
小區域有感地震,2004-02-19 18:24:29,121.36,23.0,4.5,21.1,3,台東成功地震站南方  11.1  公里(台東成功地震站南方  11.1  公里)
小區域有感地震,2004-02-19 07:20:47,121.31,23.15,3.6,12.3,3,台東成功地震站西北方  8.4  公里(台東成功地震站西北方  8.4  公里)
小區域有感地震,2004-02-16 19:48:23,121.1,22.9,3.8,16.7,3,台東市地震站北偏西方  17.3  公里(台東市地震站北偏西方  17.3  公里)
小區域有感地震,2004-02-16 08:45:17,120.57,23.98,3.6,23.9,3,彰化市地震站南方  11.5  公里(彰化市地震站南方  11.5  公里)
017   ,2004-02-16 06:27:05,121.69,24.13,4.9,8.4,4,花蓮秀林地震站東偏北方  10.1  公里(花蓮秀林地震站東偏北方  10.1  公里)
小區域有感地震,2004-02-16 03:14:25,121.69,24.14,4.2,8.8,3,花蓮秀林地震站東偏北方  10.9  公里(花蓮秀林地震站東偏北方  10.9  公里)
小區域有感地震,2004-02-16 03:03:20,121.7,24.13,4.4,8.7,3,花蓮秀林地震站東偏北方  10.9  公里(花蓮秀林地震站東偏北方  10.9  公里)
016   ,2004-02-15 21:32:06,121.04,23.83,4.9,29.4,5,南投名間地震站東方  35.9  公里(南投名間地震站東方  35.9  公里)
015   ,2004-02-11 18:12:01,121.79,24.41,3.4,11.7,5,宜蘭南澳地震站東偏南方  4.9  公里(宜蘭南澳地震站東偏南方  4.9  公里)
014   ,2004-02-09 15:13:49,121.76,23.99,4.0,33.2,2,花蓮市地震站東方  15.2  公里(花蓮市地震站東方  15.2  公里)
小區域有感地震,2004-02-08 12:39:44,120.63,23.18,3.4,8.0,2,嘉義大埔地震站南方  7.2  公里(嘉義大埔地震站南方  7.2  公里)
013   ,2004-02-07 15:37:40,121.92,24.5,4.1,26.2,3,宜蘭蘇澳地震站南偏東方  13.4  公里(宜蘭蘇澳地震站南偏東方  13.4  公里)
012   ,2004-02-04 11:23:59,122.15,23.38,5.6,17.4,4,台東成功地震站東偏北方  85.5  公里(台東成功地震站東偏北方  85.5  公里)
小區域有感地震,2004-02-03 21:43:03,120.18,23.02,3.5,16.8,3,台南市地震站西北方  4.9  公里(台南市地震站西北方  4.9  公里)
011   ,2004-02-02 23:47:36,120.62,23.44,4.1,7.5,2,嘉義市地震站東偏南方  19.8  公里(嘉義市地震站東偏南方  19.8  公里)
小區域有感地震,2004-02-02 14:03:01,121.44,23.92,2.8,18.5,2,花蓮西林地震站北方  11.7  公里(花蓮西林地震站北方  11.7  公里)
小區域有感地震,2004-02-02 04:15:16,121.51,24.06,3.3,20.5,2,花蓮秀林地震站西方  10.3  公里(花蓮秀林地震站西方  10.3  公里)
小區域有感地震,2004-02-01 18:28:27,121.37,22.08,4.0,12.6,4,台東蘭嶼地震站西偏北方  20.4  公里(台東蘭嶼地震站西偏北方  20.4  公里)
