編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2004-03-31 03:36:12,120.45,23.39,3.4,11.7,2,嘉義市地震站南方  12.5  公里(嘉義市地震站南方  12.5  公里)
小區域有感地震,2004-03-26 16:03:04,121.54,23.44,4.1,40.2,1,花蓮玉里地震站東偏北方  25.5  公里(花蓮玉里地震站東偏北方  25.5  公里)
031   ,2004-03-26 03:07:04,120.65,23.4,4.5,9.4,4,嘉義大埔地震站北方  18.1  公里(嘉義大埔地震站北方  18.1  公里)
小區域有感地震,2004-03-23 17:44:36,120.18,23.04,3.6,13.9,3,台南市地震站北偏西方  6.9  公里(台南市地震站北偏西方  6.9  公里)
小區域有感地震,2004-03-23 15:58:15,121.81,24.33,3.5,5.5,3,宜蘭南澳地震站東南方  12.6  公里(宜蘭南澳地震站東南方  12.6  公里)
030   ,2004-03-23 11:55:20,121.79,24.33,3.7,4.1,4,宜蘭南澳地震站南偏東方  11.7  公里(宜蘭南澳地震站南偏東方  11.7  公里)
小區域有感地震,2004-03-23 08:44:55,121.71,23.89,4.2,40.5,2,花蓮市地震站東南方  13.4  公里(花蓮市地震站東南方  13.4  公里)
029   ,2004-03-23 05:36:52,121.79,24.33,3.9,7.3,4,宜蘭南澳地震站南偏東方  11.6  公里(宜蘭南澳地震站南偏東方  11.6  公里)
小區域有感地震,2004-03-22 14:08:34,121.41,23.74,3.0,18.6,2,花蓮西林地震站南偏西方  8.6  公里(花蓮西林地震站南偏西方  8.6  公里)
小區域有感地震,2004-03-19 17:17:20,121.59,23.97,3.2,44.0,2,花蓮市地震站西方  2.9  公里(花蓮市地震站西方  2.9  公里)
小區域有感地震,2004-03-16 07:05:40,121.03,24.55,3.4,4.6,3,苗栗市地震站東方  20.9  公里(苗栗市地震站東方  20.9  公里)
小區域有感地震,2004-03-15 16:47:51,121.34,23.14,3.8,18.4,3,台東成功地震站西北方  5.7  公里(台東成功地震站西北方  5.7  公里)
028   ,2004-03-13 13:03:51,121.41,22.98,5.0,35.4,4,台東成功地震站南偏東方  13.2  公里(台東成功地震站南偏東方  13.2  公里)
小區域有感地震,2004-03-10 07:23:44,121.18,22.89,3.8,3.1,3,台東市地震站北偏東方  15.9  公里(台東市地震站北偏東方  15.9  公里)
027   ,2004-03-09 22:20:42,120.18,23.03,3.5,15.3,3,台南市地震站西北方  5.5  公里(台南市地震站西北方  5.5  公里)
026   ,2004-03-07 21:14:05,121.59,23.99,3.9,9.2,4,花蓮市地震站西北方  2.6  公里(花蓮市地震站西北方  2.6  公里)
小區域有感地震,2004-03-07 19:46:45,120.68,23.65,3.5,15.8,2,斗六市地震站東偏南方  16.2  公里(斗六市地震站東偏南方  16.2  公里)
小區域有感地震,2004-03-07 11:06:36,121.68,24.04,3.9,38.4,2,花蓮秀林地震站東偏南方  8.5  公里(花蓮秀林地震站東偏南方  8.5  公里)
小區域有感地震,2004-03-06 06:32:45,122.64,24.57,4.4,101.3,2,宜蘭蘇澳地震站東方  79.0  公里(宜蘭蘇澳地震站東方  79.0  公里)
025   ,2004-03-04 06:52:46,121.61,24.33,3.2,20.9,3,宜蘭南澳地震站西南方  18.0  公里(宜蘭南澳地震站西南方  18.0  公里)
024   ,2004-03-03 21:50:29,121.16,23.97,4.6,26.2,3,台中德基地震站南方  31.5  公里(台中德基地震站南方  31.5  公里)
