編號,地震時間,經度,緯度,規模,深度,最大震度,位置
090   ,2010-08-30 16:45:09,122.21,24.95,5.2,15.0,4,基隆市地震站東偏南方  48.8  公里(基隆市地震站東偏南方  48.8  公里)
小區域有感地震,2010-08-30 14:50:06,120.95,23.06,3.4,6.1,2,台東利稻地震站南偏西方  16.2  公里(台東利稻地震站南偏西方  16.2  公里)
小區域有感地震,2010-08-30 14:49:10,120.95,23.06,3.6,5.2,2,台東利稻地震站南偏西方  16.1  公里(台東利稻地震站南偏西方  16.1  公里)
小區域有感地震,2010-08-29 22:20:24,120.65,22.87,3.3,17.1,3,高雄旗山地震站東偏北方  23.6  公里(高雄旗山地震站東偏北方  23.6  公里)
089   ,2010-08-28 22:01:09,121.82,24.44,3.6,21.1,5,宜蘭南澳地震站東方  7.8  公里(宜蘭南澳地震站東方  7.8  公里)
小區域有感地震,2010-08-28 21:25:51,120.1,22.58,3.0,25.7,2,高雄市地震站西方  21.8  公里(高雄市地震站西方  21.8  公里)
小區域有感地震,2010-08-28 06:24:26,120.12,22.58,3.3,25.2,3,高雄市地震站西方  20.5  公里(高雄市地震站西方  20.5  公里)
088   ,2010-08-27 14:34:02,121.52,23.71,3.4,10.9,3,花蓮西林地震站東南方  14.0  公里(花蓮西林地震站東南方  14.0  公里)
小區域有感地震,2010-08-27 10:52:06,120.61,23.63,2.7,9.5,3,斗六市地震站東南方  12.4  公里(斗六市地震站東南方  12.4  公里)
小區域有感地震,2010-08-27 06:06:09,121.02,24.64,2.9,10.1,2,苗栗市地震站東偏北方  21.1  公里(苗栗市地震站東偏北方  21.1  公里)
087   ,2010-08-26 02:21:30,121.68,24.14,2.9,9.5,4,花蓮秀林地震站東北方  9.8  公里(花蓮秀林地震站東北方  9.8  公里)
小區域有感地震,2010-08-24 22:00:55,121.67,23.95,3.4,37.9,1,花蓮市地震站東偏南方  6.5  公里(花蓮市地震站東偏南方  6.5  公里)
小區域有感地震,2010-08-22 09:56:53,121.92,24.82,3.5,8.9,2,宜蘭市地震站東偏北方  17.9  公里(宜蘭市地震站東偏北方  17.9  公里)
小區域有感地震,2010-08-22 03:19:17,121.89,24.8,3.3,10.7,2,宜蘭市地震站東偏北方  14.0  公里(宜蘭市地震站東偏北方  14.0  公里)
小區域有感地震,2010-08-22 02:50:33,121.92,24.82,3.6,9.9,2,宜蘭市地震站東偏北方  17.3  公里(宜蘭市地震站東偏北方  17.3  公里)
086   ,2010-08-22 02:48:00,121.92,24.81,4.8,5.7,4,宜蘭市地震站東偏北方  17.3  公里(宜蘭市地震站東偏北方  17.3  公里)
085   ,2010-08-22 02:39:21,121.92,24.81,4.7,9.7,4,宜蘭市地震站東偏北方  17.2  公里(宜蘭市地震站東偏北方  17.2  公里)
084   ,2010-08-22 00:38:00,121.59,23.58,5.3,40.2,4,花蓮西林地震站南偏東方  29.3  公里(花蓮西林地震站南偏東方  29.3  公里)
小區域有感地震,2010-08-21 18:35:21,121.6,24.0,2.5,7.1,1,花蓮市地震站北偏西方  2.9  公里(花蓮市地震站北偏西方  2.9  公里)
小區域有感地震,2010-08-20 20:27:03,121.59,24.0,2.5,8.7,1,花蓮市地震站西北方  3.6  公里(花蓮市地震站西北方  3.6  公里)
小區域有感地震,2010-08-20 20:26:05,121.6,24.0,2.5,7.0,2,花蓮市地震站西北方  2.9  公里(花蓮市地震站西北方  2.9  公里)
小區域有感地震,2010-08-20 14:46:23,121.62,23.99,3.0,7.7,2,花蓮市地震站北偏東方  1.7  公里(花蓮市地震站北偏東方  1.7  公里)
小區域有感地震,2010-08-20 01:14:34,121.54,23.55,3.4,29.4,1,花蓮西林地震站南偏東方  30.8  公里(花蓮西林地震站南偏東方  30.8  公里)
小區域有感地震,2010-08-19 20:32:58,121.62,24.0,2.9,7.5,2,花蓮市地震站北方  3.0  公里(花蓮市地震站北方  3.0  公里)
083   ,2010-08-19 15:45:30,121.61,23.99,3.8,7.0,4,花蓮市地震站北方  1.7  公里(花蓮市地震站北方  1.7  公里)
小區域有感地震,2010-08-19 15:32:41,121.63,24.0,2.4,6.7,1,花蓮市地震站北偏東方  2.8  公里(花蓮市地震站北偏東方  2.8  公里)
小區域有感地震,2010-08-19 15:17:11,121.62,24.0,2.8,6.9,2,花蓮市地震站北偏東方  2.7  公里(花蓮市地震站北偏東方  2.7  公里)
082   ,2010-08-19 15:11:21,121.62,24.0,3.5,5.1,3,花蓮市地震站北偏東方  3.4  公里(花蓮市地震站北偏東方  3.4  公里)
081   ,2010-08-19 14:36:37,121.73,24.16,3.4,11.7,3,花蓮秀林地震站東偏北方  15.2  公里(花蓮秀林地震站東偏北方  15.2  公里)
小區域有感地震,2010-08-16 07:31:23,120.3,23.44,2.9,7.0,3,嘉義市地震站西偏南  14.5  公里(嘉義市地震站西偏南  14.5  公里)
小區域有感地震,2010-08-16 07:21:05,120.3,23.44,2.5,6.5,2,嘉義市地震站西偏南  14.9  公里(嘉義市地震站西偏南  14.9  公里)
小區域有感地震,2010-08-14 03:12:51,121.37,22.99,3.0,20.3,2,台東成功地震站南方  12.0  公里(台東成功地震站南方  12.0  公里)
080   ,2010-08-11 21:36:38,121.79,24.37,3.3,12.1,4,宜蘭南澳地震站東南方  7.8  公里(宜蘭南澳地震站東南方  7.8  公里)
079   ,2010-08-11 05:57:51,121.53,24.09,3.4,19.4,3,花蓮秀林地震站西方  7.9  公里(花蓮秀林地震站西方  7.9  公里)
小區域有感地震,2010-08-11 05:43:37,122.32,24.11,4.8,38.9,2,宜蘭南澳地震站東偏南方  67.6  公里(宜蘭南澳地震站東偏南方  67.6  公里)
小區域有感地震,2010-08-10 18:41:20,121.6,24.0,2.5,6.6,1,花蓮市地震站北偏西方  2.6  公里(花蓮市地震站北偏西方  2.6  公里)
小區域有感地震,2010-08-09 15:19:50,120.5,23.59,2.7,14.7,1,嘉義市地震站東北方  12.6  公里(嘉義市地震站東北方  12.6  公里)
小區域有感地震,2010-08-08 10:30:00,121.38,23.21,3.4,19.5,2,台東成功地震站北方  12.9  公里(台東成功地震站北方  12.9  公里)
小區域有感地震,2010-08-05 20:41:46,122.67,24.66,4.4,50.8,2,宜蘭蘇澳地震站東方  82.3  公里(宜蘭蘇澳地震站東方  82.3  公里)
小區域有感地震,2010-08-05 09:53:12,121.71,24.2,3.0,14.2,3,花蓮秀林地震站東北方  17.2  公里(花蓮秀林地震站東北方  17.2  公里)
小區域有感地震,2010-08-05 09:43:41,121.67,24.66,2.8,8.6,2,宜蘭牛鬥地震站東偏北方  10.2  公里(宜蘭牛鬥地震站東偏北方  10.2  公里)
小區域有感地震,2010-08-05 06:24:06,121.8,24.42,2.4,8.5,3,宜蘭南澳地震站東方  5.6  公里(宜蘭南澳地震站東方  5.6  公里)
小區域有感地震,2010-08-05 06:08:52,121.8,24.42,2.8,7.6,3,宜蘭南澳地震站東方  5.1  公里(宜蘭南澳地震站東方  5.1  公里)
小區域有感地震,2010-08-04 08:54:30,121.97,24.85,4.0,96.6,1,宜蘭市地震站東偏北方  23.7  公里(宜蘭市地震站東偏北方  23.7  公里)
