編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2010-06-29 16:12:10,120.9,23.88,3.2,23.3,1,南投名間地震站東方  21.0  公里(南投名間地震站東方  21.0  公里)
065   ,2010-06-28 04:33:26,122.38,25.04,4.9,15.2,2,基隆市地震站東方  62.3  公里(基隆市地震站東方  62.3  公里)
064   ,2010-06-27 02:05:51,121.56,24.65,5.1,68.0,3,宜蘭牛鬥地震站西北方  1.9  公里(宜蘭牛鬥地震站西北方  1.9  公里)
小區域有感地震,2010-06-26 22:58:46,121.94,24.31,3.8,33.8,2,宜蘭南澳地震站東偏南方  23.0  公里(宜蘭南澳地震站東偏南方  23.0  公里)
063   ,2010-06-25 12:28:04,122.11,24.44,4.7,62.2,3,宜蘭蘇澳地震站東南方  31.4  公里(宜蘭蘇澳地震站東南方  31.4  公里)
小區域有感地震,2010-06-22 12:08:53,120.76,23.12,3.2,13.5,3,高雄桃源地震站南方  4.8  公里(高雄桃源地震站南方  4.8  公里)
062   ,2010-06-21 19:49:59,120.97,22.4,4.0,12.6,4,台東大武地震站東偏北方  8.3  公里(台東大武地震站東偏北方  8.3  公里)
小區域有感地震,2010-06-21 16:58:12,120.72,23.88,2.8,22.7,1,南投名間地震站東方  2.9  公里(南投名間地震站東方  2.9  公里)
061   ,2010-06-20 23:34:25,120.31,23.15,3.2,12.8,3,台南佳里地震站東偏南方  11.7  公里(台南佳里地震站東偏南方  11.7  公里)
060   ,2010-06-20 06:00:44,121.46,23.93,3.0,17.3,3,花蓮西林地震站北方  13.8  公里(花蓮西林地震站北方  13.8  公里)
小區域有感地震,2010-06-19 15:45:34,121.81,24.41,2.7,13.4,3,宜蘭南澳地震站東偏南方  6.7  公里(宜蘭南澳地震站東偏南方  6.7  公里)
小區域有感地震,2010-06-18 22:03:53,121.74,24.26,2.6,16.2,2,宜蘭南澳地震站南方  17.9  公里(宜蘭南澳地震站南方  17.9  公里)
小區域有感地震,2010-06-18 12:24:06,121.68,24.13,2.9,9.6,3,花蓮秀林地震站東北方  9.1  公里(花蓮秀林地震站東北方  9.1  公里)
059   ,2010-06-18 09:08:43,121.72,24.12,4.7,10.8,4,花蓮秀林地震站東偏北方  12.6  公里(花蓮秀林地震站東偏北方  12.6  公里)
小區域有感地震,2010-06-17 23:14:16,120.81,22.65,3.1,6.8,2,屏東市地震站東方  32.3  公里(屏東市地震站東方  32.3  公里)
小區域有感地震,2010-06-16 18:06:37,121.66,24.08,2.9,14.1,2,花蓮秀林地震站東方  6.0  公里(花蓮秀林地震站東方  6.0  公里)
058   ,2010-06-16 17:56:20,121.64,24.05,4.0,16.3,3,花蓮秀林地震站東南方  4.4  公里(花蓮秀林地震站東南方  4.4  公里)
057   ,2010-06-16 17:43:55,121.64,24.06,3.9,17.4,3,花蓮秀林地震站東南方  4.2  公里(花蓮秀林地震站東南方  4.2  公里)
小區域有感地震,2010-06-16 16:56:45,121.63,24.06,3.6,16.8,3,花蓮秀林地震站東南方  3.6  公里(花蓮秀林地震站東南方  3.6  公里)
056   ,2010-06-16 14:23:45,120.63,22.91,4.2,17.4,3,高雄甲仙地震站南偏東方  19.4  公里(高雄甲仙地震站南偏東方  19.4  公里)
小區域有感地震,2010-06-15 16:58:00,121.65,24.07,3.3,16.0,2,花蓮秀林地震站東偏南方  4.8  公里(花蓮秀林地震站東偏南方  4.8  公里)
小區域有感地震,2010-06-15 08:33:01,121.61,24.04,4.0,16.1,2,花蓮秀林地震站南方  4.6  公里(花蓮秀林地震站南方  4.6  公里)
055   ,2010-06-15 08:31:17,121.62,24.04,5.5,16.7,4,花蓮秀林地震站南偏東方  4.5  公里(花蓮秀林地震站南偏東方  4.5  公里)
054   ,2010-06-15 01:17:45,121.63,24.05,4.8,16.4,4,花蓮秀林地震站東南方  3.9  公里(花蓮秀林地震站東南方  3.9  公里)
小區域有感地震,2010-06-14 13:01:18,121.62,24.03,2.8,8.2,2,花蓮秀林地震站南偏東方  5.8  公里(花蓮秀林地震站南偏東方  5.8  公里)
