編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2010-02-28 08:39:16,121.71,23.97,4.2,34.2,3,花蓮市地震站東方  9.4  公里(花蓮市地震站東方  9.4  公里)
小區域有感地震,2010-02-26 13:38:17,122.84,23.72,5.0,42.9,2,花蓮市地震站東偏南方  128.1  公里(花蓮市地震站東偏南方  128.1  公里)
小區域有感地震,2010-02-26 12:34:57,121.87,24.26,3.0,10.9,2,宜蘭南澳地震站東南方  21.9  公里(宜蘭南澳地震站東南方  21.9  公里)
014   ,2010-02-26 09:07:57,122.87,23.69,5.8,52.1,3,花蓮市地震站東偏南方  131.9  公里(花蓮市地震站東偏南方  131.9  公里)
013   ,2010-02-22 13:21:04,122.97,24.05,5.6,35.6,2,宜蘭蘇澳地震站東偏南方  128.5  公里(宜蘭蘇澳地震站東偏南方  128.5  公里)
小區域有感地震,2010-02-21 20:34:53,121.63,23.67,3.8,39.2,2,花蓮西林地震站東南方  25.0  公里(花蓮西林地震站東南方  25.0  公里)
小區域有感地震,2010-02-20 07:23:17,121.72,24.31,2.9,17.1,2,宜蘭南澳地震站南偏西方  12.9  公里(宜蘭南澳地震站南偏西方  12.9  公里)
小區域有感地震,2010-02-18 10:09:02,120.39,23.17,3.4,11.3,3,台南東山地震站西南方  14.9  公里(台南東山地震站西南方  14.9  公里)
小區域有感地震,2010-02-18 10:04:27,120.39,23.16,3.3,13.6,3,台南東山地震站西南方  16.1  公里(台南東山地震站西南方  16.1  公里)
小區域有感地震,2010-02-17 20:00:51,121.61,23.99,2.6,5.2,3,花蓮市地震站北方  1.9  公里(花蓮市地震站北方  1.9  公里)
小區域有感地震,2010-02-16 11:11:27,122.28,24.13,4.5,23.4,2,宜蘭南澳地震站東偏南方  63.3  公里(宜蘭南澳地震站東偏南方  63.3  公里)
小區域有感地震,2010-02-15 08:53:00,120.97,24.07,3.6,26.3,1,台中德基地震站西南方  28.0  公里(台中德基地震站西南方  28.0  公里)
小區域有感地震,2010-02-15 06:46:51,121.6,23.97,3.9,44.5,2,花蓮市地震站西偏南  1.7  公里(花蓮市地震站西偏南  1.7  公里)
小區域有感地震,2010-02-15 04:33:59,121.77,24.33,2.5,6.6,2,宜蘭南澳地震站南偏東方  10.3  公里(宜蘭南澳地震站南偏東方  10.3  公里)
012   ,2010-02-12 10:42:38,121.08,23.9,5.2,18.4,4,花蓮西林地震站西偏北方  38.3  公里(花蓮西林地震站西偏北方  38.3  公里)
小區域有感地震,2010-02-11 23:23:18,121.7,24.24,3.7,30.5,2,花蓮秀林地震站北偏東方  19.9  公里(花蓮秀林地震站北偏東方  19.9  公里)
小區域有感地震,2010-02-11 05:01:43,121.13,24.23,3.4,11.5,3,台中德基地震站西偏南  3.9  公里(台中德基地震站西偏南  3.9  公里)
小區域有感地震,2010-02-10 22:26:21,121.78,24.33,2.6,6.4,3,宜蘭南澳地震站南偏東方  10.7  公里(宜蘭南澳地震站南偏東方  10.7  公里)
011   ,2010-02-09 20:55:35,121.57,24.17,3.9,20.1,4,花蓮秀林地震站北偏西方  10.7  公里(花蓮秀林地震站北偏西方  10.7  公里)
小區域有感地震,2010-02-09 13:02:09,121.21,20.94,5.4,65.8,2,台東蘭嶼地震站南偏西方  127.1  公里(台東蘭嶼地震站南偏西方  127.1  公里)
010   ,2010-02-08 11:25:04,121.66,23.83,4.7,45.0,3,花蓮市地震站南偏東方  17.2  公里(花蓮市地震站南偏東方  17.2  公里)
009   ,2010-02-07 14:10:00,123.77,23.33,6.6,88.0,3,花蓮市地震站東偏南方  230.9  公里(花蓮市地震站東偏南方  230.9  公里)
小區域有感地震,2010-02-07 12:22:24,121.78,24.22,3.5,13.9,3,宜蘭南澳地震站南方  23.1  公里(宜蘭南澳地震站南方  23.1  公里)
小區域有感地震,2010-02-07 09:36:11,121.77,24.22,3.4,14.4,3,花蓮秀林地震站東北方  22.9  公里(花蓮秀林地震站東北方  22.9  公里)
小區域有感地震,2010-02-06 07:15:39,121.38,23.19,3.9,39.2,2,台東成功地震站北方  10.6  公里(台東成功地震站北方  10.6  公里)
小區域有感地震,2010-02-05 03:36:24,122.01,22.92,4.2,33.9,2,台東成功地震站東偏南方  68.4  公里(台東成功地震站東偏南方  68.4  公里)
小區域有感地震,2010-02-04 14:39:54,121.46,23.94,2.9,22.7,2,花蓮西林地震站北方  14.6  公里(花蓮西林地震站北方  14.6  公里)
小區域有感地震,2010-02-03 07:22:59,121.0,24.4,3.4,7.2,1,台中德基地震站西北方  23.1  公里(台中德基地震站西北方  23.1  公里)
小區域有感地震,2010-02-03 03:27:20,121.89,24.84,4.0,100.1,1,宜蘭市地震站東偏北方  15.8  公里(宜蘭市地震站東偏北方  15.8  公里)
小區域有感地震,2010-02-01 07:45:36,121.89,24.4,3.2,15.5,3,宜蘭南澳地震站東偏南方  14.7  公里(宜蘭南澳地震站東偏南方  14.7  公里)
