編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2010-05-31 01:18:26,120.64,23.65,2.6,9.1,3,斗六市地震站東偏南方  13.1  公里(斗六市地震站東偏南方  13.1  公里)
小區域有感地震,2010-05-29 12:57:40,120.6,22.87,3.1,18.2,3,高雄旗山地震站東偏北方  18.1  公里(高雄旗山地震站東偏北方  18.1  公里)
小區域有感地震,2010-05-28 09:18:15,120.1,23.01,3.0,17.9,1,台南市地震站西方  11.7  公里(台南市地震站西方  11.7  公里)
小區域有感地震,2010-05-27 21:44:30,121.41,23.75,2.9,17.0,2,花蓮西林地震站南偏西方  7.3  公里(花蓮西林地震站南偏西方  7.3  公里)
048   ,2010-05-27 03:16:47,121.68,23.87,4.6,49.0,2,花蓮市地震站南偏東方  13.2  公里(花蓮市地震站南偏東方  13.2  公里)
小區域有感地震,2010-05-26 13:50:27,121.6,24.01,2.4,8.2,1,花蓮市地震站北偏西方  4.3  公里(花蓮市地震站北偏西方  4.3  公里)
小區域有感地震,2010-05-25 12:01:33,120.68,22.95,3.7,19.5,2,高雄甲仙地震站南偏東方  17.4  公里(高雄甲仙地震站南偏東方  17.4  公里)
小區域有感地震,2010-05-25 05:46:23,121.48,23.97,2.9,20.1,2,花蓮市地震站西方  13.8  公里(花蓮市地震站西方  13.8  公里)
小區域有感地震,2010-05-24 04:22:16,120.81,22.65,2.8,8.0,2,屏東市地震站東方  32.7  公里(屏東市地震站東方  32.7  公里)
小區域有感地震,2010-05-23 19:17:44,121.47,23.91,3.3,18.3,3,花蓮西林地震站北偏東方  11.5  公里(花蓮西林地震站北偏東方  11.5  公里)
047   ,2010-05-23 18:20:40,120.67,22.83,4.3,20.5,3,屏東市地震站東北方  24.4  公里(屏東市地震站東北方  24.4  公里)
小區域有感地震,2010-05-23 15:52:06,121.1,24.73,3.1,9.1,2,新竹竹北地震站東南方  14.0  公里(新竹竹北地震站東南方  14.0  公里)
小區域有感地震,2010-05-23 02:38:02,120.34,23.45,3.0,10.3,2,嘉義市地震站西偏南  10.8  公里(嘉義市地震站西偏南  10.8  公里)
小區域有感地震,2010-05-21 11:01:25,121.72,24.35,4.2,62.8,2,宜蘭南澳地震站南偏西方  8.8  公里(宜蘭南澳地震站南偏西方  8.8  公里)
小區域有感地震,2010-05-21 07:57:41,121.7,24.28,2.7,14.5,2,宜蘭南澳地震站南偏西方  16.6  公里(宜蘭南澳地震站南偏西方  16.6  公里)
小區域有感地震,2010-05-20 12:55:10,121.56,24.55,2.8,8.2,2,宜蘭牛鬥地震站南方  10.1  公里(宜蘭牛鬥地震站南方  10.1  公里)
小區域有感地震,2010-05-20 12:35:59,121.71,24.12,3.5,10.2,3,花蓮秀林地震站東偏北方  11.5  公里(花蓮秀林地震站東偏北方  11.5  公里)
小區域有感地震,2010-05-20 11:53:38,121.56,24.55,2.8,7.7,2,宜蘭牛鬥地震站南方  9.9  公里(宜蘭牛鬥地震站南方  9.9  公里)
小區域有感地震,2010-05-19 01:39:44,120.73,23.14,2.8,5.4,3,高雄桃源地震站西偏南  3.7  公里(高雄桃源地震站西偏南  3.7  公里)
小區域有感地震,2010-05-16 12:50:37,121.64,24.33,3.0,23.0,2,宜蘭南澳地震站西南方  16.0  公里(宜蘭南澳地震站西南方  16.0  公里)
小區域有感地震,2010-05-15 16:15:53,121.04,24.74,2.5,3.7,2,新竹竹北地震站南偏東方  10.5  公里(新竹竹北地震站南偏東方  10.5  公里)
小區域有感地震,2010-05-09 10:20:46,121.28,24.26,3.2,7.7,2,台中德基地震站東方  11.7  公里(台中德基地震站東方  11.7  公里)
小區域有感地震,2010-05-07 17:36:19,122.07,24.82,3.5,10.8,2,宜蘭蘇澳地震站東北方  32.1  公里(宜蘭蘇澳地震站東北方  32.1  公里)
小區域有感地震,2010-05-07 12:59:28,121.28,24.25,3.2,8.6,3,台中德基地震站東方  11.7  公里(台中德基地震站東方  11.7  公里)
小區域有感地震,2010-05-07 07:18:09,121.28,24.25,2.8,8.5,2,台中德基地震站東方  11.6  公里(台中德基地震站東方  11.6  公里)
小區域有感地震,2010-05-04 03:59:47,121.32,22.55,4.2,22.0,2,台東市地震站東南方  28.6  公里(台東市地震站東南方  28.6  公里)
小區域有感地震,2010-05-03 23:57:14,121.57,24.16,3.0,19.0,2,花蓮秀林地震站北偏西方  8.9  公里(花蓮秀林地震站北偏西方  8.9  公里)
小區域有感地震,2010-05-03 21:38:21,123.65,23.32,5.1,86.4,1,花蓮市地震站東偏南方  220.1  公里(花蓮市地震站東偏南方  220.1  公里)
046   ,2010-05-03 02:00:13,120.54,22.96,4.6,18.4,4,高雄甲仙地震站南偏西方  14.3  公里(高雄甲仙地震站南偏西方  14.3  公里)
小區域有感地震,2010-05-02 17:06:31,121.79,24.3,3.1,13.8,2,宜蘭南澳地震站南偏東方  14.5  公里(宜蘭南澳地震站南偏東方  14.5  公里)
小區域有感地震,2010-05-01 06:48:00,121.69,24.35,2.7,15.3,2,宜蘭南澳地震站西南方  10.5  公里(宜蘭南澳地震站西南方  10.5  公里)
