編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2010-12-27 17:01:36,120.55,23.18,3.7,14.7,2,台南市政府東偏北方  43.1  公里(台南市政府東偏北方  43.1  公里)
153   ,2010-12-25 15:48:08,120.72,22.7,3.8,22.6,3,屏東縣政府東方  24.4  公里(屏東縣政府東方  24.4  公里)
小區域有感地震,2010-12-25 08:37:44,121.82,24.56,2.5,5.5,2,宜蘭縣政府南偏東方  19.7  公里(宜蘭縣政府南偏東方  19.7  公里)
小區域有感地震,2010-12-24 01:30:17,121.84,24.56,2.6,8.2,2,宜蘭蘇澳地震站南偏西方  5.2  公里(宜蘭蘇澳地震站南偏西方  5.2  公里)
小區域有感地震,2010-12-23 15:28:10,121.83,24.57,2.7,7.8,2,宜蘭蘇澳地震站西南方  5.4  公里(宜蘭蘇澳地震站西南方  5.4  公里)
小區域有感地震,2010-12-23 05:51:00,121.82,24.56,2.4,5.3,2,宜蘭蘇澳地震站西南方  6.6  公里(宜蘭蘇澳地震站西南方  6.6  公里)
小區域有感地震,2010-12-23 04:01:44,121.32,23.46,2.7,9.9,3,花蓮玉里地震站北方  12.1  公里(花蓮玉里地震站北方  12.1  公里)
小區域有感地震,2010-12-22 20:33:54,121.71,24.08,4.2,40.2,2,花蓮秀林地震站東方  10.4  公里(花蓮秀林地震站東方  10.4  公里)
小區域有感地震,2010-12-21 03:41:47,120.99,22.56,2.6,8.3,3,台東大武地震站北偏東方  23.7  公里(台東大武地震站北偏東方  23.7  公里)
小區域有感地震,2010-12-21 02:53:34,121.84,24.41,2.9,12.5,3,宜蘭南澳地震站東方  9.3  公里(宜蘭南澳地震站東方  9.3  公里)
小區域有感地震,2010-12-21 01:32:32,121.46,23.91,2.5,16.5,1,花蓮西林地震站北偏東方  11.1  公里(花蓮西林地震站北偏東方  11.1  公里)
小區域有感地震,2010-12-20 21:05:01,121.83,24.56,2.3,7.5,2,宜蘭蘇澳地震站南偏西方  6.1  公里(宜蘭蘇澳地震站南偏西方  6.1  公里)
小區域有感地震,2010-12-20 12:52:14,122.02,24.36,3.9,25.5,2,宜蘭南澳地震站東偏南方  28.6  公里(宜蘭南澳地震站東偏南方  28.6  公里)
小區域有感地震,2010-12-19 10:12:56,120.98,24.75,2.1,9.6,1,新竹竹北地震站南偏西方  9.1  公里(新竹竹北地震站南偏西方  9.1  公里)
小區域有感地震,2010-12-18 10:25:27,121.84,24.56,2.3,7.3,2,宜蘭蘇澳地震站南偏西方  5.8  公里(宜蘭蘇澳地震站南偏西方  5.8  公里)
小區域有感地震,2010-12-18 05:12:57,121.82,24.56,2.5,5.7,2,宜蘭蘇澳地震站西南方  6.3  公里(宜蘭蘇澳地震站西南方  6.3  公里)
152   ,2010-12-17 07:45:47,121.01,24.75,2.8,4.3,3,新竹竹北地震站南方  8.7  公里(新竹竹北地震站南方  8.7  公里)
小區域有感地震,2010-12-16 03:36:38,121.89,24.44,3.4,22.9,2,宜蘭南澳地震站東方  14.3  公里(宜蘭南澳地震站東方  14.3  公里)
小區域有感地震,2010-12-15 20:17:35,121.82,24.56,2.6,5.5,2,宜蘭蘇澳地震站西南方  6.1  公里(宜蘭蘇澳地震站西南方  6.1  公里)
小區域有感地震,2010-12-15 05:37:17,121.95,24.49,3.1,20.2,2,宜蘭蘇澳地震站東南方  16.6  公里(宜蘭蘇澳地震站東南方  16.6  公里)
151   ,2010-12-15 02:03:11,121.84,24.26,3.7,24.9,3,宜蘭南澳地震站南偏東方  20.8  公里(宜蘭南澳地震站南偏東方  20.8  公里)
小區域有感地震,2010-12-14 22:31:11,121.84,24.26,3.7,25.0,3,宜蘭南澳地震站南偏東方  20.9  公里(宜蘭南澳地震站南偏東方  20.9  公里)
小區域有感地震,2010-12-14 13:05:38,121.69,24.14,3.1,10.6,3,花蓮秀林地震站東偏北方  11.1  公里(花蓮秀林地震站東偏北方  11.1  公里)
小區域有感地震,2010-12-12 09:54:28,121.26,22.86,3.8,15.3,2,台東市地震站東北方  16.6  公里(台東市地震站東北方  16.6  公里)
小區域有感地震,2010-12-11 20:49:34,121.57,23.65,3.5,30.0,2,花蓮西林地震站東南方  22.3  公里(花蓮西林地震站東南方  22.3  公里)
小區域有感地震,2010-12-10 15:04:54,121.31,23.09,3.7,14.8,3,台東成功地震站西方  6.5  公里(台東成功地震站西方  6.5  公里)
小區域有感地震,2010-12-10 04:42:07,122.14,21.33,5.2,167.1,1,台東蘭嶼地震站東南方  98.9  公里(台東蘭嶼地震站東南方  98.9  公里)
150   ,2010-12-09 13:20:53,120.69,23.51,4.0,7.8,3,嘉義阿里山地震站西方  12.4  公里(嘉義阿里山地震站西方  12.4  公里)
小區域有感地震,2010-12-09 02:13:38,121.82,24.56,2.8,5.7,3,宜蘭蘇澳地震站西南方  6.3  公里(宜蘭蘇澳地震站西南方  6.3  公里)
149   ,2010-12-08 15:53:13,121.8,24.2,4.2,16.6,3,花蓮秀林地震站東偏北方  24.0  公里(花蓮秀林地震站東偏北方  24.0  公里)
小區域有感地震,2010-12-08 12:44:44,122.36,24.06,4.4,24.6,1,宜蘭南澳地震站東偏南方  73.7  公里(宜蘭南澳地震站東偏南方  73.7  公里)
148   ,2010-12-07 10:46:14,121.37,22.96,5.1,40.5,3,台東成功地震站南方  14.8  公里(台東成功地震站南方  14.8  公里)
小區域有感地震,2010-12-06 11:11:50,121.48,23.96,2.8,19.1,2,花蓮市地震站西方  13.9  公里(花蓮市地震站西方  13.9  公里)
147   ,2010-12-06 10:14:12,121.43,23.68,5.2,24.8,4,花蓮西林地震站南方  15.0  公里(花蓮西林地震站南方  15.0  公里)
小區域有感地震,2010-12-05 10:07:18,121.56,24.16,3.0,18.9,2,花蓮秀林地震站北偏西方  9.3  公里(花蓮秀林地震站北偏西方  9.3  公里)
