編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2010-07-25 07:51:17,121.86,24.31,3.4,21.1,2,宜蘭南澳地震站東南方  17.1  公里(宜蘭南澳地震站東南方  17.1  公里)
074   ,2010-07-25 07:41:10,121.62,24.3,3.6,23.5,4,宜蘭南澳地震站西南方  18.8  公里(宜蘭南澳地震站西南方  18.8  公里)
小區域有感地震,2010-07-24 02:07:11,121.04,22.58,2.8,7.3,3,台東市地震站南偏西方  22.1  公里(台東市地震站南偏西方  22.1  公里)
小區域有感地震,2010-07-22 19:35:44,121.45,23.92,2.8,20.0,3,花蓮西林地震站北方  12.0  公里(花蓮西林地震站北方  12.0  公里)
小區域有感地震,2010-07-22 02:14:26,121.45,23.74,2.8,10.9,3,花蓮西林地震站南方  8.5  公里(花蓮西林地震站南方  8.5  公里)
小區域有感地震,2010-07-21 17:17:20,120.59,23.96,3.3,22.9,2,南投名間地震站西北方  13.8  公里(南投名間地震站西北方  13.8  公里)
073   ,2010-07-21 06:06:50,121.63,24.3,3.4,25.3,3,宜蘭南澳地震站西南方  18.7  公里(宜蘭南澳地震站西南方  18.7  公里)
小區域有感地震,2010-07-19 15:54:35,120.99,23.06,3.6,3.4,2,台東利稻地震站南偏西方  14.2  公里(台東利稻地震站南偏西方  14.2  公里)
072   ,2010-07-18 21:03:24,122.44,24.0,5.2,24.3,3,花蓮市地震站東方  84.5  公里(花蓮市地震站東方  84.5  公里)
小區域有感地震,2010-07-18 08:46:16,121.63,23.75,3.8,31.9,2,花蓮西林地震站東偏南方  20.0  公里(花蓮西林地震站東偏南方  20.0  公里)
071   ,2010-07-17 17:04:17,121.74,23.45,5.2,40.0,3,花蓮玉里地震站東偏北方  45.6  公里(花蓮玉里地震站東偏北方  45.6  公里)
小區域有感地震,2010-07-16 12:31:55,121.41,23.74,2.9,21.5,3,花蓮西林地震站南偏西方  8.7  公里(花蓮西林地震站南偏西方  8.7  公里)
小區域有感地震,2010-07-15 14:05:17,121.54,23.7,3.7,29.5,2,花蓮西林地震站東南方  15.8  公里(花蓮西林地震站東南方  15.8  公里)
小區域有感地震,2010-07-14 18:29:11,121.72,24.26,3.6,29.1,2,宜蘭南澳地震站南方  18.7  公里(宜蘭南澳地震站南方  18.7  公里)
小區域有感地震,2010-07-13 13:19:31,121.98,24.39,3.4,20.0,3,宜蘭南澳地震站東方  23.9  公里(宜蘭南澳地震站東方  23.9  公里)
小區域有感地震,2010-07-12 11:30:30,120.39,23.49,2.5,10.6,2,嘉義市地震站西方  4.5  公里(嘉義市地震站西方  4.5  公里)
小區域有感地震,2010-07-10 00:12:38,121.83,24.39,3.9,38.0,2,宜蘭南澳地震站東偏南方  9.0  公里(宜蘭南澳地震站東偏南方  9.0  公里)
070   ,2010-07-09 08:41:19,122.61,24.7,5.8,113.6,3,宜蘭蘇澳地震站東方  76.9  公里(宜蘭蘇澳地震站東方  76.9  公里)
069   ,2010-07-09 03:43:37,122.04,24.35,5.3,19.3,5,宜蘭南澳地震站東偏南方  30.4  公里(宜蘭南澳地震站東偏南方  30.4  公里)
小區域有感地震,2010-07-08 17:36:49,121.27,22.86,3.4,15.2,2,台東市地震站東北方  16.8  公里(台東市地震站東北方  16.8  公里)
068   ,2010-07-07 23:15:43,121.88,22.35,4.5,37.3,4,台東蘭嶼地震站東北方  47.4  公里(台東蘭嶼地震站東北方  47.4  公里)
小區域有感地震,2010-07-07 10:10:06,121.53,24.59,4.0,62.8,2,宜蘭牛鬥地震站西南方  6.7  公里(宜蘭牛鬥地震站西南方  6.7  公里)
小區域有感地震,2010-07-07 01:03:13,120.81,23.83,3.0,26.7,2,南投名間地震站東偏南方  12.7  公里(南投名間地震站東偏南方  12.7  公里)
小區域有感地震,2010-07-06 13:37:43,121.01,23.18,3.2,3.4,3,台東利稻地震站西偏南  1.9  公里(台東利稻地震站西偏南  1.9  公里)
小區域有感地震,2010-07-06 13:21:50,121.01,23.17,3.0,3.6,3,台東利稻地震站西南方  2.0  公里(台東利稻地震站西南方  2.0  公里)
小區域有感地震,2010-07-05 02:21:30,122.29,25.0,4.3,12.0,2,基隆市地震站東偏南方  55.3  公里(基隆市地震站東偏南方  55.3  公里)
小區域有感地震,2010-07-04 16:01:25,121.69,23.99,3.9,52.3,2,花蓮市地震站東方  8.2  公里(花蓮市地震站東方  8.2  公里)
067   ,2010-07-04 10:43:05,121.68,23.95,4.0,11.8,3,花蓮市地震站東偏南方  6.7  公里(花蓮市地震站東偏南方  6.7  公里)
066   ,2010-07-03 03:11:32,120.68,22.86,5.1,17.8,4,高雄旗山地震站東方  26.0  公里(高雄旗山地震站東方  26.0  公里)
小區域有感地震,2010-07-02 18:44:24,121.62,23.99,2.3,8.7,2,花蓮市地震站北偏東方  2.2  公里(花蓮市地震站北偏東方  2.2  公里)
小區域有感地震,2010-07-02 03:48:58,120.91,22.81,3.2,4.6,2,台東市地震站西偏北方  26.1  公里(台東市地震站西偏北方  26.1  公里)
