編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2007-09-30 15:34:40,121.86,24.48,3.2,22.1,3,宜蘭南澳地震站東偏北方  12.6  公里(宜蘭南澳地震站東偏北方  12.6  公里)
小區域有感地震,2007-09-29 19:37:52,121.98,24.45,2.9,21.8,2,宜蘭蘇澳地震站東南方  21.5  公里(宜蘭蘇澳地震站東南方  21.5  公里)
小區域有感地震,2007-09-26 23:01:10,118.32,24.42,3.3,22.8,2,金門地震站東偏北方  3.6  公里(金門地震站東偏北方  3.6  公里)
小區域有感地震,2007-09-24 23:44:28,121.42,23.87,3.2,27.2,2,花蓮西林地震站北偏西方  7.3  公里(花蓮西林地震站北偏西方  7.3  公里)
062   ,2007-09-22 14:27:04,121.87,24.46,4.8,22.5,6,宜蘭南澳地震站東偏北方  12.7  公里(宜蘭南澳地震站東偏北方  12.7  公里)
小區域有感地震,2007-09-19 19:21:05,121.62,24.3,2.9,24.2,3,宜蘭南澳地震站西南方  19.6  公里(宜蘭南澳地震站西南方  19.6  公里)
小區域有感地震,2007-09-19 16:18:15,121.03,24.13,3.1,7.3,1,台中德基地震站西南方  18.4  公里(台中德基地震站西南方  18.4  公里)
小區域有感地震,2007-09-19 14:27:34,121.05,23.89,3.4,24.2,2,南投名間地震站東方  36.6  公里(南投名間地震站東方  36.6  公里)
小區域有感地震,2007-09-19 03:34:22,121.52,23.42,4.0,21.5,2,花蓮玉里地震站東偏北方  23.1  公里(花蓮玉里地震站東偏北方  23.1  公里)
小區域有感地震,2007-09-18 21:32:49,121.8,24.59,2.3,6.1,3,宜蘭蘇澳地震站西偏南  6.3  公里(宜蘭蘇澳地震站西偏南  6.3  公里)
小區域有感地震,2007-09-18 04:46:03,121.28,23.65,3.1,8.2,2,花蓮西林地震站西南方  24.1  公里(花蓮西林地震站西南方  24.1  公里)
小區域有感地震,2007-09-18 04:13:17,121.29,23.65,3.6,7.9,3,花蓮西林地震站西南方  24.0  公里(花蓮西林地震站西南方  24.0  公里)
小區域有感地震,2007-09-17 14:25:14,121.89,24.46,3.3,19.2,3,宜蘭南澳地震站東偏北方  14.3  公里(宜蘭南澳地震站東偏北方  14.3  公里)
061   ,2007-09-15 12:41:53,120.75,23.87,4.0,23.0,4,南投名間地震站東方  5.6  公里(南投名間地震站東方  5.6  公里)
060   ,2007-09-15 10:05:20,121.63,24.34,3.9,25.6,4,宜蘭南澳地震站西南方  15.7  公里(宜蘭南澳地震站西南方  15.7  公里)
小區域有感地震,2007-09-14 10:41:11,120.96,24.14,3.7,8.9,2,台中德基地震站西偏南  23.8  公里(台中德基地震站西偏南  23.8  公里)
小區域有感地震,2007-09-14 00:48:55,121.68,24.4,2.9,24.2,2,宜蘭南澳地震站西偏南  7.8  公里(宜蘭南澳地震站西偏南  7.8  公里)
小區域有感地震,2007-09-12 22:30:10,121.7,23.93,3.1,23.3,1,花蓮市地震站東偏南方  9.8  公里(花蓮市地震站東偏南方  9.8  公里)
小區域有感地震,2007-09-11 14:38:39,121.03,22.72,3.6,7.6,3,台東市地震站西偏南  13.2  公里(台東市地震站西偏南  13.2  公里)
