編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2007-07-31 22:40:51,121.9,24.41,3.3,19.1,4,宜蘭南澳地震站東方  15.8  公里(宜蘭南澳地震站東方  15.8  公里)
小區域有感地震,2007-07-31 17:08:00,121.84,24.46,2.8,20.2,3,宜蘭南澳地震站東偏北方  9.9  公里(宜蘭南澳地震站東偏北方  9.9  公里)
小區域有感地震,2007-07-31 13:51:12,122.69,25.02,5.0,142.2,2,基隆市地震站東方  94.1  公里(基隆市地震站東方  94.1  公里)
小區域有感地震,2007-07-31 10:49:00,121.81,24.39,2.8,12.3,3,宜蘭南澳地震站東偏南方  7.4  公里(宜蘭南澳地震站東偏南方  7.4  公里)
小區域有感地震,2007-07-30 21:12:31,121.32,23.46,2.9,9.0,4,花蓮玉里地震站北方  12.1  公里(花蓮玉里地震站北方  12.1  公里)
小區域有感地震,2007-07-30 16:57:39,121.33,23.15,3.0,14.3,3,台東成功地震站西北方  7.1  公里(台東成功地震站西北方  7.1  公里)
小區域有感地震,2007-07-30 04:20:27,121.02,23.26,3.5,5.9,3,台東利稻地震站北方  8.0  公里(台東利稻地震站北方  8.0  公里)
小區域有感地震,2007-07-29 16:23:17,121.42,23.06,2.8,18.6,3,台東成功地震站東南方  6.5  公里(台東成功地震站東南方  6.5  公里)
049   ,2007-07-29 14:13:22,121.24,24.14,3.7,5.0,4,台中德基地震站東南方  14.4  公里(台中德基地震站東南方  14.4  公里)
048   ,2007-07-29 08:29:45,120.4,22.05,4.3,42.9,2,屏東恆春地震站西方  35.9  公里(屏東恆春地震站西方  35.9  公里)
小區域有感地震,2007-07-28 17:37:43,122.02,24.8,3.7,7.4,2,宜蘭市地震站東方  27.1  公里(宜蘭市地震站東方  27.1  公里)
小區域有感地震,2007-07-26 21:21:45,121.5,22.01,3.9,16.4,4,台東蘭嶼地震站西偏南  7.0  公里(台東蘭嶼地震站西偏南  7.0  公里)
小區域有感地震,2007-07-23 22:04:41,121.62,23.72,3.8,36.6,1,花蓮西林地震站東偏南方  20.6  公里(花蓮西林地震站東偏南方  20.6  公里)
047   ,2007-07-23 21:40:02,121.64,23.72,5.8,38.6,5,花蓮西林地震站東偏南方  22.5  公里(花蓮西林地震站東偏南方  22.5  公里)
小區域有感地震,2007-07-23 20:40:04,120.98,22.94,3.6,8.1,2,台東市地震站西北方  27.2  公里(台東市地震站西北方  27.2  公里)
046   ,2007-07-22 06:55:25,121.86,24.37,3.8,15.8,4,宜蘭南澳地震站東偏南方  12.8  公里(宜蘭南澳地震站東偏南方  12.8  公里)
小區域有感地震,2007-07-20 17:10:12,121.7,23.99,3.7,32.2,2,花蓮市地震站東方  8.6  公里(花蓮市地震站東方  8.6  公里)
045   ,2007-07-19 13:56:14,120.56,23.64,3.7,9.2,5,斗六市地震站南偏東方  8.8  公里(斗六市地震站南偏東方  8.8  公里)
小區域有感地震,2007-07-18 13:01:39,121.69,24.25,2.8,14.1,3,宜蘭南澳地震站南偏西方  20.5  公里(宜蘭南澳地震站南偏西方  20.5  公里)
小區域有感地震,2007-07-18 06:42:31,121.54,23.57,4.2,33.1,2,花蓮西林地震站南偏東方  28.4  公里(花蓮西林地震站南偏東方  28.4  公里)
044   ,2007-07-17 07:42:52,121.55,23.57,5.0,32.7,4,花蓮西林地震站南偏東方  28.8  公里(花蓮西林地震站南偏東方  28.8  公里)
043   ,2007-07-15 07:05:17,121.69,24.74,3.8,81.9,2,宜蘭市地震站西偏南  7.6  公里(宜蘭市地震站西偏南  7.6  公里)
小區域有感地震,2007-07-13 14:59:37,121.56,24.17,3.0,21.0,2,花蓮秀林地震站北偏西方  10.5  公里(花蓮秀林地震站北偏西方  10.5  公里)
042   ,2007-07-13 04:54:12,121.82,24.79,4.4,10.4,3,宜蘭市地震站東偏北方  7.0  公里(宜蘭市地震站東偏北方  7.0  公里)
小區域有感地震,2007-07-10 05:03:51,120.6,23.15,3.5,4.7,2,高雄甲仙地震站北方  7.8  公里(高雄甲仙地震站北方  7.8  公里)
小區域有感地震,2007-07-09 17:01:43,121.86,24.48,2.8,13.9,3,宜蘭南澳地震站東偏北方  12.3  公里(宜蘭南澳地震站東偏北方  12.3  公里)
小區域有感地震,2007-07-06 22:56:31,120.99,21.82,3.9,23.3,3,屏東恆春地震站東南方  32.8  公里(屏東恆春地震站東南方  32.8  公里)
小區域有感地震,2007-07-04 21:27:01,121.72,24.23,2.8,13.3,2,花蓮秀林地震站東北方  20.4  公里(花蓮秀林地震站東北方  20.4  公里)
小區域有感地震,2007-07-04 01:59:24,121.86,24.45,3.7,44.4,3,宜蘭南澳地震站東偏北方  12.1  公里(宜蘭南澳地震站東偏北方  12.1  公里)
041   ,2007-07-03 19:55:23,121.4,23.72,4.0,22.3,5,花蓮西林地震站南偏西方  11.0  公里(花蓮西林地震站南偏西方  11.0  公里)
040   ,2007-07-03 15:18:26,120.15,22.4,3.9,29.2,2,高雄市地震站西南方  25.4  公里(高雄市地震站西南方  25.4  公里)
