編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2007-08-31 11:01:32,121.56,24.64,3.2,10.1,3,宜蘭牛鬥地震站西偏北方  1.9  公里(宜蘭牛鬥地震站西偏北方  1.9  公里)
小區域有感地震,2007-08-30 00:49:45,121.41,21.9,3.8,22.0,2,台東蘭嶼地震站西南方  21.9  公里(台東蘭嶼地震站西南方  21.9  公里)
小區域有感地震,2007-08-29 15:10:22,121.39,21.82,3.5,16.5,2,台東蘭嶼地震站西南方  29.5  公里(台東蘭嶼地震站西南方  29.5  公里)
小區域有感地震,2007-08-29 14:50:30,121.41,21.9,3.7,26.2,2,台東蘭嶼地震站西南方  21.5  公里(台東蘭嶼地震站西南方  21.5  公里)
053   ,2007-08-29 11:00:16,121.32,21.95,5.3,6.8,4,台東蘭嶼地震站西偏南  26.3  公里(台東蘭嶼地震站西偏南  26.3  公里)
052   ,2007-08-29 09:15:29,121.36,21.9,5.0,13.6,3,台東蘭嶼地震站西南方  25.3  公里(台東蘭嶼地震站西南方  25.3  公里)
小區域有感地震,2007-08-28 19:52:36,121.8,24.45,3.1,20.3,3,宜蘭南澳地震站東偏北方  6.1  公里(宜蘭南澳地震站東偏北方  6.1  公里)
小區域有感地震,2007-08-28 11:32:35,121.44,23.79,3.0,15.2,3,花蓮西林地震站南方  2.2  公里(花蓮西林地震站南方  2.2  公里)
小區域有感地震,2007-08-28 09:03:26,121.7,24.13,3.1,7.1,3,花蓮秀林地震站東偏北方  10.5  公里(花蓮秀林地震站東偏北方  10.5  公里)
小區域有感地震,2007-08-28 03:48:57,121.76,22.26,4.3,23.7,3,台東蘭嶼地震站東北方  32.4  公里(台東蘭嶼地震站東北方  32.4  公里)
小區域有感地震,2007-08-27 10:30:49,121.87,24.47,3.0,16.8,3,宜蘭南澳地震站東偏北方  13.5  公里(宜蘭南澳地震站東偏北方  13.5  公里)
小區域有感地震,2007-08-26 00:43:33,121.66,21.98,3.7,17.0,3,台東蘭嶼地震站東偏南方  12.6  公里(台東蘭嶼地震站東偏南方  12.6  公里)
小區域有感地震,2007-08-25 19:11:55,122.04,24.59,4.1,60.6,2,宜蘭蘇澳地震站東方  17.9  公里(宜蘭蘇澳地震站東方  17.9  公里)
小區域有感地震,2007-08-24 15:32:03,122.41,24.58,3.9,13.2,2,宜蘭蘇澳地震站東方  56.2  公里(宜蘭蘇澳地震站東方  56.2  公里)
小區域有感地震,2007-08-21 02:03:33,121.82,24.58,2.3,5.1,3,宜蘭蘇澳地震站西南方  4.9  公里(宜蘭蘇澳地震站西南方  4.9  公里)
小區域有感地震,2007-08-17 16:07:14,121.15,24.64,3.7,5.5,2,桃園三光地震站西方  22.4  公里(桃園三光地震站西方  22.4  公里)
小區域有感地震,2007-08-15 14:52:37,121.56,21.93,3.8,13.5,3,台東蘭嶼地震站南方  12.1  公里(台東蘭嶼地震站南方  12.1  公里)
小區域有感地震,2007-08-14 18:02:34,121.02,24.37,3.7,8.7,1,台中德基地震站西北方  19.7  公里(台中德基地震站西北方  19.7  公里)
小區域有感地震,2007-08-14 14:06:05,121.08,22.73,3.3,5.3,2,台東市地震站西偏南  7.9  公里(台東市地震站西偏南  7.9  公里)
小區域有感地震,2007-08-13 22:43:06,120.66,24.01,3.2,11.3,3,彰化市地震站東南方  13.2  公里(彰化市地震站東南方  13.2  公里)
小區域有感地震,2007-08-12 17:05:00,121.6,23.97,2.6,6.5,2,花蓮市地震站西方  1.6  公里(花蓮市地震站西方  1.6  公里)
小區域有感地震,2007-08-11 20:53:45,121.6,24.0,3.0,8.3,2,花蓮市地震站北偏西方  3.1  公里(花蓮市地震站北偏西方  3.1  公里)
051   ,2007-08-11 20:53:39,121.59,23.97,3.0,6.0,3,花蓮市地震站西偏南  2.0  公里(花蓮市地震站西偏南  2.0  公里)
小區域有感地震,2007-08-11 20:51:00,121.57,23.99,2.9,6.5,2,花蓮市地震站西偏北方  4.8  公里(花蓮市地震站西偏北方  4.8  公里)
小區域有感地震,2007-08-11 20:50:44,121.6,23.97,2.9,6.5,2,花蓮市地震站西偏南  1.0  公里(花蓮市地震站西偏南  1.0  公里)
小區域有感地震,2007-08-11 06:52:10,122.27,24.13,4.7,22.2,2,宜蘭南澳地震站東偏南方  62.1  公里(宜蘭南澳地震站東偏南方  62.1  公里)
小區域有感地震,2007-08-11 01:46:03,121.59,21.93,3.9,17.7,3,台東蘭嶼地震站南偏東方  12.5  公里(台東蘭嶼地震站南偏東方  12.5  公里)
小區域有感地震,2007-08-10 20:48:55,121.77,23.64,3.9,21.4,2,花蓮西林地震站東偏南方  38.8  公里(花蓮西林地震站東偏南方  38.8  公里)
小區域有感地震,2007-08-09 19:53:01,121.83,24.35,2.9,8.6,2,宜蘭南澳地震站東南方  11.1  公里(宜蘭南澳地震站東南方  11.1  公里)
小區域有感地震,2007-08-09 12:39:21,120.47,23.51,2.4,7.1,3,嘉義市地震站東偏北方  4.2  公里(嘉義市地震站東偏北方  4.2  公里)
小區域有感地震,2007-08-09 09:42:03,120.48,23.51,2.1,6.5,2,嘉義市地震站東偏北方  4.6  公里(嘉義市地震站東偏北方  4.6  公里)
050   ,2007-08-09 08:55:47,121.08,22.65,5.7,5.5,5,台東市地震站西南方  13.5  公里(台東市地震站西南方  13.5  公里)
小區域有感地震,2007-08-08 18:28:07,121.51,23.06,3.8,12.9,2,台東成功地震站東偏南方  15.0  公里(台東成功地震站東偏南方  15.0  公里)
小區域有感地震,2007-08-08 11:28:19,121.62,23.98,2.7,6.7,2,花蓮市地震站東偏北方  .5  公里(花蓮市地震站東偏北方  .5  公里)
小區域有感地震,2007-08-08 07:53:20,120.94,23.17,3.0,2.1,2,台東利稻地震站西方  8.4  公里(台東利稻地震站西方  8.4  公里)
小區域有感地震,2007-08-08 00:50:08,121.67,23.92,3.6,25.5,2,花蓮市地震站東南方  8.3  公里(花蓮市地震站東南方  8.3  公里)
小區域有感地震,2007-08-01 20:55:19,121.2,23.15,3.7,8.2,2,台東利稻地震站東偏南方  18.5  公里(台東利稻地震站東偏南方  18.5  公里)
