編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2018-08-31 04:14:24,122.31,24.72,4.6,100.5,2,宜蘭縣政府東方  55.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-08-30 14:38:52,120.18,23.01,2.5,12.4,3,臺南市政府北方  1.9  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-08-30 04:36:10,121.47,23.87,3.7,16.5,4,花蓮縣政府西南方  20.4  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2018-08-30 03:53:23,122.41,24.82,4.5,15.2,2,宜蘭縣政府東方  66.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-08-29 05:21:27,121.55,23.54,3.9,29.1,2,花蓮縣政府南方  50.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-08-28 13:39:38,120.47,23.12,3.4,15.5,2,臺南市政府東偏北方  32.2  公里 (位於臺南市玉井區)(臺南市玉井區)
小區域有感地震,2018-08-26 21:44:22,120.2,23.01,3.5,13.3,4,臺南市政府東北方  2.3  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-08-26 21:36:51,120.2,23.01,2.7,14.2,3,臺南市政府北偏東方  2.9  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-08-26 21:19:14,120.2,23.01,3.4,14.1,4,臺南市政府北偏東方  2.1  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-08-26 16:20:34,120.7,23.11,3.8,5.9,3,高雄市政府東北方  66.9  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2018-08-24 06:49:32,120.66,22.65,3.8,27.0,2,屏東縣政府東方  18.5  公里 (位於屏東縣泰武鄉)(屏東縣泰武鄉)
小區域有感地震,2018-08-23 14:22:02,121.0,23.98,3.6,16.2,2,南投縣政府東偏北方  32.6  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
116   ,2018-08-23 04:30:16,121.57,22.88,4.2,18.7,3,臺東縣政府東偏北方  45.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-08-22 23:59:27,121.0,23.98,3.7,16.3,2,南投縣政府東偏北方  32.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-22 12:23:03,122.06,24.9,3.9,14.7,2,宜蘭縣政府東偏北方  35.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-08-20 22:44:18,121.0,24.0,3.4,16.7,3,南投縣政府東偏北方  33.0  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-20 21:27:58,121.0,23.99,3.9,17.0,3,南投縣政府東偏北方  32.7  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-19 03:45:58,121.51,23.73,2.1,7.6,1,花蓮縣政府南偏西方  31.0  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2018-08-18 16:28:09,121.89,24.45,2.9,21.9,2,宜蘭縣政府南偏東方  33.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2018-08-18 12:14:52,121.01,24.02,2.5,17.8,1,南投縣政府東偏北方  35.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 10:30:05,121.02,24.02,3.7,18.8,2,南投縣政府東偏北方  35.6  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 09:23:43,121.0,24.01,2.3,16.8,1,南投縣政府東偏北方  33.6  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
115   ,2018-08-18 09:01:25,121.0,24.01,4.2,17.5,3,南投縣政府東偏北方  33.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 08:21:54,121.01,24.01,3.2,17.1,2,南投縣政府東偏北方  34.2  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 08:16:57,121.01,24.01,3.5,18.2,2,南投縣政府東偏北方  34.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
114   ,2018-08-18 08:15:17,121.0,24.02,5.1,19.2,4,南投縣政府東偏北方  34.5  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2018-08-18 07:40:03,121.03,23.99,3.0,15.4,2,南投縣政府東偏北方  36.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 07:29:52,121.04,24.0,2.3,17.6,1,南投縣政府東偏北方  37.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 06:57:30,121.01,23.99,2.7,17.2,2,南投縣政府東偏北方  33.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 06:30:00,121.01,24.01,2.8,17.7,1,南投縣政府東偏北方  34.7  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 05:28:52,121.01,24.0,3.2,17.9,2,南投縣政府東偏北方  34.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 04:17:20,121.01,24.01,2.3,17.8,1,南投縣政府東偏北方  34.1  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 03:24:46,121.45,23.89,2.9,18.3,4,花蓮縣政府西偏南方  21.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2018-08-18 00:44:58,120.67,22.66,2.9,25.2,1,屏東縣政府東方  18.8  公里 (位於屏東縣瑪家鄉)(屏東縣瑪家鄉)
小區域有感地震,2018-08-17 23:44:31,121.01,23.99,3.1,16.9,2,南投縣政府東偏北方  33.7  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-17 22:34:52,121.03,23.99,2.9,15.4,2,南投縣政府東偏北方  36.0  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-17 22:15:49,121.46,22.08,2.3,2.9,3,臺東縣政府南偏東方  80.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
