編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2018-02-28 12:09:49,121.81,24.2,3.6,8.3,2,花蓮縣政府東北方  29.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-02-27 23:35:41,121.5,23.38,3.7,31.3,3,花蓮縣政府南偏西方  68.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2018-02-26 22:10:38,121.6,23.96,3.5,7.1,3,花蓮縣政府西南方  3.8  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2018-02-26 14:56:09,121.67,23.39,4.1,28.7,3,花蓮縣政府南方  67.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-02-26 05:16:07,121.82,24.24,3.2,10.6,2,花蓮縣政府東北方  34.3  公里 (位於臺灣東部海域)(臺灣東部海域)
069   ,2018-02-26 02:28:40,121.9,24.43,5.4,22.1,5,宜蘭縣政府南偏東方  35.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-02-26 01:27:50,121.58,23.89,2.8,7.9,3,花蓮縣政府南偏西方  11.8  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2018-02-25 18:46:12,121.75,24.27,3.1,8.9,3,花蓮縣政府北偏東方  33.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-02-25 10:18:03,121.63,24.0,3.3,7.0,3,花蓮縣政府東北方  1.9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2018-02-25 10:03:34,121.57,23.83,3.6,22.0,2,花蓮縣政府南偏西方  18.6  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2018-02-25 07:57:53,121.56,24.18,2.8,23.1,2,花蓮縣政府北偏西方  21.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
068   ,2018-02-25 04:07:46,121.71,24.2,3.6,7.8,3,花蓮縣政府北偏東方  24.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-02-25 03:56:05,121.8,24.79,4.3,77.3,2,宜蘭縣政府東北方  7.5  公里 (位於宜蘭縣壯圍鄉)(宜蘭縣壯圍鄉)
小區域有感地震,2018-02-25 00:52:49,121.59,24.0,2.2,6.3,2,花蓮縣政府西偏北方  3.4  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2018-02-23 13:25:59,120.15,23.14,2.7,14.9,3,臺南市政府北偏西方  17.3  公里 (位於臺南市佳里區)(臺南市佳里區)
小區域有感地震,2018-02-22 21:18:07,121.81,24.03,3.5,49.0,2,花蓮縣政府東偏北方  19.7  公里 (位於臺灣東部海域)(臺灣東部海域)
067   ,2018-02-22 07:10:41,121.53,23.41,5.6,35.6,5,花蓮縣政府南方  64.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2018-02-22 04:13:19,121.76,24.25,3.1,9.4,3,花蓮縣政府北偏東方  32.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-02-21 16:07:32,121.6,24.07,2.8,8.1,2,花蓮縣政府北偏西方  9.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
