編號,地震時間,經度,緯度,規模,深度,最大震度,位置
014   ,2003-02-28 20:04:57,121.96,24.4,4.5,15.5,3,宜蘭南澳地震站東方  21.1  公里(宜蘭南澳地震站東方  21.1  公里)
小區域有感地震,2003-02-28 09:04:52,121.66,23.96,3.4,42.0,1,花蓮市地震站東偏南方  5.1  公里(花蓮市地震站東偏南方  5.1  公里)
013   ,2003-02-27 11:34:52,121.3,24.09,3.6,9.9,3,台中德基地震站東南方  22.6  公里(台中德基地震站東南方  22.6  公里)
小區域有感地震,2003-02-27 05:02:35,120.35,23.12,3.0,14.6,1,台南佳里地震站東偏南方  16.6  公里(台南佳里地震站東偏南方  16.6  公里)
小區域有感地震,2003-02-24 13:52:51,121.28,22.12,4.5,26.1,2,台東蘭嶼地震站西偏北方  30.3  公里(台東蘭嶼地震站西偏北方  30.3  公里)
小區域有感地震,2003-02-22 23:17:40,120.94,23.02,3.9,9.3,2,台東利稻地震站南偏西方  20.3  公里(台東利稻地震站南偏西方  20.3  公里)
012   ,2003-02-22 03:20:58,120.51,23.7,3.2,21.3,2,斗六市地震站西偏南  4.0  公里(斗六市地震站西偏南  4.0  公里)
小區域有感地震,2003-02-20 13:44:51,121.34,22.69,4.5,87.6,2,台東市地震站東偏南方  19.8  公里(台東市地震站東偏南方  19.8  公里)
小區域有感地震,2003-02-20 03:11:13,121.53,21.99,4.4,4.4,2,台東蘭嶼地震站南偏西方  6.3  公里(台東蘭嶼地震站南偏西方  6.3  公里)
小區域有感地震,2003-02-19 13:47:03,121.96,23.27,4.6,20.1,2,台東成功地震站東偏北方  63.4  公里(台東成功地震站東偏北方  63.4  公里)
小區域有感地震,2003-02-16 08:42:39,121.64,24.34,3.4,16.1,3,宜蘭南澳地震站西南方  14.9  公里(宜蘭南澳地震站西南方  14.9  公里)
小區域有感地震,2003-02-16 07:36:49,120.71,23.59,3.5,16.8,3,斗六市地震站東南方  22.7  公里(斗六市地震站東南方  22.7  公里)
011   ,2003-02-16 07:36:11,120.71,23.59,3.8,18.4,3,斗六市地震站東南方  22.9  公里(斗六市地震站東南方  22.9  公里)
小區域有感地震,2003-02-16 06:30:04,121.64,24.34,3.6,16.0,3,宜蘭南澳地震站西南方  14.5  公里(宜蘭南澳地震站西南方  14.5  公里)
010   ,2003-02-11 11:05:17,120.61,23.04,4.1,6.2,3,高雄甲仙地震站南偏東方  4.7  公里(高雄甲仙地震站南偏東方  4.7  公里)
009   ,2003-02-09 13:21:03,121.04,24.0,4.7,14.7,3,台中德基地震站南偏西方  29.9  公里(台中德基地震站南偏西方  29.9  公里)
小區域有感地震,2003-02-06 23:56:49,121.07,23.96,3.9,9.2,2,台中德基地震站南偏西方  33.0  公里(台中德基地震站南偏西方  33.0  公里)
小區域有感地震,2003-02-02 11:11:11,121.84,24.3,3.2,12.6,3,宜蘭南澳地震站東南方  16.8  公里(宜蘭南澳地震站東南方  16.8  公里)
008   ,2003-02-02 08:41:59,120.89,23.02,3.7,6.1,3,高雄桃源地震站東南方  20.1  公里(高雄桃源地震站東南方  20.1  公里)
007   ,2003-02-02 04:00:05,121.48,23.93,3.8,18.1,4,花蓮西林地震站北偏東方  13.3  公里(花蓮西林地震站北偏東方  13.3  公里)
小區域有感地震,2003-02-01 20:20:53,121.88,24.49,3.0,12.5,3,宜蘭蘇澳地震站南方  13.8  公里(宜蘭蘇澳地震站南方  13.8  公里)
