編號,地震時間,經度,緯度,規模,深度,最大震度,位置
110   ,2003-10-30 17:14:47,121.41,23.74,3.6,20.0,4,花蓮西林地震站南偏西方  8.9  公里(花蓮西林地震站南偏西方  8.9  公里)
109   ,2003-10-30 17:13:15,122.57,24.54,5.0,95.5,2,宜蘭蘇澳地震站東方  71.9  公里(宜蘭蘇澳地震站東方  71.9  公里)
小區域有感地震,2003-10-29 21:39:23,121.59,23.84,3.5,34.5,1,花蓮西林地震站東偏北方  15.1  公里(花蓮西林地震站東偏北方  15.1  公里)
小區域有感地震,2003-10-29 12:01:11,121.73,23.91,3.7,16.8,2,花蓮市地震站東偏南方  14.2  公里(花蓮市地震站東偏南方  14.2  公里)
小區域有感地震,2003-10-29 06:56:10,121.45,23.92,3.3,16.3,1,花蓮西林地震站北方  11.5  公里(花蓮西林地震站北方  11.5  公里)
小區域有感地震,2003-10-27 01:54:29,120.71,23.27,3.8,4.4,4,嘉義大埔地震站東偏北方  9.6  公里(嘉義大埔地震站東偏北方  9.6  公里)
108   ,2003-10-25 03:12:04,121.78,24.58,4.0,67.4,2,宜蘭蘇澳地震站西偏南  9.2  公里(宜蘭蘇澳地震站西偏南  9.2  公里)
107   ,2003-10-22 07:23:19,120.46,23.13,3.8,19.6,3,高雄甲仙地震站西偏北方  14.6  公里(高雄甲仙地震站西偏北方  14.6  公里)
106   ,2003-10-20 23:03:30,121.57,23.91,3.5,8.2,3,花蓮市地震站南偏西方  8.5  公里(花蓮市地震站南偏西方  8.5  公里)
105   ,2003-10-19 15:35:11,122.03,24.45,3.8,9.8,3,宜蘭蘇澳地震站東南方  24.2  公里(宜蘭蘇澳地震站東南方  24.2  公里)
104   ,2003-10-19 05:20:48,121.59,23.87,4.2,47.6,2,花蓮市地震站南偏西方  11.6  公里(花蓮市地震站南偏西方  11.6  公里)
小區域有感地震,2003-10-18 12:44:27,121.39,23.05,3.9,22.0,2,台東成功地震站南偏東方  5.6  公里(台東成功地震站南偏東方  5.6  公里)
小區域有感地震,2003-10-15 11:43:18,121.36,22.8,4.2,20.9,2,台東市地震站東偏北方  21.5  公里(台東市地震站東偏北方  21.5  公里)
小區域有感地震,2003-10-12 15:37:32,121.46,23.94,2.8,17.2,1,花蓮西林地震站北方  14.2  公里(花蓮西林地震站北方  14.2  公里)
小區域有感地震,2003-10-10 20:51:09,122.56,24.01,5.1,37.6,2,宜蘭南澳地震站東偏南方  94.2  公里(宜蘭南澳地震站東偏南方  94.2  公里)
小區域有感地震,2003-10-10 19:23:49,121.02,22.36,4.6,8.0,4,台東大武地震站東方  11.6  公里(台東大武地震站東方  11.6  公里)
小區域有感地震,2003-10-09 02:20:42,121.99,24.0,4.2,45.9,3,花蓮市地震站東方  38.4  公里(花蓮市地震站東方  38.4  公里)
小區域有感地震,2003-10-07 18:01:03,120.55,23.35,3.5,12.3,2,台南東山地震站北偏東方  10.8  公里(台南東山地震站北偏東方  10.8  公里)
小區域有感地震,2003-10-06 10:31:30,120.63,23.55,3.5,8.6,3,斗六市地震站南偏東方  20.9  公里(斗六市地震站南偏東方  20.9  公里)
小區域有感地震,2003-10-03 23:28:10,120.22,23.18,3.4,12.9,2,台南佳里地震站東方  1.4  公里(台南佳里地震站東方  1.4  公里)
103   ,2003-10-03 12:47:38,120.88,24.27,4.1,31.9,2,苗栗三義地震站東南方  19.3  公里(苗栗三義地震站東南方  19.3  公里)
小區域有感地震,2003-10-03 04:37:46,121.74,24.41,3.4,18.8,4,宜蘭南澳地震站南偏西方  1.7  公里(宜蘭南澳地震站南偏西方  1.7  公里)
小區域有感地震,2003-10-02 10:49:59,121.03,22.79,3.7,6.2,2,台東市地震站西偏北方  13.5  公里(台東市地震站西偏北方  13.5  公里)
102   ,2003-10-01 21:46:24,121.92,24.41,3.9,15.5,4,宜蘭南澳地震站東方  17.7  公里(宜蘭南澳地震站東方  17.7  公里)
小區域有感地震,2003-10-01 05:12:22,121.78,24.45,3.0,17.7,3,宜蘭南澳地震站東偏北方  4.2  公里(宜蘭南澳地震站東偏北方  4.2  公里)
