編號,地震時間,經度,緯度,規模,深度,最大震度,位置
049   ,2003-05-31 23:38:12,121.36,23.01,4.7,20.3,4,台東成功地震站南方  10.1  公里(台東成功地震站南方  10.1  公里)
小區域有感地震,2003-05-29 17:07:15,121.96,24.44,3.9,23.0,2,宜蘭南澳地震站東方  21.4  公里(宜蘭南澳地震站東方  21.4  公里)
小區域有感地震,2003-05-29 08:57:49,121.06,23.17,4.0,6.6,4,台東利稻地震站東偏南方  3.9  公里(台東利稻地震站東偏南方  3.9  公里)
小區域有感地震,2003-05-29 00:52:05,121.89,24.46,3.1,18.0,2,宜蘭南澳地震站東偏北方  14.2  公里(宜蘭南澳地震站東偏北方  14.2  公里)
048   ,2003-05-27 10:40:42,121.93,24.75,4.3,83.5,2,宜蘭蘇澳地震站北偏東方  17.2  公里(宜蘭蘇澳地震站北偏東方  17.2  公里)
047   ,2003-05-26 17:25:16,121.68,24.7,4.5,68.0,2,宜蘭市地震站西南方  10.4  公里(宜蘭市地震站西南方  10.4  公里)
小區域有感地震,2003-05-26 07:12:01,121.67,22.6,4.6,12.6,3,台東市地震站東偏南方  55.1  公里(台東市地震站東偏南方  55.1  公里)
小區域有感地震,2003-05-25 21:42:57,121.81,24.42,2.9,11.6,3,宜蘭南澳地震站東方  5.9  公里(宜蘭南澳地震站東方  5.9  公里)
小區域有感地震,2003-05-20 02:19:55,122.25,24.09,4.1,20.1,1,宜蘭南澳地震站東南方  63.2  公里(宜蘭南澳地震站東南方  63.2  公里)
小區域有感地震,2003-05-18 18:00:05,121.17,22.32,4.0,25.9,2,台東大武地震站東方  27.4  公里(台東大武地震站東方  27.4  公里)
小區域有感地震,2003-05-18 11:28:24,122.46,25.03,4.4,7.5,1,基隆市地震站東方  70.7  公里(基隆市地震站東方  70.7  公里)
046   ,2003-05-17 01:44:36,121.79,24.61,3.6,29.5,3,宜蘭蘇澳地震站西方  6.9  公里(宜蘭蘇澳地震站西方  6.9  公里)
045   ,2003-05-15 17:16:30,120.47,23.15,4.0,14.5,3,台南東山地震站南偏西方  12.4  公里(台南東山地震站南偏西方  12.4  公里)
044   ,2003-05-15 09:17:42,122.52,25.06,5.2,17.6,2,基隆市地震站東方  76.0  公里(基隆市地震站東方  76.0  公里)
小區域有感地震,2003-05-13 09:28:38,121.84,24.5,3.0,15.9,3,宜蘭南澳地震站東北方  12.1  公里(宜蘭南澳地震站東北方  12.1  公里)
小區域有感地震,2003-05-11 14:06:20,121.58,21.96,3.9,3.5,4,台東蘭嶼地震站南偏東方  8.7  公里(台東蘭嶼地震站南偏東方  8.7  公里)
043   ,2003-05-11 04:14:25,120.5,23.16,3.7,15.6,3,台南東山地震站南方  11.5  公里(台南東山地震站南方  11.5  公里)
042   ,2003-05-10 13:17:07,120.8,22.3,4.4,32.3,2,台東大武地震站西偏南  11.6  公里(台東大武地震站西偏南  11.6  公里)
041   ,2003-05-03 13:36:34,122.01,24.36,3.6,14.1,3,宜蘭南澳地震站東偏南方  26.9  公里(宜蘭南澳地震站東偏南方  26.9  公里)
040   ,2003-05-02 11:26:00,120.2,21.82,4.9,58.0,2,屏東恆春地震站西偏南  59.6  公里(屏東恆春地震站西偏南  59.6  公里)
