編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2003-06-29 23:16:22,121.87,24.44,3.8,9.4,4,宜蘭南澳地震站東方  12.7  公里(宜蘭南澳地震站東方  12.7  公里)
069   ,2003-06-27 02:30:13,121.88,24.46,4.0,17.7,4,宜蘭南澳地震站東偏北方  13.2  公里(宜蘭南澳地震站東偏北方  13.2  公里)
小區域有感地震,2003-06-26 01:33:31,121.85,24.49,2.8,18.2,3,宜蘭蘇澳地震站南方  12.7  公里(宜蘭蘇澳地震站南方  12.7  公里)
068   ,2003-06-26 00:46:19,121.73,24.24,3.7,11.4,5,宜蘭南澳地震站南方  20.6  公里(宜蘭南澳地震站南方  20.6  公里)
067   ,2003-06-25 21:18:40,121.85,24.47,3.2,16.7,3,宜蘭南澳地震站東偏北方  11.6  公里(宜蘭南澳地震站東偏北方  11.6  公里)
小區域有感地震,2003-06-23 16:35:16,122.24,24.01,4.7,17.4,2,花蓮市地震站東方  63.9  公里(花蓮市地震站東方  63.9  公里)
小區域有感地震,2003-06-23 01:10:02,122.18,24.3,4.0,48.6,2,宜蘭南澳地震站東偏南方  45.7  公里(宜蘭南澳地震站東偏南方  45.7  公里)
066   ,2003-06-22 19:27:05,121.85,24.39,3.9,6.7,4,宜蘭南澳地震站東偏南方  11.3  公里(宜蘭南澳地震站東偏南方  11.3  公里)
065   ,2003-06-20 22:21:46,121.84,24.28,3.4,8.9,3,宜蘭南澳地震站南偏東方  18.7  公里(宜蘭南澳地震站南偏東方  18.7  公里)
064   ,2003-06-20 00:52:29,121.88,24.46,3.3,11.1,4,宜蘭南澳地震站東偏北方  13.8  公里(宜蘭南澳地震站東偏北方  13.8  公里)
小區域有感地震,2003-06-17 17:43:24,121.59,23.58,4.0,26.7,2,花蓮西林地震站南偏東方  30.1  公里(花蓮西林地震站南偏東方  30.1  公里)
063   ,2003-06-17 06:38:00,121.63,23.56,4.9,25.8,4,花蓮西林地震站東南方  34.2  公里(花蓮西林地震站東南方  34.2  公里)
062   ,2003-06-17 02:33:38,121.65,23.54,5.4,28.3,5,花蓮西林地震站東南方  36.9  公里(花蓮西林地震站東南方  36.9  公里)
061   ,2003-06-13 21:20:26,122.33,24.19,4.9,45.0,3,宜蘭南澳地震站東偏南方  64.6  公里(宜蘭南澳地震站東偏南方  64.6  公里)
060   ,2003-06-13 17:30:33,121.69,23.39,4.3,30.0,3,花蓮玉里地震站東方  39.1  公里(花蓮玉里地震站東方  39.1  公里)
059   ,2003-06-12 21:41:14,121.84,24.37,4.8,8.8,5,宜蘭南澳地震站東偏南方  10.8  公里(宜蘭南澳地震站東偏南方  10.8  公里)
小區域有感地震,2003-06-12 12:28:25,121.64,23.5,4.1,30.6,1,花蓮玉里地震站東偏北方  38.4  公里(花蓮玉里地震站東偏北方  38.4  公里)
058   ,2003-06-12 11:58:52,121.66,23.49,5.0,29.2,3,花蓮玉里地震站東偏北方  39.6  公里(花蓮玉里地震站東偏北方  39.6  公里)
小區域有感地震,2003-06-10 18:30:22,121.65,23.5,4.3,28.4,2,花蓮玉里地震站東偏北方  38.6  公里(花蓮玉里地震站東偏北方  38.6  公里)
小區域有感地震,2003-06-10 16:47:16,121.64,23.52,3.9,31.8,2,花蓮西林地震站東南方  38.0  公里(花蓮西林地震站東南方  38.0  公里)
057   ,2003-06-10 16:40:32,121.7,23.5,6.5,32.3,5,花蓮西林地震站東南方  43.1  公里(花蓮西林地震站東南方  43.1  公里)
小區域有感地震,2003-06-09 14:40:41,121.99,24.33,4.0,21.6,2,宜蘭南澳地震站東偏南方  26.9  公里(宜蘭南澳地震站東偏南方  26.9  公里)
小區域有感地震,2003-06-09 14:36:26,121.82,24.42,3.0,7.7,4,宜蘭南澳地震站東方  7.6  公里(宜蘭南澳地震站東方  7.6  公里)
056   ,2003-06-09 13:11:36,121.83,24.37,3.8,8.9,4,宜蘭南澳地震站東南方  10.0  公里(宜蘭南澳地震站東南方  10.0  公里)
055   ,2003-06-09 13:08:04,121.85,24.38,5.0,2.4,5,宜蘭南澳地震站東偏南方  11.5  公里(宜蘭南澳地震站東偏南方  11.5  公里)
小區域有感地震,2003-06-09 12:41:38,121.97,24.38,4.1,23.5,2,宜蘭南澳地震站東偏南方  23.0  公里(宜蘭南澳地震站東偏南方  23.0  公里)
054   ,2003-06-09 10:40:37,121.92,24.39,4.1,24.5,3,宜蘭南澳地震站東偏南方  17.9  公里(宜蘭南澳地震站東偏南方  17.9  公里)
小區域有感地震,2003-06-09 10:32:06,121.92,24.37,3.2,25.7,3,宜蘭南澳地震站東偏南方  18.9  公里(宜蘭南澳地震站東偏南方  18.9  公里)
小區域有感地震,2003-06-09 10:31:01,122.02,24.33,3.7,10.4,1,宜蘭南澳地震站東偏南方  30.1  公里(宜蘭南澳地震站東偏南方  30.1  公里)
小區域有感地震,2003-06-09 10:20:54,121.91,24.37,3.3,25.3,2,宜蘭南澳地震站東偏南方  17.5  公里(宜蘭南澳地震站東偏南方  17.5  公里)
053   ,2003-06-09 10:14:41,121.94,24.36,4.2,25.1,3,宜蘭南澳地震站東偏南方  20.7  公里(宜蘭南澳地震站東偏南方  20.7  公里)
小區域有感地震,2003-06-09 09:59:03,121.9,24.39,3.4,28.9,2,宜蘭南澳地震站東偏南方  16.0  公里(宜蘭南澳地震站東偏南方  16.0  公里)
052   ,2003-06-09 09:52:50,122.02,24.37,5.7,23.2,5,宜蘭南澳地震站東偏南方  28.5  公里(宜蘭南澳地震站東偏南方  28.5  公里)
小區域有感地震,2003-06-06 22:21:41,121.32,23.06,4.1,18.1,2,台東成功地震站西偏南  7.1  公里(台東成功地震站西偏南  7.1  公里)
051   ,2003-06-06 14:26:16,122.03,24.44,3.8,10.9,3,宜蘭蘇澳地震站東南方  25.2  公里(宜蘭蘇澳地震站東南方  25.2  公里)
小區域有感地震,2003-06-05 19:52:00,120.66,22.58,4.0,24.8,2,屏東市地震站東偏南方  19.9  公里(屏東市地震站東偏南方  19.9  公里)
050   ,2003-06-05 10:48:36,122.11,24.71,4.2,75.7,2,宜蘭蘇澳地震站東偏北方  28.1  公里(宜蘭蘇澳地震站東偏北方  28.1  公里)
小區域有感地震,2003-06-02 11:31:12,121.91,24.4,3.7,19.2,2,宜蘭南澳地震站東方  17.0  公里(宜蘭南澳地震站東方  17.0  公里)
小區域有感地震,2003-06-02 07:01:28,121.51,24.07,3.0,18.3,2,花蓮秀林地震站西方  9.4  公里(花蓮秀林地震站西方  9.4  公里)
