編號,地震時間,經度,緯度,規模,深度,最大震度,位置
101   ,2003-09-29 09:33:15,121.56,23.91,3.8,8.3,3,花蓮市地震站西南方  9.2  公里(花蓮市地震站西南方  9.2  公里)
100   ,2003-09-27 22:55:04,121.72,24.24,4.0,9.4,4,花蓮秀林地震站東北方  20.9  公里(花蓮秀林地震站東北方  20.9  公里)
小區域有感地震,2003-09-27 09:40:56,121.8,24.41,2.8,12.7,3,宜蘭南澳地震站東偏南方  5.6  公里(宜蘭南澳地震站東偏南方  5.6  公里)
099   ,2003-09-26 15:37:54,121.8,24.53,4.0,69.3,2,宜蘭蘇澳地震站西南方  10.4  公里(宜蘭蘇澳地震站西南方  10.4  公里)
098   ,2003-09-26 07:42:59,121.93,24.28,4.6,25.7,3,宜蘭南澳地震站東南方  24.8  公里(宜蘭南澳地震站東南方  24.8  公里)
小區域有感地震,2003-09-24 22:04:44,121.69,24.46,3.8,26.9,3,宜蘭南澳地震站西偏北方  7.2  公里(宜蘭南澳地震站西偏北方  7.2  公里)
097   ,2003-09-24 09:08:32,120.59,21.89,4.8,42.9,2,屏東恆春地震站西南方  20.0  公里(屏東恆春地震站西南方  20.0  公里)
小區域有感地震,2003-09-24 07:36:05,121.73,24.24,3.5,9.8,2,宜蘭南澳地震站南方  20.3  公里(宜蘭南澳地震站南方  20.3  公里)
096   ,2003-09-22 16:47:16,121.79,24.32,3.2,9.8,4,宜蘭南澳地震站南偏東方  12.7  公里(宜蘭南澳地震站南偏東方  12.7  公里)
小區域有感地震,2003-09-18 06:43:41,121.32,23.16,3.2,15.9,2,台東成功地震站西北方  8.7  公里(台東成功地震站西北方  8.7  公里)
小區域有感地震,2003-09-18 02:45:51,121.74,24.25,3.5,11.2,3,宜蘭南澳地震站南方  19.9  公里(宜蘭南澳地震站南方  19.9  公里)
小區域有感地震,2003-09-17 18:20:10,121.86,24.45,3.0,17.4,3,宜蘭南澳地震站東偏北方  11.5  公里(宜蘭南澳地震站東偏北方  11.5  公里)
小區域有感地震,2003-09-15 13:59:04,120.91,23.37,3.2,4.2,2,台東利稻地震站北偏西方  23.4  公里(台東利稻地震站北偏西方  23.4  公里)
小區域有感地震,2003-09-15 12:17:03,120.91,22.98,3.7,9.2,2,高雄桃源地震站東南方  24.4  公里(高雄桃源地震站東南方  24.4  公里)
小區域有感地震,2003-09-15 11:06:53,120.98,23.68,3.6,28.6,3,南投名間地震站東南方  35.9  公里(南投名間地震站東南方  35.9  公里)
小區域有感地震,2003-09-13 18:55:59,120.71,23.58,3.6,15.6,3,斗六市地震站東南方  22.8  公里(斗六市地震站東南方  22.8  公里)
小區域有感地震,2003-09-11 16:15:11,120.99,24.07,4.1,21.0,2,台中德基地震站西南方  26.3  公里(台中德基地震站西南方  26.3  公里)
小區域有感地震,2003-09-11 15:07:17,122.29,24.21,4.8,32.8,2,宜蘭南澳地震站東偏南方  59.6  公里(宜蘭南澳地震站東偏南方  59.6  公里)
095   ,2003-09-11 06:55:06,121.4,22.71,5.8,85.4,3,台東市地震站東方  25.6  公里(台東市地震站東方  25.6  公里)
094   ,2003-09-09 13:51:26,121.62,23.7,4.5,37.4,3,花蓮西林地震站東偏南方  22.0  公里(花蓮西林地震站東偏南方  22.0  公里)
093   ,2003-09-08 11:11:32,121.52,24.01,3.7,24.9,3,花蓮市地震站西偏北方  10.9  公里(花蓮市地震站西偏北方  10.9  公里)
小區域有感地震,2003-09-07 05:27:01,122.86,24.53,4.2,98.8,2,宜蘭蘇澳地震站東方  101.3  公里(宜蘭蘇澳地震站東方  101.3  公里)
小區域有感地震,2003-09-06 22:47:12,121.53,22.01,4.5,20.9,4,台東蘭嶼地震站西南方  4.2  公里(台東蘭嶼地震站西南方  4.2  公里)
小區域有感地震,2003-09-04 23:45:08,121.85,24.29,3.4,5.2,2,宜蘭南澳地震站東南方  18.0  公里(宜蘭南澳地震站東南方  18.0  公里)
小區域有感地震,2003-09-02 21:57:43,121.55,24.07,2.8,16.4,3,花蓮秀林地震站西方  5.4  公里(花蓮秀林地震站西方  5.4  公里)
小區域有感地震,2003-09-02 17:11:35,121.69,24.27,3.1,6.9,3,宜蘭南澳地震站南偏西方  18.6  公里(宜蘭南澳地震站南偏西方  18.6  公里)
