編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2003-11-28 16:04:40,121.31,22.96,3.1,22.1,2,台東成功地震站南偏西方  16.5  公里(台東成功地震站南偏西方  16.5  公里)
小區域有感地震,2003-11-28 09:35:18,121.59,24.0,2.9,8.8,3,花蓮縣政府西偏北方  2.9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2003-11-27 13:37:26,121.67,24.12,2.6,10.8,2,花蓮秀林地震站東偏北方  8.4  公里(花蓮秀林地震站東偏北方  8.4  公里)
小區域有感地震,2003-11-27 11:17:04,121.51,24.06,3.0,22.9,3,花蓮秀林地震站西偏南  9.6  公里(花蓮秀林地震站西偏南  9.6  公里)
小區域有感地震,2003-11-24 02:54:53,121.73,23.92,4.0,13.1,2,花蓮市地震站東偏南方  13.4  公里(花蓮市地震站東偏南方  13.4  公里)
小區域有感地震,2003-11-22 21:39:26,121.9,24.8,4.1,80.6,4,宜蘭市地震站東偏北方  14.7  公里(宜蘭市地震站東偏北方  14.7  公里)
小區域有感地震,2003-11-21 18:59:23,120.41,22.1,4.8,45.8,2,屏東恆春地震站西偏北方  36.6  公里(屏東恆春地震站西偏北方  36.6  公里)
小區域有感地震,2003-11-16 07:03:54,120.44,23.51,2.9,8.1,2,嘉義市地震站東北方  1.6  公里(嘉義市地震站東北方  1.6  公里)
118   ,2003-11-15 02:11:21,120.38,23.16,4.4,20.5,3,台南東山地震站西南方  17.6  公里(台南東山地震站西南方  17.6  公里)
117   ,2003-11-14 23:54:02,121.71,24.09,5.0,37.8,3,花蓮秀林地震站東方  10.9  公里(花蓮秀林地震站東方  10.9  公里)
116   ,2003-11-14 18:12:45,120.45,23.13,4.5,15.2,4,高雄甲仙地震站西偏北方  15.1  公里(高雄甲仙地震站西偏北方  15.1  公里)
小區域有感地震,2003-11-13 17:05:39,121.92,24.45,4.1,24.7,2,宜蘭南澳地震站東方  17.7  公里(宜蘭南澳地震站東方  17.7  公里)
小區域有感地震,2003-11-13 02:19:05,121.75,24.11,3.5,23.9,2,花蓮秀林地震站東偏北方  14.9  公里(花蓮秀林地震站東偏北方  14.9  公里)
小區域有感地震,2003-11-12 11:59:53,121.79,24.45,3.4,17.9,3,宜蘭南澳地震站東偏北方  5.4  公里(宜蘭南澳地震站東偏北方  5.4  公里)
小區域有感地震,2003-11-12 10:54:13,122.02,24.81,3.8,4.1,3,宜蘭市地震站東方  27.7  公里(宜蘭市地震站東方  27.7  公里)
115   ,2003-11-12 08:02:35,121.95,24.45,5.4,21.3,4,宜蘭蘇澳地震站南偏東方  19.6  公里(宜蘭蘇澳地震站南偏東方  19.6  公里)
小區域有感地震,2003-11-11 10:16:02,121.6,24.01,3.0,9.2,2,花蓮市地震站北偏西方  4.7  公里(花蓮市地震站北偏西方  4.7  公里)
小區域有感地震,2003-11-11 00:24:13,121.59,23.53,3.9,24.9,2,花蓮西林地震站南偏東方  34.7  公里(花蓮西林地震站南偏東方  34.7  公里)
小區域有感地震,2003-11-10 10:29:04,121.53,23.4,3.7,19.2,1,花蓮玉里地震站東偏北方  23.5  公里(花蓮玉里地震站東偏北方  23.5  公里)
114   ,2003-11-09 13:35:50,121.89,24.83,4.7,83.4,3,宜蘭市地震站東偏北方  14.9  公里(宜蘭市地震站東偏北方  14.9  公里)
小區域有感地震,2003-11-08 19:50:42,120.71,23.27,3.0,9.1,2,嘉義大埔地震站東偏北方  8.8  公里(嘉義大埔地震站東偏北方  8.8  公里)
小區域有感地震,2003-11-08 09:02:21,121.73,23.86,3.5,19.9,1,花蓮市地震站東南方  17.6  公里(花蓮市地震站東南方  17.6  公里)
113   ,2003-11-07 16:41:58,120.71,23.27,4.3,10.6,4,嘉義大埔地震站東偏北方  9.1  公里(嘉義大埔地震站東偏北方  9.1  公里)
112   ,2003-11-06 21:58:44,120.45,23.12,5.0,17.6,5,高雄甲仙地震站西偏北方  15.1  公里(高雄甲仙地震站西偏北方  15.1  公里)
111   ,2003-11-03 21:29:07,121.58,24.15,2.8,17.3,1,花蓮秀林地震站北偏西方  8.2  公里(花蓮秀林地震站北偏西方  8.2  公里)
小區域有感地震,2003-11-02 10:04:26,121.58,24.15,2.9,17.6,3,花蓮秀林地震站北偏西方  8.1  公里(花蓮秀林地震站北偏西方  8.1  公里)
