編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2020-03-26 19:13:51,120.15,22.98,2.9,18.9,2,臺南市政府西偏南方  3.7  公里 (位於臺南市安平區)(臺南市安平區)
小區域有感地震,2020-03-26 18:31:23,120.16,22.99,2.9,13.2,2,臺南市政府西偏南方  2.7  公里 (位於臺南市安平區)(臺南市安平區)
小區域有感地震,2020-03-26 17:57:47,120.17,22.97,3.4,14.6,2,臺南市政府南偏西方  3.0  公里 (位於臺南市南區)(臺南市南區)
小區域有感地震,2020-03-26 14:41:18,120.16,22.99,3.3,14.6,3,臺南市政府西偏南方  3.1  公里 (位於臺南市安平區)(臺南市安平區)
小區域有感地震,2020-03-26 13:15:14,120.16,22.98,3.3,18.2,2,臺南市政府西偏南方  2.7  公里 (位於臺南市安平區)(臺南市安平區)
小區域有感地震,2020-03-26 12:48:07,120.15,22.99,3.2,15.8,2,臺南市政府西方  3.8  公里 (位於臺南市安平區)(臺南市安平區)
小區域有感地震,2020-03-25 10:48:29,121.46,23.3,3.8,34.1,3,臺東縣政府北偏東方  68.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2020-03-25 02:06:45,121.4,24.38,3.5,5.9,3,宜蘭縣政府西南方  53.5  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2020-03-23 18:10:37,121.62,22.89,3.7,18.7,2,臺東縣政府東偏北方  50.4  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-03-23 09:36:02,121.67,24.41,3.5,24.4,3,宜蘭縣政府南偏西方  36.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2020-03-22 10:55:24,121.42,24.37,3.8,6.9,4,臺中市政府東偏北方  79.4  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2020-03-21 00:29:55,121.96,24.35,3.8,21.5,2,宜蘭縣政府南偏東方  46.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-03-20 12:11:17,122.12,24.29,4.7,38.8,2,宜蘭縣政府東南方  60.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-03-18 20:48:56,121.55,25.16,2.5,4.7,2,臺北市政府北方  14.1  公里 (位於臺北市士林區)(臺北市士林區)
小區域有感地震,2020-03-18 10:35:04,121.84,24.46,3.4,11.2,2,宜蘭縣政府南偏東方  31.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-03-18 01:22:11,121.64,23.67,3.9,33.5,2,花蓮縣政府南方  35.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-03-17 04:52:18,121.37,23.23,3.7,17.8,2,臺東縣政府北偏東方  57.2  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2020-03-16 20:08:20,121.42,24.4,3.5,6.3,4,宜蘭縣政府西南方  50.9  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2020-03-16 16:15:25,121.41,24.42,3.6,5.6,4,宜蘭縣政府西南方  49.8  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2020-03-16 16:10:37,121.4,24.42,3.7,5.8,4,宜蘭縣政府西南方  50.2  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2020-03-16 13:01:56,121.4,24.42,3.5,5.5,4,宜蘭縣政府西南方  50.4  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2020-03-16 13:00:50,121.41,24.42,3.2,5.5,4,宜蘭縣政府西南方  49.8  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2020-03-16 10:15:56,120.98,21.9,3.9,21.3,2,臺東縣政府南偏西方  96.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
