編號,地震時間,經度,緯度,規模,深度,最大震度,位置
056   ,2020-09-30 12:37:20,122.1,24.84,6.0,106.0,4,宜蘭縣政府東偏北方  36.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-09-29 20:47:23,121.0,22.41,3.7,12.4,4,臺東縣政府南偏西方  41.0  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2020-09-29 13:32:45,121.0,22.37,3.4,12.5,3,臺東縣政府南偏西方  45.2  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2020-09-29 13:07:15,121.02,22.39,3.9,11.5,3,臺東縣政府南偏西方  43.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
055   ,2020-09-29 09:14:17,121.02,22.37,5.0,11.7,4,臺東縣政府南偏西方  44.2  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-09-29 08:34:55,121.01,22.39,3.5,11.4,3,臺東縣政府南偏西方  43.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-09-29 06:38:06,121.06,22.37,3.7,7.2,2,臺東縣政府南偏西方  44.2  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-09-29 06:17:33,121.0,22.36,4.0,13.3,3,臺東縣政府南偏西方  46.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2020-09-29 05:39:25,121.0,22.37,3.7,12.4,3,臺東縣政府南偏西方  45.7  公里 (位於臺東縣近海)(臺東縣近海)
054   ,2020-09-29 04:50:54,121.02,22.38,5.3,11.5,4,臺東縣政府南偏西方  43.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
053   ,2020-09-29 03:05:08,121.02,22.39,4.4,11.0,4,臺東縣政府南偏西方  42.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-09-28 03:31:08,121.94,24.45,3.4,20.4,3,宜蘭縣政府南偏東方  36.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-09-28 03:22:15,121.35,22.39,4.3,16.5,2,臺東縣政府南偏東方  45.5  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-09-27 03:05:28,121.39,22.39,4.3,19.4,1,臺東縣政府南偏東方  47.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-09-25 17:37:43,121.04,22.39,3.6,9.3,2,臺東縣政府南偏西方  42.1  公里 (位於臺灣東南部海域)(臺灣東南部海域)
