編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2020-06-30 20:17:12,121.58,23.18,4.5,38.6,2,臺東縣政府東北方  63.9  公里 (位於臺灣東部海域)(臺灣東部海域)
036   ,2020-06-29 20:52:48,122.34,24.31,5.3,64.6,3,宜蘭縣政府東南方  75.4  公里 (位於臺灣東部海域)(臺灣東部海域)
035   ,2020-06-29 13:08:33,121.62,23.87,4.7,42.0,3,花蓮縣政府南方  13.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2020-06-27 15:11:28,122.61,23.96,4.8,28.1,2,花蓮縣政府東方  101.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-06-27 07:34:45,120.84,23.05,4.3,4.9,2,高雄市政府東北方  71.9  公里 (位於高雄市桃源區)(高雄市桃源區)
034   ,2020-06-27 07:27:44,120.84,23.05,5.0,5.4,3,高雄市政府東北方  71.9  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2020-06-24 02:37:40,121.73,23.83,4.0,45.7,1,花蓮縣政府南偏東方  21.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-06-24 00:25:19,121.83,24.09,4.1,6.5,2,花蓮縣政府東偏北方  24.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-06-22 15:48:22,120.82,23.02,4.0,4.3,2,高雄市政府東北方  68.6  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2020-06-21 21:19:12,120.83,23.04,4.2,2.8,1,高雄市政府東北方  71.0  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2020-06-21 05:48:27,120.83,23.05,3.9,3.4,1,高雄市政府東北方  71.2  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2020-06-17 08:06:38,120.56,23.5,3.3,8.7,3,嘉義縣政府東方  28.0  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
033   ,2020-06-17 07:17:00,121.97,24.63,4.8,61.4,3,宜蘭縣政府東偏南方  24.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-06-15 10:42:25,121.63,24.33,2.9,21.4,1,花蓮縣政府北方  37.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2020-06-15 02:15:40,121.63,24.39,3.7,40.5,1,宜蘭縣政府南偏西方  39.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2020-06-15 02:10:08,121.64,24.4,4.4,40.3,2,宜蘭縣政府南偏西方  39.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
032   ,2020-06-14 04:18:59,122.44,24.26,6.0,55.6,3,宜蘭縣政府東南方  85.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-06-14 00:29:38,120.41,23.22,3.2,6.4,1,臺南市政府東北方  33.9  公里 (位於臺南市六甲區)(臺南市六甲區)
031   ,2020-06-12 08:21:35,121.69,24.01,4.7,31.4,3,花蓮縣政府東偏北方  7.2  公里 (位於花蓮縣近海)(花蓮縣近海)
030   ,2020-06-11 09:38:26,122.39,24.5,5.4,90.8,3,宜蘭縣政府東偏南方  68.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-06-10 18:56:16,121.75,23.62,3.9,35.4,1,花蓮縣政府南偏東方  42.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-06-10 13:30:26,121.61,24.6,3.8,53.0,1,宜蘭縣政府西南方  21.7  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2020-06-10 06:41:12,120.57,23.55,3.3,11.2,2,嘉義縣政府東偏北方  29.8  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2020-06-08 22:34:16,121.11,22.53,4.3,29.5,2,臺東縣政府南方  25.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-06-08 10:32:24,121.73,24.25,2.9,6.2,3,花蓮縣政府北偏東方  30.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2020-06-08 08:51:52,121.5,24.05,3.3,21.5,2,花蓮縣政府西偏北方  13.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2020-06-07 22:21:09,121.83,24.41,3.6,21.7,2,宜蘭縣政府南方  36.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-06-07 21:56:26,121.37,22.23,3.8,19.8,3,臺東縣政府南偏東方  62.2  公里 (位於臺灣東南部海域)(臺灣東南部海域)
029   ,2020-06-07 09:49:23,121.64,24.13,4.9,12.1,4,花蓮縣政府北方  15.4  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
