編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2020-10-30 20:09:43,121.82,24.25,4.1,17.9,2,花蓮縣政府東北方  35.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2020-10-30 17:30:32,121.62,23.75,3.9,34.8,1,花蓮縣政府南方  27.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2020-10-27 05:57:12,121.91,24.51,3.7,11.5,3,宜蘭縣政府南偏東方  29.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
064   ,2020-10-26 09:08:03,121.84,24.58,4.7,63.7,3,宜蘭縣政府南偏東方  18.9  公里 (位於宜蘭縣蘇澳鎮)(宜蘭縣蘇澳鎮)
小區域有感地震,2020-10-24 09:26:40,121.74,24.51,3.8,37.2,1,宜蘭縣政府南方  24.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2020-10-23 11:52:16,121.34,22.71,4.1,36.2,2,臺東縣政府東偏南方  19.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-10-22 01:57:46,121.88,24.4,3.9,21.5,2,宜蘭縣政府南偏東方  38.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-10-21 12:53:42,121.05,24.72,2.4,6.8,2,新竹縣政府南偏東方  13.0  公里 (位於新竹縣北埔鄉)(新竹縣北埔鄉)
小區域有感地震,2020-10-19 22:03:58,122.27,24.53,4.4,63.6,2,宜蘭縣政府東偏南方  55.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-10-19 02:04:16,120.04,22.6,3.6,26.8,1,高雄市政府西方  28.4  公里 (位於臺灣西南部海域)(臺灣西南部海域)
063   ,2020-10-17 23:05:59,120.38,23.28,4.7,15.0,4,臺南市政府東北方  38.0  公里 (位於臺南市東山區)(臺南市東山區)
062   ,2020-10-17 23:03:13,120.38,23.28,5.3,15.8,4,臺南市政府東北方  37.1  公里 (位於臺南市東山區)(臺南市東山區)
061   ,2020-10-17 20:07:55,120.38,23.28,4.2,13.6,4,臺南市政府北偏東方  37.8  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2020-10-17 17:40:04,120.46,22.78,3.5,32.9,1,屏東縣政府北偏西方  10.8  公里 (位於屏東縣里港鄉)(屏東縣里港鄉)
小區域有感地震,2020-10-17 09:16:34,121.68,24.02,4.4,39.3,2,花蓮縣政府東偏北方  6.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2020-10-17 06:21:17,121.9,24.51,3.5,11.3,2,宜蘭縣政府南偏東方  28.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
060   ,2020-10-17 05:06:38,120.24,23.08,4.0,17.4,4,臺南市政府北偏東方  11.5  公里 (位於臺南市安定區)(臺南市安定區)
小區域有感地震,2020-10-13 16:38:50,121.53,24.13,3.9,24.5,2,花蓮縣政府北偏西方  17.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2020-10-13 00:03:52,121.9,24.51,3.5,10.8,3,宜蘭縣政府南偏東方  28.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
059   ,2020-10-12 23:39:44,121.9,24.51,4.8,10.9,4,宜蘭縣政府南偏東方  28.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-10-12 00:17:10,121.82,24.45,3.9,16.8,4,宜蘭縣政府南方  31.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-10-11 20:39:10,121.67,23.92,4.3,40.3,2,花蓮縣政府東南方  9.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2020-10-08 03:13:07,121.47,23.94,3.3,17.3,2,花蓮縣政府西偏南方  16.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2020-10-07 10:55:30,120.54,23.15,3.5,9.9,2,臺南市政府東偏北方  40.4  公里 (位於臺南市南化區)(臺南市南化區)
小區域有感地震,2020-10-06 16:37:35,121.2,23.15,4.1,10.3,3,臺東縣政府北方  43.5  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2020-10-06 07:37:09,120.62,23.63,3.0,8.7,2,雲林縣政府東南方  12.6  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
058   ,2020-10-05 10:05:05,120.82,23.2,4.5,6.6,4,高雄市政府東北方  82.7  公里 (位於高雄市桃源區)(高雄市桃源區)
057   ,2020-10-04 03:46:24,120.83,24.21,4.2,27.2,3,臺中市政府東偏北方  17.5  公里 (位於臺中市東勢區)(臺中市東勢區)
小區域有感地震,2020-10-03 07:17:40,120.19,23.19,3.0,11.4,3,臺南市政府北方  21.5  公里 (位於臺南市佳里區)(臺南市佳里區)
小區域有感地震,2020-10-01 23:11:46,120.86,22.77,3.6,6.6,3,屏東縣政府東偏北方  39.3  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
