編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2020-08-31 09:21:40,121.61,23.76,4.3,35.5,2,花蓮縣政府南方  26.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2020-08-30 07:11:40,121.72,23.88,4.1,49.4,2,花蓮縣政府東南方  16.1  公里 (位於臺灣東部海域)(臺灣東部海域)
047   ,2020-08-28 21:03:32,120.96,22.44,4.1,19.9,3,臺東縣政府南偏西方  40.3  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2020-08-28 01:59:22,121.45,23.3,3.8,21.1,3,臺東縣政府北偏東方  67.1  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2020-08-27 06:15:08,123.18,24.97,5.5,140.0,2,宜蘭縣政府東方  146.0  公里(宜蘭縣政府東方  146.0  公里)
小區域有感地震,2020-08-25 15:57:29,121.63,24.21,3.6,17.5,2,花蓮縣政府北方  24.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2020-08-22 02:10:45,120.2,23.05,3.2,15.7,2,臺南市政府北偏東方  6.2  公里 (位於臺南市安南區)(臺南市安南區)
小區域有感地震,2020-08-19 19:56:55,120.39,23.23,3.3,9.4,1,臺南市政府東北方  33.8  公里 (位於臺南市六甲區)(臺南市六甲區)
小區域有感地震,2020-08-19 16:17:18,121.0,22.62,4.2,7.5,3,臺東縣政府西南方  21.4  公里 (位於臺東縣太麻里鄉)(臺東縣太麻里鄉)
小區域有感地震,2020-08-19 14:21:28,120.39,23.22,3.8,10.6,2,臺南市政府東北方  33.2  公里 (位於臺南市六甲區)(臺南市六甲區)
小區域有感地震,2020-08-19 12:29:03,120.2,23.05,2.9,14.8,1,臺南市政府北偏東方  6.1  公里 (位於臺南市安南區)(臺南市安南區)
046   ,2020-08-19 11:13:31,120.39,23.22,4.7,10.9,4,臺南市政府東北方  33.2  公里 (位於臺南市六甲區)(臺南市六甲區)
045   ,2020-08-19 08:41:51,120.39,23.23,4.3,10.6,3,臺南市政府東北方  33.3  公里 (位於臺南市六甲區)(臺南市六甲區)
044   ,2020-08-19 08:33:01,120.39,23.23,4.5,11.0,4,臺南市政府東北方  33.6  公里 (位於臺南市六甲區)(臺南市六甲區)
小區域有感地震,2020-08-17 09:14:49,120.93,22.8,3.9,5.3,2,臺東縣政府西偏北方  23.2  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2020-08-12 03:50:20,121.31,22.78,4.1,31.2,2,臺東縣政府東方  16.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-08-11 13:29:56,121.2,21.76,4.6,47.4,2,臺東縣政府南方  110.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
043   ,2020-08-11 09:01:05,121.93,24.72,4.8,73.9,3,宜蘭縣政府東方  17.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-08-09 07:24:30,121.04,22.98,4.0,10.1,3,臺東縣政府北偏西方  27.7  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2020-08-04 05:53:18,121.84,24.52,3.4,8.5,2,宜蘭縣政府南偏東方  24.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-08-03 09:20:29,121.47,23.94,3.0,16.4,2,花蓮縣政府西偏南方  16.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2020-08-03 04:45:35,120.3,23.31,3.3,11.2,2,臺南市政府北偏東方  37.0  公里 (位於臺南市新營區)(臺南市新營區)
小區域有感地震,2020-08-02 17:56:28,120.79,22.19,3.5,8.1,3,屏東縣政府南偏東方  63.1  公里 (位於屏東縣牡丹鄉)(屏東縣牡丹鄉)
