編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2020-11-30 12:47:09,121.14,24.09,3.6,10.3,2,南投縣政府東偏北方  49.9  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2020-11-30 09:57:12,121.55,24.82,4.3,85.3,2,新北市政府南偏東方  22.5  公里 (位於新北市烏來區)(新北市烏來區)
小區域有感地震,2020-11-30 01:57:23,121.48,23.96,3.1,15.8,2,花蓮縣政府西偏南方  14.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
070   ,2020-11-29 21:42:14,122.25,24.2,5.2,31.8,3,花蓮縣政府東偏北方  68.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-11-26 23:54:51,121.92,24.69,4.4,78.2,2,宜蘭縣政府東偏南方  16.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-11-24 00:27:16,121.7,24.24,3.1,14.2,2,花蓮縣政府北偏東方  29.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2020-11-23 11:04:52,121.52,24.05,3.4,16.0,2,花蓮縣政府西偏北方  11.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2020-11-23 09:40:46,120.46,23.26,3.6,11.7,2,臺南市政府東北方  41.3  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2020-11-23 04:51:05,121.89,24.5,3.6,10.4,3,宜蘭縣政府南偏東方  28.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-11-18 20:36:33,120.89,24.37,3.3,6.3,2,苗栗縣政府南偏東方  22.4  公里 (位於苗栗縣大湖鄉)(苗栗縣大湖鄉)
小區域有感地震,2020-11-18 09:22:56,122.72,24.57,4.8,102.3,1,宜蘭縣政府東方  98.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-11-17 04:14:24,121.01,21.51,5.0,32.4,3,臺東縣政府南方  138.3  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2020-11-17 02:37:46,121.03,21.6,4.8,37.8,3,臺東縣政府南方  128.4  公里 (位於臺灣南部海域)(臺灣南部海域)
069   ,2020-11-16 15:19:12,121.28,21.98,5.3,68.2,4,臺東縣政府南方  86.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-11-14 07:39:01,121.39,23.24,3.9,21.5,2,臺東縣政府北偏東方  58.6  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2020-11-12 05:35:34,121.77,21.54,5.0,47.9,3,臺東縣政府南偏東方  149.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-11-12 05:33:26,121.83,21.6,5.3,33.5,3,臺東縣政府南偏東方  145.7  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-11-09 22:30:20,120.53,23.08,3.7,9.4,2,臺南市政府東偏北方  36.5  公里 (位於臺南市南化區)(臺南市南化區)
小區域有感地震,2020-11-09 22:29:30,120.52,23.08,3.9,10.4,2,臺南市政府東偏北方  35.4  公里 (位於臺南市南化區)(臺南市南化區)
小區域有感地震,2020-11-09 16:27:37,120.51,23.09,3.6,10.4,2,臺南市政府東偏北方  35.2  公里 (位於臺南市南化區)(臺南市南化區)
068   ,2020-11-08 10:45:00,121.01,22.61,4.1,7.4,4,臺東縣政府西南方  22.1  公里 (位於臺東縣近海)(臺東縣近海)
067   ,2020-11-07 20:01:31,121.9,24.5,4.3,11.2,4,宜蘭縣政府南偏東方  29.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-11-07 00:15:51,120.32,23.22,3.0,15.1,2,臺南市政府北偏東方  28.4  公里 (位於臺南市官田區)(臺南市官田區)
066   ,2020-11-06 09:40:18,122.12,23.11,5.6,37.1,3,臺東縣政府東偏北方  106.8  公里 (位於臺灣東部海域)(臺灣東部海域)
065   ,2020-11-06 02:36:12,121.37,22.6,5.4,25.9,4,臺東縣政府東南方  28.5  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2020-11-05 18:40:50,121.89,24.51,3.4,11.7,2,宜蘭縣政府南偏東方  27.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2020-11-05 06:39:06,121.02,22.42,3.6,13.8,2,臺東縣政府南偏西方  39.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2020-11-04 21:19:36,121.98,24.66,4.1,61.1,2,宜蘭縣政府東偏南方  23.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-11-04 01:59:06,121.83,21.19,5.3,123.5,2,臺東縣政府南偏東方  187.2  公里(臺東縣政府南偏東方  187.2  公里)
小區域有感地震,2020-11-03 07:14:21,122.27,24.1,4.7,25.2,3,花蓮縣政府東方  67.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2020-11-03 02:51:42,120.93,24.09,3.7,9.2,3,南投縣政府東北方  32.1  公里 (位於南投縣國姓鄉)(南投縣國姓鄉)
小區域有感地震,2020-11-02 15:21:23,120.4,23.29,3.2,10.4,1,臺南市政府東北方  39.5  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2020-11-02 12:53:42,120.99,22.34,3.6,11.9,3,臺東縣政府南偏西方  48.7  公里 (位於臺東縣近海)(臺東縣近海)
