編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2024-01-31 20:25:59,121.789,24.6767,4.3,74.7,1,宜蘭縣政府南南東方  6.6  公里 (位於宜蘭縣五結鄉)(宜蘭縣五結鄉)
小區域有感地震,2024-01-30 01:01:24,120.68,23.5958,3.3,11.8,2,雲林縣政府東南方  19.4  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2024-01-29 18:48:09,121.486,23.9237,3.2,15.8,2,花蓮縣政府西南西方  15.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-01-29 04:42:43,121.302,23.6365,4.0,8.0,3,花蓮縣政府西南方  50.9  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2024-01-29 04:26:45,121.3,23.6378,3.7,8.6,3,花蓮縣政府西南方  50.9  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2024-01-29 02:52:53,121.294,23.6297,4.2,7.2,3,花蓮縣政府西南方  52.0  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2024-01-29 02:44:12,121.283,23.631,3.9,5.2,2,花蓮縣政府西南方  52.6  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
003   ,2024-01-29 02:11:55,121.275,23.638,5.1,6.6,4,花蓮縣政府西南方  52.6  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
002   ,2024-01-29 02:11:22,121.279,23.6488,5.3,6.9,4,花蓮縣政府西南方  51.4  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2024-01-28 18:11:32,121.289,23.649,3.9,7.4,2,花蓮縣政府西南方  50.7  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2024-01-26 04:03:48,121.599,23.8942,3.7,9.2,3,花蓮縣政府南南西方  10.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-01-21 03:51:38,121.757,24.3838,3.4,6.0,4,宜蘭縣政府南方  38.5  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
001   ,2024-01-20 02:01:41,121.608,23.9005,4.1,10.9,4,花蓮縣政府南方  10.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-01-18 15:35:47,121.803,24.7417,3.2,10.5,2,宜蘭縣政府東北東方  4.2  公里 (位於宜蘭縣壯圍鄉)(宜蘭縣壯圍鄉)
小區域有感地震,2024-01-18 15:27:36,122.111,24.2585,4.0,62.4,2,花蓮縣政府東北東方  58.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-01-18 09:20:59,121.277,22.8462,4.1,17.9,2,臺東縣政府東北方  16.4  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2024-01-17 18:07:37,121.393,23.7105,3.7,14.3,3,花蓮縣政府西南方  38.7  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2024-01-16 15:12:30,121.036,21.6118,4.8,46.0,2,臺東縣政府南方  127.1  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2024-01-15 07:37:53,120.536,23.1675,3.5,16.6,2,臺南市政府東北東方  40.9  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2024-01-11 05:50:19,121.632,23.8773,4.0,42.6,1,花蓮縣政府南方  12.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-01-10 21:02:18,121.628,23.8693,4.2,41.2,2,花蓮縣政府南方  13.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-01-10 15:44:25,121.638,23.869,4.2,40.6,2,花蓮縣政府南方  13.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-01-06 10:22:21,121.949,23.9472,4.1,39.4,2,花蓮縣政府東方  33.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-01-06 00:58:07,122.861,24.6435,5.4,85.8,2,宜蘭縣政府東方  111.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-01-05 12:13:38,121.858,24.4247,3.8,16.3,3,宜蘭縣政府南南東方  35.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-01-03 09:43:33,121.515,23.62,4.5,23.1,3,花蓮縣政府南南西方  42.5  公里 (位於花蓮縣豐濱鄉)(花蓮縣豐濱鄉)
小區域有感地震,2024-01-02 23:05:58,121.571,23.2363,4.4,39.9,2,臺東縣政府東北方  68.5  公里 (位於臺灣東部海域)(臺灣東部海域)
