編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2024-11-30 17:07:03,123.417,23.817,5.5,83.8,1,花蓮縣政府東方  184.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-11-30 07:30:38,121.605,24.1257,3.8,32.9,2,花蓮縣政府北方  15.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-11-29 18:55:14,121.716,24.0722,3.6,25.8,2,花蓮縣政府東北方  13.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-11-29 00:41:13,121.968,24.0402,4.2,25.7,1,花蓮縣政府東方  35.8  公里 (位於臺灣東部海域)(臺灣東部海域)
506   ,2024-11-27 23:32:24,121.669,24.0757,5.3,40.3,3,花蓮縣政府北北東方  10.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-27 21:30:39,120.488,23.4218,3.2,7.3,2,嘉義縣政府東方  20.3  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2024-11-27 19:05:11,121.759,24.257,4.0,27.9,2,花蓮縣政府北北東方  32.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-26 13:46:19,121.683,23.9378,3.9,31.4,1,花蓮縣政府東南方  8.7  公里 (位於花蓮縣近海)(花蓮縣近海)
505   ,2024-11-25 10:30:39,120.691,23.6352,4.2,13.5,3,南投縣政府南方  29.6  公里 (位於南投縣竹山鎮)(南投縣竹山鎮)
小區域有感地震,2024-11-24 02:16:09,120.214,23.211,3.9,13.0,3,臺南市政府北方  24.4  公里 (位於臺南市麻豆區)(臺南市麻豆區)
504   ,2024-11-24 01:19:10,121.339,23.7605,4.5,7.5,4,花蓮縣政府西南方  38.3  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2024-11-23 19:34:33,121.564,23.5648,4.2,31.9,2,花蓮縣政府南方  47.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-23 02:45:03,120.223,23.2182,3.5,12.2,3,臺南市政府北方  25.3  公里 (位於臺南市麻豆區)(臺南市麻豆區)
小區域有感地震,2024-11-23 00:10:42,120.205,23.1958,3.4,10.7,3,臺南市政府北方  22.7  公里 (位於臺南市麻豆區)(臺南市麻豆區)
小區域有感地震,2024-11-22 23:32:07,120.211,23.205,3.5,12.8,2,臺南市政府北方  23.7  公里 (位於臺南市麻豆區)(臺南市麻豆區)
小區域有感地震,2024-11-22 23:28:43,120.21,23.2007,3.7,11.5,3,臺南市政府北方  23.3  公里 (位於臺南市麻豆區)(臺南市麻豆區)
小區域有感地震,2024-11-22 23:05:11,120.206,23.1968,3.7,11.5,3,臺南市政府北方  22.8  公里 (位於臺南市麻豆區)(臺南市麻豆區)
503   ,2024-11-22 22:27:54,120.207,23.1998,4.0,11.8,4,臺南市政府北方  23.1  公里 (位於臺南市麻豆區)(臺南市麻豆區)
502   ,2024-11-22 22:23:18,120.218,23.1933,4.5,12.1,4,臺南市政府北方  22.6  公里 (位於臺南市麻豆區)(臺南市麻豆區)
501   ,2024-11-22 22:23:00,120.216,23.1995,4.5,11.8,4,臺南市政府北方  23.2  公里 (位於臺南市麻豆區)(臺南市麻豆區)
500   ,2024-11-22 22:17:00,120.194,23.2287,4.1,12.4,4,臺南市政府北方  26.2  公里 (位於臺南市學甲區)(臺南市學甲區)
小區域有感地震,2024-11-22 21:19:00,120.203,23.2105,3.6,12.5,3,臺南市政府北方  24.3  公里 (位於臺南市麻豆區)(臺南市麻豆區)
499   ,2024-11-22 20:43:49,120.186,23.2003,4.4,10.6,4,臺南市政府北方  23.1  公里 (位於臺南市佳里區)(臺南市佳里區)
小區域有感地震,2024-11-22 20:43:02,120.182,23.1827,3.7,12.5,3,臺南市政府北方  21.1  公里 (位於臺南市佳里區)(臺南市佳里區)
498   ,2024-11-22 20:40:17,120.202,23.1897,5.5,14.0,5弱,臺南市政府北方  22.0  公里 (位於臺南市佳里區)(臺南市佳里區)
小區域有感地震,2024-11-22 20:22:18,120.202,23.1852,3.0,11.5,2,臺南市政府北方  21.5  公里 (位於臺南市佳里區)(臺南市佳里區)
497   ,2024-11-22 18:45:10,120.204,23.1955,4.0,11.8,4,臺南市政府北方  22.6  公里 (位於臺南市麻豆區)(臺南市麻豆區)
小區域有感地震,2024-11-21 17:59:04,121.675,24.0103,3.7,39.8,2,花蓮縣政府東北東方  6.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-20 19:06:42,121.671,24.1652,3.7,27.3,2,花蓮縣政府北北東方  20.0  公里 (位於花蓮縣近海)(花蓮縣近海)
496   ,2024-11-20 12:23:22,120.23,23.3505,4.5,12.1,4,嘉義縣政府南南西方  13.6  公里 (位於嘉義縣義竹鄉)(嘉義縣義竹鄉)
小區域有感地震,2024-11-20 07:52:41,121.532,23.5408,4.1,27.1,2,花蓮縣政府南方  50.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-20 05:17:35,120.202,23.1885,3.2,11.9,2,臺南市政府北方  21.8  公里 (位於臺南市佳里區)(臺南市佳里區)
小區域有感地震,2024-11-20 02:20:48,121.548,23.5608,3.7,30.7,1,花蓮縣政府南方  48.2  公里 (位於花蓮縣近海)(花蓮縣近海)
495   ,2024-11-19 16:02:31,121.751,23.9657,4.1,24.7,3,花蓮縣政府東方  13.6  公里 (位於臺灣東部海域)(臺灣東部海域)
494   ,2024-11-19 12:27:46,120.218,23.2117,4.1,11.0,3,臺南市政府北方  24.6  公里 (位於臺南市麻豆區)(臺南市麻豆區)
小區域有感地震,2024-11-19 07:30:00,121.91,24.4827,3.5,13.3,2,宜蘭縣政府南南東方  31.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-11-19 07:27:38,121.905,24.4902,3.9,10.2,2,宜蘭縣政府南南東方  30.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-11-19 06:31:14,120.217,23.1903,3.6,11.5,4,臺南市政府北方  22.2  公里 (位於臺南市麻豆區)(臺南市麻豆區)
小區域有感地震,2024-11-19 03:47:58,121.923,24.4793,3.6,11.7,3,宜蘭縣政府南南東方  32.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-11-18 23:20:14,121.671,24.1532,3.8,26.8,2,花蓮縣政府北北東方  18.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-18 21:27:25,121.657,24.1653,4.7,27.2,3,花蓮縣政府北北東方  19.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-18 18:05:31,120.823,23.2203,3.8,4.6,3,高雄市政府東北方  84.6  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2024-11-18 15:22:01,121.674,24.0847,3.8,28.5,2,花蓮縣政府北北東方  11.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-18 11:59:26,120.211,23.1925,3.8,12.1,4,臺南市政府北方  22.4  公里 (位於臺南市麻豆區)(臺南市麻豆區)
小區域有感地震,2024-11-18 11:16:27,121.534,23.5838,4.3,33.2,3,花蓮縣政府南南西方  45.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-18 09:23:45,121.509,23.582,4.0,32.8,2,花蓮縣政府南南西方  46.7  公里 (位於花蓮縣豐濱鄉)(花蓮縣豐濱鄉)
小區域有感地震,2024-11-18 05:38:19,121.465,23.9502,3.1,19.2,2,花蓮縣政府西南西方  16.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-11-17 17:50:07,120.802,24.1488,3.4,28.1,1,臺中市政府東方  12.5  公里 (位於臺中市太平區)(臺中市太平區)
小區域有感地震,2024-11-17 09:08:29,120.207,23.1892,3.5,11.9,3,臺南市政府北方  21.9  公里 (位於臺南市麻豆區)(臺南市麻豆區)
小區域有感地震,2024-11-16 22:55:35,121.909,24.4803,3.5,13.1,2,宜蘭縣政府南南東方  31.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-11-16 22:11:09,121.473,23.943,3.6,19.8,3,花蓮縣政府西南西方  15.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-11-16 18:07:50,121.616,24.3747,3.2,31.4,1,宜蘭縣政府南南西方  42.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2024-11-16 15:07:17,120.21,23.1943,3.6,11.6,3,臺南市政府北方  22.5  公里 (位於臺南市麻豆區)(臺南市麻豆區)
493   ,2024-11-16 15:01:40,120.204,23.18,4.8,12.9,4,臺南市政府北方  20.9  公里 (位於臺南市佳里區)(臺南市佳里區)
小區域有感地震,2024-11-15 22:13:23,121.573,23.5678,4.0,33.0,2,花蓮縣政府南方  47.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-15 02:56:26,120.58,23.0727,3.3,10.4,2,高雄市政府北北東方  57.1  公里 (位於高雄市甲仙區)(高雄市甲仙區)
小區域有感地震,2024-11-15 00:34:09,121.618,23.7652,3.8,36.7,1,花蓮縣政府南方  25.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-14 15:03:29,121.385,23.219,3.9,23.6,3,臺東縣政府北北東方  56.7  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
492   ,2024-11-14 10:38:16,121.621,23.9023,5.4,33.2,4,花蓮縣政府南方  9.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-14 03:36:21,121.654,24.1703,3.8,33.3,2,花蓮縣政府北方  20.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-11-13 11:41:12,120.693,21.8228,3.9,39.2,2,屏東縣政府南南東方  97.6  公里 (位於屏東縣近海)(屏東縣近海)
小區域有感地震,2024-11-13 11:25:15,121.991,24.5183,4.6,64.3,2,宜蘭縣政府東南方  33.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-11-13 07:26:49,121.839,24.1963,3.8,34.2,2,花蓮縣政府東北方  31.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-11-12 17:14:20,121.623,23.9428,3.6,25.6,2,花蓮縣政府南方  5.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-11 03:51:58,121.892,24.4888,3.4,11.6,2,宜蘭縣政府南南東方  29.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-11-11 03:26:31,121.912,24.4852,3.9,11.4,3,宜蘭縣政府南南東方  31.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-11-11 02:38:28,121.539,23.5675,3.9,32.2,2,花蓮縣政府南方  47.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-09 23:10:00,121.408,24.065,3.4,6.6,2,花蓮縣政府西北西方  23.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
491   ,2024-11-09 19:42:08,120.482,23.4153,4.5,5.9,4,嘉義縣政府東南東方  19.9  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2024-11-09 10:49:27,120.804,24.3577,3.9,27.1,2,苗栗縣政府南方  23.0  公里 (位於苗栗縣大湖鄉)(苗栗縣大湖鄉)
小區域有感地震,2024-11-07 14:47:20,121.793,24.4,3.0,11.0,3,宜蘭縣政府南方  36.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-11-07 02:10:07,121.555,23.794,3.5,5.6,3,花蓮縣政府南南西方  22.8  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
490   ,2024-11-07 01:20:51,121.566,23.8002,4.3,5.3,3,花蓮縣政府南南西方  21.8  公里 (位於花蓮縣近海)(花蓮縣近海)
489   ,2024-11-07 01:19:39,121.551,23.5643,5.5,32.5,4,花蓮縣政府南方  47.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-06 12:53:47,121.534,23.5642,4.0,32.5,2,花蓮縣政府南南西方  48.1  公里 (位於花蓮縣近海)(花蓮縣近海)
488   ,2024-11-06 02:08:26,121.825,24.1158,4.6,24.3,3,花蓮縣政府東北東方  25.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-11-05 14:39:56,121.788,24.0395,3.7,24.6,2,花蓮縣政府東北東方  17.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-11-05 11:41:49,120.357,23.3548,3.2,11.8,2,臺南市政府北北東方  43.8  公里 (位於臺南市後壁區)(臺南市後壁區)
小區域有感地震,2024-11-05 10:26:16,121.596,23.9287,4.2,28.8,2,花蓮縣政府南南西方  7.3  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2024-11-04 11:20:54,122.055,24.3195,4.3,28.4,2,宜蘭縣政府東南方  54.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-11-03 20:49:11,121.299,22.6203,4.2,46.6,2,臺東縣政府東南方  21.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2024-11-01 23:16:49,121.622,23.9597,3.8,28.4,2,花蓮縣政府南方  3.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-01 09:40:11,120.484,23.4117,3.5,7.0,3,嘉義縣政府東南東方  20.2  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2024-11-01 00:50:31,121.537,23.5668,4.2,32.4,2,花蓮縣政府南方  47.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-01 00:27:15,121.535,23.5778,4.1,32.8,2,花蓮縣政府南南西方  46.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-11-01 00:20:15,121.491,23.5852,4.3,31.7,1,花蓮縣政府南南西方  46.8  公里 (位於花蓮縣豐濱鄉)(花蓮縣豐濱鄉)
487   ,2024-11-01 00:18:19,121.539,23.5625,5.5,33.1,4,花蓮縣政府南方  48.2  公里 (位於花蓮縣近海)(花蓮縣近海)
