編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2024-05-31 03:53:15,121.629,23.8255,4.0,36.2,1,花蓮縣政府南方  18.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-05-31 00:06:09,121.614,23.814,3.9,33.2,1,花蓮縣政府南方  19.6  公里 (位於花蓮縣近海)(花蓮縣近海)
409   ,2024-05-30 23:52:17,121.649,23.963,5.0,37.5,3,花蓮縣政府東南方  4.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-05-30 20:09:50,121.67,24.175,4.5,32.3,3,花蓮縣政府北北東方  21.0  公里 (位於花蓮縣近海)(花蓮縣近海)
408   ,2024-05-30 09:11:39,121.651,24.1917,5.3,32.3,4,花蓮縣政府北方  22.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
407   ,2024-05-30 07:54:45,121.754,24.0015,5.3,26.7,4,花蓮縣政府東方  13.7  公里 (位於臺灣東部海域)(臺灣東部海域)
406   ,2024-05-30 05:42:27,121.622,24.0862,4.2,8.8,4,花蓮縣政府北方  10.5  公里 (位於花蓮縣近海)(花蓮縣近海)
405   ,2024-05-29 10:41:51,121.642,24.1662,4.7,32.8,3,花蓮縣政府北方  19.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-05-29 07:40:12,121.421,23.8313,4.0,20.4,3,花蓮縣政府西南方  26.9  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2024-05-29 07:40:03,121.795,24.3343,3.5,20.5,2,宜蘭縣政府南方  44.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-05-29 03:41:51,121.829,24.405,3.9,11.2,4,宜蘭縣政府南南東方  36.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-05-28 23:16:22,121.959,24.4905,3.7,13.6,2,宜蘭縣政府東南方  33.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2024-05-28 20:14:50,121.615,23.8733,4.2,29.1,2,花蓮縣政府南方  13.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-05-28 20:08:20,121.666,23.9667,3.7,37.6,2,花蓮縣政府東南東方  5.4  公里 (位於花蓮縣近海)(花蓮縣近海)
404   ,2024-05-28 19:05:22,121.618,23.9442,4.5,33.2,3,花蓮縣政府南方  5.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-05-28 15:08:44,121.552,23.792,3.4,7.5,2,花蓮縣政府南南西方  23.1  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
403   ,2024-05-28 05:48:49,121.899,24.4772,4.6,26.9,4,宜蘭縣政府南南東方  31.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2024-05-27 09:22:49,121.689,24.2628,3.5,29.4,1,花蓮縣政府北北東方  30.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-05-27 01:08:55,121.488,23.918,3.7,16.0,3,花蓮縣政府西南西方  15.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-05-26 21:55:23,121.704,24.1323,3.4,25.8,1,花蓮縣政府北北東方  17.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-05-26 16:27:39,121.65,24.18,4.2,33.5,3,花蓮縣政府北方  21.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-05-26 11:54:45,121.721,24.1818,3.4,20.0,2,花蓮縣政府北北東方  23.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2024-05-26 07:04:55,121.376,24.4333,3.3,7.9,4,宜蘭縣政府西南方  51.2  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2024-05-26 05:09:10,121.296,22.9337,4.5,37.3,2,臺東縣政府東北方  24.8  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2024-05-25 15:30:19,121.449,22.44,4.3,19.4,2,臺東縣政府東南方  46.4  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2024-05-25 13:30:49,121.68,24.2525,4.0,27.5,2,花蓮縣政府北北東方  29.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2024-05-25 12:14:53,121.726,24.186,3.7,19.7,3,花蓮縣政府北北東方  24.1  公里 (位於花蓮縣近海)(花蓮縣近海)
402   ,2024-05-25 11:48:43,121.719,24.182,4.2,21.0,4,花蓮縣政府北北東方  23.4  公里 (位於花蓮縣近海)(花蓮縣近海)
401   ,2024-05-25 01:07:10,121.74,24.1953,5.0,23.5,4,花蓮縣政府北北東方  25.7  公里 (位於花蓮縣近海)(花蓮縣近海)
400   ,2024-05-25 01:06:38,121.742,24.187,4.6,21.6,4,花蓮縣政府北北東方  25.0  公里 (位於花蓮縣近海)(花蓮縣近海)
