編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2001-03-26 12:17:53,121.66,23.86,4.0,49.1,3,花蓮市地震站南偏東方  13.2  公里(花蓮市地震站南偏東方  13.2  公里)
038   ,2001-03-23 09:03:16,121.34,22.77,4.5,29.8,3,台東市地震站東方  19.0  公里(台東市地震站東方  19.0  公里)
小區域有感地震,2001-03-23 05:57:53,121.72,24.13,3.2,5.0,3,花蓮秀林地震站東偏北方  12.8  公里(花蓮秀林地震站東偏北方  12.8  公里)
小區域有感地震,2001-03-23 05:12:25,121.67,24.16,3.4,5.9,3,花蓮秀林地震站東北方  11.2  公里(花蓮秀林地震站東北方  11.2  公里)
小區域有感地震,2001-03-22 05:35:46,121.76,24.28,3.4,14.1,3,宜蘭南澳地震站南方  16.1  公里(宜蘭南澳地震站南方  16.1  公里)
小區域有感地震,2001-03-20 18:58:54,120.91,24.37,3.9,6.5,2,苗栗三義地震站東偏南方  15.6  公里(苗栗三義地震站東偏南方  15.6  公里)
037   ,2001-03-19 10:56:57,120.59,23.64,3.4,11.6,3,斗六市地震站南偏東方  9.4  公里(斗六市地震站南偏東方  9.4  公里)
小區域有感地震,2001-03-19 08:55:37,122.27,24.77,4.0,7.3,2,宜蘭蘇澳地震站東偏北方  45.4  公里(宜蘭蘇澳地震站東偏北方  45.4  公里)
小區域有感地震,2001-03-17 13:19:33,121.51,24.08,2.6,20.3,1,花蓮秀林地震站西方  9.4  公里(花蓮秀林地震站西方  9.4  公里)
小區域有感地震,2001-03-15 15:46:29,121.88,24.43,3.3,13.6,3,宜蘭南澳地震站東方  13.5  公里(宜蘭南澳地震站東方  13.5  公里)
小區域有感地震,2001-03-15 00:46:12,121.68,23.78,3.9,16.9,3,花蓮市地震站南偏東方  23.0  公里(花蓮市地震站南偏東方  23.0  公里)
036   ,2001-03-14 06:54:28,120.78,23.69,3.7,16.1,3,南投名間地震站南偏東方  22.8  公里(南投名間地震站南偏東方  22.8  公里)
小區域有感地震,2001-03-13 06:40:20,121.5,24.06,2.8,17.4,2,花蓮秀林地震站西方  11.2  公里(花蓮秀林地震站西方  11.2  公里)
035   ,2001-03-12 17:28:36,120.51,23.25,3.5,16.0,1,台南東山地震站南偏東方  2.0  公里(台南東山地震站南偏東方  2.0  公里)
034   ,2001-03-12 09:47:54,120.71,23.58,4.4,18.8,3,斗六市地震站東南方  23.1  公里(斗六市地震站東南方  23.1  公里)
033   ,2001-03-12 02:24:06,120.73,23.58,4.5,19.3,4,斗六市地震站東南方  24.4  公里(斗六市地震站東南方  24.4  公里)
小區域有感地震,2001-03-09 12:05:38,121.79,24.42,2.9,10.9,2,宜蘭南澳地震站東方  4.1  公里(宜蘭南澳地震站東方  4.1  公里)
小區域有感地震,2001-03-08 04:09:32,120.73,23.59,3.3,18.5,3,斗六市地震站東南方  24.0  公里(斗六市地震站東南方  24.0  公里)
小區域有感地震,2001-03-06 18:35:11,120.59,23.57,3.3,10.4,3,斗六市地震站南偏東方  16.6  公里(斗六市地震站南偏東方  16.6  公里)
小區域有感地震,2001-03-06 16:06:06,121.4,24.15,3.1,3.4,2,花蓮秀林地震站西偏北方  22.5  公里(花蓮秀林地震站西偏北方  22.5  公里)
小區域有感地震,2001-03-02 18:58:48,121.44,23.96,2.9,15.1,2,花蓮西林地震站北方  16.9  公里(花蓮西林地震站北方  16.9  公里)
032   ,2001-03-02 00:37:50,121.0,23.84,5.8,10.9,4,南投名間地震站東方  31.3  公里(南投名間地震站東方  31.3  公里)
031   ,2001-03-01 19:56:01,120.81,22.53,4.0,8.8,2,台東大武地震站北偏西方  21.5  公里(台東大武地震站北偏西方  21.5  公里)
小區域有感地震,2001-03-01 16:53:26,120.42,23.52,3.3,10.5,2,嘉義市地震站西北方  3.1  公里(嘉義市地震站西北方  3.1  公里)
小區域有感地震,2001-03-01 04:42:51,120.81,22.53,2.9,7.2,2,台東大武地震站北偏西方  21.9  公里(台東大武地震站北偏西方  21.9  公里)
