編號,地震時間,經度,緯度,規模,深度,最大震度,位置
055   ,2001-05-31 06:36:52,120.99,23.85,4.0,14.2,2,南投名間地震站東方  30.4  公里(南投名間地震站東方  30.4  公里)
小區域有感地震,2001-05-30 03:48:59,121.34,23.23,4.0,18.3,3,花蓮玉里地震站南偏東方  13.4  公里(花蓮玉里地震站南偏東方  13.4  公里)
小區域有感地震,2001-05-24 03:22:03,121.82,24.73,3.3,12.4,3,宜蘭市地震站東偏南方  7.7  公里(宜蘭市地震站東偏南方  7.7  公里)
054   ,2001-05-24 03:19:56,121.82,24.74,3.9,11.8,3,宜蘭市地震站東偏南方  7.2  公里(宜蘭市地震站東偏南方  7.2  公里)
053   ,2001-05-23 23:05:14,121.79,24.05,4.6,8.4,3,花蓮秀林地震站東方  19.3  公里(花蓮秀林地震站東方  19.3  公里)
052   ,2001-05-18 20:34:12,121.06,23.84,4.3,28.9,3,南投名間地震站東方  37.5  公里(南投名間地震站東方  37.5  公里)
小區域有感地震,2001-05-18 10:09:31,121.63,24.08,3.0,9.2,2,花蓮秀林地震站東方  2.6  公里(花蓮秀林地震站東方  2.6  公里)
小區域有感地震,2001-05-16 20:53:13,120.53,23.68,2.7,11.9,3,斗六市地震站南偏西方  4.5  公里(斗六市地震站南偏西方  4.5  公里)
051   ,2001-05-14 07:38:06,121.86,24.45,4.3,18.8,3,宜蘭南澳地震站東偏北方  12.1  公里(宜蘭南澳地震站東偏北方  12.1  公里)
050   ,2001-05-13 22:57:03,121.07,23.94,4.7,7.5,3,台中德基地震站南偏西方  36.0  公里(台中德基地震站南偏西方  36.0  公里)
049   ,2001-05-10 12:06:35,121.7,23.99,4.5,22.9,3,花蓮市地震站東方  8.5  公里(花蓮市地震站東方  8.5  公里)
048   ,2001-05-09 02:54:13,121.65,23.3,4.5,28.4,2,花蓮玉里地震站東方  35.7  公里(花蓮玉里地震站東方  35.7  公里)
小區域有感地震,2001-05-03 20:11:15,121.19,23.15,2.7,12.1,2,台東利稻地震站東偏南方  17.7  公里(台東利稻地震站東偏南方  17.7  公里)
小區域有感地震,2001-05-02 05:55:59,121.1,24.25,4.2,12.7,2,台中德基地震站西方  6.7  公里(台中德基地震站西方  6.7  公里)
小區域有感地震,2001-05-01 18:07:41,121.72,24.17,3.1,30.9,1,花蓮秀林地震站東北方  15.3  公里(花蓮秀林地震站東北方  15.3  公里)
