編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2001-04-30 23:35:29,121.0,23.99,3.9,15.5,2,南投名間地震站東偏北方  33.4  公里(南投名間地震站東偏北方  33.4  公里)
047   ,2001-04-29 14:37:12,120.71,23.57,4.4,18.2,4,斗六市地震站東南方  23.1  公里(斗六市地震站東南方  23.1  公里)
046   ,2001-04-27 10:06:50,121.05,23.61,4.0,9.6,2,花蓮玉里地震站西北方  38.6  公里(花蓮玉里地震站西北方  38.6  公里)
045   ,2001-04-27 10:02:33,121.04,23.63,4.9,8.9,3,花蓮玉里地震站西北方  40.9  公里(花蓮玉里地震站西北方  40.9  公里)
小區域有感地震,2001-04-26 17:25:34,120.69,23.96,3.1,12.3,3,南投名間地震站北方  9.7  公里(南投名間地震站北方  9.7  公里)
044   ,2001-04-24 22:24:49,120.93,23.8,4.0,10.5,2,南投名間地震站東偏南方  25.7  公里(南投名間地震站東偏南方  25.7  公里)
043   ,2001-04-24 18:08:49,120.46,23.46,3.7,10.8,4,嘉義市地震站東南方  4.9  公里(嘉義市地震站東南方  4.9  公里)
042   ,2001-04-24 16:26:37,122.18,24.78,4.8,82.8,2,宜蘭蘇澳地震站東偏北方  38.0  公里(宜蘭蘇澳地震站東偏北方  38.0  公里)
041   ,2001-04-24 15:38:11,121.63,23.42,4.3,31.2,2,花蓮玉里地震站東偏北方  33.9  公里(花蓮玉里地震站東偏北方  33.9  公里)
小區域有感地震,2001-04-22 06:52:38,121.77,24.7,3.5,12.1,2,宜蘭市地震站南偏東方  7.1  公里(宜蘭市地震站南偏東方  7.1  公里)
小區域有感地震,2001-04-22 02:52:20,120.7,23.35,3.7,5.1,2,嘉義大埔地震站東北方  14.1  公里(嘉義大埔地震站東北方  14.1  公里)
小區域有感地震,2001-04-19 20:55:44,121.55,23.75,3.9,15.4,3,花蓮西林地震站東偏南方  13.0  公里(花蓮西林地震站東偏南方  13.0  公里)
小區域有感地震,2001-04-11 01:41:52,121.68,24.26,4.0,9.3,3,宜蘭南澳地震站南偏西方  20.2  公里(宜蘭南澳地震站南偏西方  20.2  公里)
040   ,2001-04-08 09:33:25,121.46,24.1,3.3,11.8,2,花蓮秀林地震站西方  14.5  公里(花蓮秀林地震站西方  14.5  公里)
039   ,2001-04-03 20:31:08,121.51,24.06,3.8,18.3,3,花蓮秀林地震站西偏南  9.8  公里(花蓮秀林地震站西偏南  9.8  公里)
