編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2011-11-30 14:48:01,121.62,23.75,3.8,34.4,2,花蓮縣政府南方  27.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-11-29 15:45:10,121.47,24.31,3.1,8.6,2,花蓮縣政府北偏西方  38.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2011-11-29 13:22:01,121.25,22.93,3.2,13.2,3,台東縣政府北偏東方  22.3  公里 (位於台東縣東河鄉)(台東縣東河鄉)
小區域有感地震,2011-11-29 05:10:57,120.78,23.12,2.4,6.3,3,嘉義市政府東南方  52.4  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2011-11-28 11:23:26,120.97,24.4,3.0,8.9,1,苗栗縣政府東南方  24.0  公里 (位於苗栗縣泰安鄉)(苗栗縣泰安鄉)
小區域有感地震,2011-11-26 17:36:49,121.49,24.0,2.9,18.6,2,花蓮縣政府西方  13.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2011-11-25 15:02:01,121.65,23.88,3.7,5.1,3,花蓮縣政府南偏東方  12.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-11-24 22:08:53,121.08,22.88,2.9,11.3,3,台東縣政府北偏西方  15.2  公里 (位於台東縣卑南鄉)(台東縣卑南鄉)
小區域有感地震,2011-11-23 23:27:37,121.47,24.36,2.8,7.8,2,花蓮縣政府北偏西方  43.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2011-11-22 15:39:21,121.31,23.45,3.2,11.9,3,花蓮縣政府南偏西方  67.4  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
160   ,2011-11-22 13:57:59,120.56,23.09,3.8,18.0,3,台南市政府東偏北方  39.6  公里 (位於台南市南化區)(台南市南化區)
小區域有感地震,2011-11-21 21:55:55,120.85,22.68,2.8,7.8,3,台東縣政府西偏南方  32.2  公里 (位於台東縣卑南鄉)(台東縣卑南鄉)
小區域有感地震,2011-11-21 19:41:02,120.6,23.51,2.8,14.1,1,嘉義市政府東方  14.8  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
159   ,2011-11-21 03:14:33,121.57,23.67,4.3,31.0,4,花蓮縣政府南方  35.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-11-20 01:22:25,121.48,24.36,3.1,7.9,2,花蓮縣政府北偏西方  43.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
158   ,2011-11-19 22:35:16,120.86,22.68,3.9,7.9,4,台東縣政府西偏南方  30.6  公里 (位於台東縣卑南鄉)(台東縣卑南鄉)
小區域有感地震,2011-11-19 22:34:02,120.86,22.69,2.9,8.3,3,台東縣政府西偏南方  31.3  公里 (位於台東縣卑南鄉)(台東縣卑南鄉)
小區域有感地震,2011-11-19 22:33:39,120.86,22.69,3.3,7.6,3,台東縣政府西偏南方  30.9  公里 (位於台東縣卑南鄉)(台東縣卑南鄉)
157   ,2011-11-19 17:20:33,120.57,23.29,3.1,5.9,4,嘉義市政府南偏東方  24.7  公里 (位於嘉義縣大埔鄉)(嘉義縣大埔鄉)
156   ,2011-11-19 15:43:03,121.62,23.92,4.3,39.3,3,花蓮縣政府南方  7.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-11-18 05:10:15,121.39,23.8,3.4,22.4,3,花蓮縣政府西南方  31.4  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2011-11-18 01:16:42,121.8,24.37,4.1,56.3,3,宜蘭縣政府南方  40.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2011-11-18 00:46:22,121.49,24.36,3.5,5.5,2,花蓮縣政府北偏西方  43.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
155   ,2011-11-17 19:31:11,121.91,24.68,4.2,64.9,2,宜蘭縣政府東偏南方  16.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2011-11-17 10:55:28,121.64,24.33,3.0,23.4,2,花蓮縣政府北方  37.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
154   ,2011-11-16 12:54:41,121.48,24.37,3.4,6.6,3,花蓮縣政府北偏西方  44.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2011-11-16 06:19:11,121.77,24.63,3.0,7.9,2,宜蘭縣政府南方  11.2  公里 (位於宜蘭縣冬山鄉)(宜蘭縣冬山鄉)
小區域有感地震,2011-11-16 04:35:43,121.49,24.37,3.1,6.1,3,花蓮縣政府北偏西方  43.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2011-11-16 03:07:42,121.49,24.37,3.1,5.7,3,花蓮縣政府北偏西方  44.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
153   ,2011-11-16 02:59:41,121.48,24.36,3.8,7.0,4,花蓮縣政府北偏西方  43.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2011-11-15 15:33:47,121.31,22.83,3.5,19.5,1,台東縣政府東偏北方  17.8  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-11-15 04:02:27,122.0,23.81,4.0,32.4,2,花蓮縣政府東偏南方  43.3  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-11-13 06:18:33,120.44,23.19,3.4,9.7,2,嘉義市政府南方  32.2  公里 (位於台南市大內區)(台南市大內區)
小區域有感地震,2011-11-13 03:43:47,121.48,24.36,2.9,7.2,3,花蓮縣政府北偏西方  42.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2011-11-13 03:42:38,121.49,24.37,3.0,6.3,2,花蓮縣政府北偏西方  44.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2011-11-12 09:38:41,122.29,24.0,4.8,21.1,2,花蓮縣政府東方  68.6  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-11-10 20:45:04,120.92,23.08,3.8,5.8,2,台東縣政府西北方  43.4  公里 (位於台東縣海端鄉)(台東縣海端鄉)
小區域有感地震,2011-11-10 08:57:14,121.64,23.87,3.2,5.9,3,花蓮縣政府南方  13.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-11-10 07:59:49,120.56,23.52,2.4,9.3,1,嘉義市政府東偏北方  11.6  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
小區域有感地震,2011-11-10 05:13:07,121.6,23.99,2.5,6.1,2,花蓮縣政府西方  1.9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2011-11-09 18:25:04,121.68,23.98,4.0,34.3,2,花蓮縣政府東方  6.4  公里 (位於花蓮縣近海)(花蓮縣近海)
152   ,2011-11-09 15:00:40,121.85,24.49,3.8,23.5,3,宜蘭縣政府南偏東方  27.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2011-11-09 10:43:37,120.99,23.82,3.0,15.9,1,南投縣政府東偏南方  31.9  公里 (位於南投縣信義鄉)(南投縣信義鄉)
小區域有感地震,2011-11-08 03:24:37,121.05,22.76,3.4,6.3,2,台東縣政府西方  9.9  公里 (位於台東縣台東市)(台東縣台東市)
小區域有感地震,2011-11-07 17:34:09,122.26,24.99,3.8,14.9,1,基隆市政府東偏南方  54.3  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-11-07 13:50:53,121.62,24.02,2.6,9.7,1,花蓮縣政府北方  2.8  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
151   ,2011-11-06 17:36:35,120.33,23.25,4.0,9.9,4,嘉義縣政府南方  23.7  公里 (位於台南市六甲區)(台南市六甲區)
小區域有感地震,2011-11-05 22:04:18,121.42,23.78,3.1,28.0,2,花蓮縣政府西南方  31.2  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
150   ,2011-11-05 01:59:12,121.49,24.36,3.8,6.7,0,花蓮縣政府北偏西方  42.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2011-11-05 01:47:59,121.59,23.81,3.8,27.7,1,花蓮縣政府南方  19.9  公里 (位於花蓮縣近海)(花蓮縣近海)
149   ,2011-11-04 11:11:14,121.49,24.35,4.0,6.5,3,花蓮縣政府北偏西方  42.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2011-11-03 12:36:27,121.51,24.06,3.4,21.0,3,花蓮縣政府西偏北方  14.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2011-11-03 01:58:56,120.48,23.47,2.2,8.6,1,嘉義市政府東偏南方  3.1  公里 (位於嘉義市東區)(嘉義市東區)
小區域有感地震,2011-11-02 22:28:06,121.14,22.86,3.4,14.9,2,台東縣政府北方  11.4  公里 (位於台東縣卑南鄉)(台東縣卑南鄉)
小區域有感地震,2011-11-02 10:33:26,121.42,24.41,2.2,7.7,3,宜蘭縣政府西南方  49.5  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2011-11-01 14:11:59,121.85,24.5,3.2,23.1,3,宜蘭縣政府南偏東方  27.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
