編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2011-09-28 19:52:26,121.92,24.39,3.3,19.2,3,宜蘭縣政府南偏東方  41.3  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-09-27 21:38:09,121.84,24.41,2.8,11.7,3,宜蘭縣政府南偏東方  36.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2011-09-27 05:10:48,121.08,22.78,3.0,6.4,2,台東縣政府西偏北方  7.9  公里 (位於台東縣卑南鄉)(台東縣卑南鄉)
小區域有感地震,2011-09-27 01:18:29,121.34,23.11,2.6,7.8,2,台東縣政府北偏東方  44.0  公里 (位於台東縣成功鎮)(台東縣成功鎮)
小區域有感地震,2011-09-27 00:49:53,121.33,22.9,2.9,21.3,1,台東縣政府東北方  24.1  公里 (位於台東縣近海)(台東縣近海)
小區域有感地震,2011-09-25 16:05:04,122.03,24.91,4.0,13.9,2,宜蘭縣政府東偏北方  33.9  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-09-24 14:34:37,121.48,24.37,2.8,8.0,2,花蓮縣政府北偏西方  44.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2011-09-23 21:29:11,121.0,22.6,2.6,7.9,3,台東縣政府西南方  23.3  公里 (位於台東縣太麻里鄉)(台東縣太麻里鄉)
小區域有感地震,2011-09-23 19:02:03,121.37,23.26,3.2,17.5,2,台東縣政府北偏東方  59.8  公里 (位於台東縣長濱鄉)(台東縣長濱鄉)
小區域有感地震,2011-09-22 14:57:07,121.67,24.1,3.4,16.6,2,花蓮縣政府北偏東方  12.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-09-22 12:39:08,121.32,22.85,3.7,19.8,2,台東縣政府東偏北方  20.6  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-09-22 11:04:04,121.69,24.09,3.9,17.4,3,花蓮縣政府東北方  12.4  公里 (位於花蓮縣近海)(花蓮縣近海)
137   ,2011-09-22 09:00:58,121.67,23.78,4.8,26.0,4,花蓮縣政府南偏東方  24.0  公里 (位於台灣東部海域)(台灣東部海域)
136   ,2011-09-22 08:55:58,121.67,24.08,4.2,17.0,4,花蓮縣政府北偏東方  11.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-09-22 06:56:18,121.66,24.09,3.2,16.4,2,花蓮縣政府北偏東方  11.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-09-22 06:50:54,121.67,24.1,3.2,16.7,3,花蓮縣政府北偏東方  13.2  公里 (位於花蓮縣近海)(花蓮縣近海)
