編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2011-07-31 20:21:43,121.73,24.23,3.1,11.3,3,花蓮縣政府北偏東方  28.5  公里 (位於花蓮縣近海)(花蓮縣近海)
117   ,2011-07-29 19:18:57,121.95,24.47,3.5,14.1,4,宜蘭縣政府東南方  34.5  公里 (位於台灣東部海域)(台灣東部海域)
116   ,2011-07-29 12:48:18,121.46,23.93,2.9,18.0,3,花蓮縣政府西偏南方  17.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2011-07-27 20:01:47,121.78,24.24,3.1,18.1,2,花蓮縣政府北偏東方  31.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-27 03:48:31,122.04,24.91,3.4,13.4,2,宜蘭縣政府東偏北方  34.7  公里 (位於台灣東部海域)(台灣東部海域)
115   ,2011-07-26 23:00:24,121.64,22.06,4.7,114.7,2,台東縣政府東南方  91.7  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-07-25 22:12:52,121.62,24.03,3.1,10.3,2,花蓮縣政府北方  4.0  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2011-07-25 21:48:44,121.63,24.03,3.4,10.7,3,花蓮縣政府北偏東方  4.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-23 16:53:17,120.92,23.38,3.5,7.8,2,嘉義市政府東偏南方  48.9  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2011-07-21 12:37:19,120.76,23.16,1.8,6.0,3,嘉義市政府東南方  47.0  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2011-07-21 06:26:49,121.63,24.03,3.3,10.2,2,花蓮縣政府北方  4.2  公里 (位於花蓮縣近海)(花蓮縣近海)
114   ,2011-07-20 15:21:30,120.76,23.16,3.0,6.2,4,嘉義市政府東南方  47.2  公里 (位於高雄市桃源區)(高雄市桃源區)
113   ,2011-07-20 14:12:17,122.29,24.1,4.8,24.4,2,花蓮縣政府東方  68.9  公里 (位於台灣東部海域)(台灣東部海域)
112   ,2011-07-19 23:37:42,120.76,23.16,3.0,6.5,4,嘉義市政府東南方  46.9  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2011-07-19 23:37:21,121.76,24.26,3.1,15.7,2,花蓮縣政府北偏東方  32.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-19 23:36:51,120.76,23.16,2.0,5.9,3,嘉義市政府東南方  47.0  公里 (位於高雄市桃源區)(高雄市桃源區)
111   ,2011-07-19 22:01:10,121.55,24.01,4.8,14.2,4,花蓮縣政府西偏北方  7.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
110   ,2011-07-19 19:16:44,120.76,23.16,3.2,6.3,5,嘉義市政府東南方  47.2  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2011-07-19 16:58:36,121.38,23.19,3.8,18.7,2,台東縣政府北偏東方  53.7  公里 (位於台東縣成功鎮)(台東縣成功鎮)
109   ,2011-07-19 11:54:32,120.98,22.37,4.3,10.0,3,台東縣政府南偏西方  46.6  公里 (位於台東縣近海)(台東縣近海)
小區域有感地震,2011-07-19 01:29:25,120.76,23.16,2.5,5.9,3,嘉義市政府東南方  47.0  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2011-07-19 00:30:00,120.76,23.16,2.6,5.8,3,嘉義市政府東南方  47.0  公里 (位於高雄市桃源區)(高雄市桃源區)
108   ,2011-07-18 22:48:54,122.37,23.59,5.1,29.8,2,花蓮縣政府東偏南方  88.2  公里 (位於台灣東部海域)(台灣東部海域)
107   ,2011-07-18 20:40:21,120.76,23.16,2.7,6.1,4,嘉義市政府東南方  46.8  公里 (位於高雄市桃源區)(高雄市桃源區)
106   ,2011-07-18 02:45:23,121.59,23.83,4.6,25.9,3,花蓮縣政府南方  18.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-17 18:59:41,121.75,24.24,2.8,12.9,2,花蓮縣政府北偏東方  31.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-17 18:17:45,121.75,24.25,2.8,12.2,2,花蓮縣政府北偏東方  30.9  公里 (位於花蓮縣近海)(花蓮縣近海)
105   ,2011-07-16 15:54:03,121.76,24.24,3.5,13.8,4,花蓮縣政府北偏東方  30.8  公里 (位於花蓮縣近海)(花蓮縣近海)
104   ,2011-07-16 09:16:24,121.23,24.79,3.8,12.0,2,新竹縣政府東方  22.5  公里 (位於新竹縣關西鎮)(新竹縣關西鎮)
小區域有感地震,2011-07-15 15:35:28,121.73,24.25,2.9,12.4,2,花蓮縣政府北偏東方  31.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-15 09:39:29,121.77,24.25,3.5,13.6,2,花蓮縣政府北偏東方  33.1  公里 (位於花蓮縣近海)(花蓮縣近海)
103   ,2011-07-15 06:27:35,121.77,24.25,3.8,15.9,3,花蓮縣政府北偏東方  32.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-15 06:17:36,121.76,24.25,3.5,13.5,2,花蓮縣政府北偏東方  32.1  公里 (位於花蓮縣近海)(花蓮縣近海)
102   ,2011-07-15 05:13:13,121.78,24.25,3.5,17.4,3,花蓮縣政府北偏東方  33.2  公里 (位於花蓮縣近海)(花蓮縣近海)
101   ,2011-07-15 05:12:18,121.78,24.25,4.4,14.1,4,花蓮縣政府北偏東方  33.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-15 02:34:20,121.91,24.42,3.0,19.5,3,宜蘭縣政府南偏東方  37.2  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-07-14 14:21:56,121.79,24.25,3.3,17.7,3,花蓮縣政府北偏東方  33.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-14 07:54:01,121.74,24.26,3.0,14.9,2,花蓮縣政府北偏東方  32.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-13 19:04:12,121.78,24.25,3.0,17.2,2,花蓮縣政府北偏東方  33.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-13 15:19:40,123.8,24.91,5.4,120.8,1,宜蘭縣政府東方  206.8  公里 (位於台灣東部海域)(台灣東部海域)
100   ,2011-07-12 19:17:10,121.52,23.51,5.3,31.2,4,花蓮縣政府南偏西方  53.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-11 01:21:37,121.71,23.49,3.9,29.0,2,花蓮縣政府南方  56.0  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-07-10 08:28:58,121.69,24.15,3.5,2.7,3,花蓮縣政府北偏東方  19.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-10 08:28:29,121.69,24.12,2.9,9.6,2,花蓮縣政府北偏東方  15.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-10 00:11:22,121.35,22.98,3.1,20.8,2,台東縣政府東北方  32.2  公里 (位於台東縣近海)(台東縣近海)
099   ,2011-07-09 12:37:04,121.79,24.25,4.0,20.2,4,花蓮縣政府北偏東方  33.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-09 08:28:26,121.6,23.59,3.7,42.9,1,花蓮縣政府南方  44.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-09 03:40:54,121.92,24.39,4.1,24.4,3,宜蘭縣政府南偏東方  41.0  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2011-07-08 16:19:44,120.59,23.47,3.3,7.8,1,嘉義市政府東方  14.4  公里 (位於嘉義縣番路鄉)(嘉義縣番路鄉)
小區域有感地震,2011-07-08 15:28:33,121.76,24.23,3.4,16.6,2,花蓮縣政府北偏東方  29.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-08 10:52:54,121.76,24.22,3.4,15.3,2,花蓮縣政府北偏東方  29.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-08 04:27:26,121.76,24.22,3.7,14.5,3,花蓮縣政府北偏東方  29.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-08 03:36:11,121.75,24.22,3.7,15.3,3,花蓮縣政府北偏東方  28.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2011-07-08 03:18:17,121.76,24.21,3.7,15.1,3,花蓮縣政府北偏東方  28.3  公里 (位於花蓮縣近海)(花蓮縣近海)
