編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2011-05-30 14:45:06,121.6,23.94,2.8,6.7,2,花蓮縣政府南偏西方  6.1  公里(花蓮縣政府南偏西方  6.1  公里)
065   ,2011-05-30 13:09:51,121.04,22.76,4.2,7.3,4,台東縣政府西方  11.1  公里(台東縣政府西方  11.1  公里)
小區域有感地震,2011-05-29 23:27:18,121.57,23.95,2.3,6.6,1,花蓮縣政府西南方  7.0  公里(花蓮縣政府西南方  7.0  公里)
小區域有感地震,2011-05-28 05:23:04,121.8,24.27,2.9,9.0,2,花蓮縣政府北偏東方  36.4  公里外海(花蓮縣政府北偏東方  36.4  公里外海)
小區域有感地震,2011-05-28 00:02:42,121.75,24.49,4.0,67.2,2,宜蘭縣政府南方  26.9  公里(宜蘭縣政府南方  26.9  公里)
小區域有感地震,2011-05-27 07:46:19,121.75,24.29,4.1,31.9,3,花蓮縣政府北偏東方  35.9  公里外海(花蓮縣政府北偏東方  35.9  公里外海)
小區域有感地震,2011-05-25 23:53:39,121.59,23.99,2.6,6.1,2,花蓮縣政府西方  2.6  公里(花蓮縣政府西方  2.6  公里)
小區域有感地震,2011-05-25 21:41:55,121.6,24.01,2.2,8.6,1,花蓮縣政府西北方  2.4  公里(花蓮縣政府西北方  2.4  公里)
小區域有感地震,2011-05-25 20:48:23,121.59,23.68,3.8,34.6,3,花蓮縣政府南方  34.6  公里外海(花蓮縣政府南方  34.6  公里外海)
小區域有感地震,2011-05-25 07:45:54,121.59,24.01,2.6,8.4,2,花蓮縣政府西偏北方  3.5  公里(花蓮縣政府西偏北方  3.5  公里)
064   ,2011-05-25 02:32:05,121.53,23.45,4.7,36.9,3,花蓮縣政府南方  60.9  公里外海(花蓮縣政府南方  60.9  公里外海)
小區域有感地震,2011-05-24 22:56:38,121.01,24.49,2.5,6.4,1,苗栗縣政府東偏南方  20.8  公里(苗栗縣政府東偏南方  20.8  公里)
小區域有感地震,2011-05-24 14:12:12,121.92,24.48,3.8,18.7,4,宜蘭縣政府南偏東方  32.3  公里外海(宜蘭縣政府南偏東方  32.3  公里外海)
小區域有感地震,2011-05-24 12:00:34,121.37,23.31,3.8,14.6,3,花蓮縣政府南偏西方  80.2  公里(花蓮縣政府南偏西方  80.2  公里)
063   ,2011-05-24 03:51:47,121.89,24.73,4.3,86.6,2,宜蘭縣政府東方  12.8  公里外海(宜蘭縣政府東方  12.8  公里外海)
小區域有感地震,2011-05-24 02:30:22,121.71,24.11,3.2,5.8,3,花蓮縣政府東北方  15.7  公里外海(花蓮縣政府東北方  15.7  公里外海)
062   ,2011-05-23 05:08:14,121.06,23.89,4.4,19.5,2,南投縣政府東方  37.6  公里(南投縣政府東方  37.6  公里)
061   ,2011-05-23 05:07:15,121.06,23.88,4.7,19.3,3,南投縣政府東方  37.7  公里(南投縣政府東方  37.7  公里)
060   ,2011-05-22 16:55:32,121.74,24.14,3.5,9.6,3,花蓮縣政府東北方  20.0  公里外海(花蓮縣政府東北方  20.0  公里外海)
小區域有感地震,2011-05-22 09:35:38,121.7,24.13,3.4,8.4,3,花蓮縣政府北偏東方  16.9  公里外海(花蓮縣政府北偏東方  16.9  公里外海)
059   ,2011-05-22 09:34:11,121.76,24.12,5.0,6.1,5,花蓮縣政府東北方  20.3  公里外海(花蓮縣政府東北方  20.3  公里外海)
058   ,2011-05-21 23:27:09,121.34,23.46,3.2,8.6,4,花蓮縣政府南偏西方  65.2  公里(花蓮縣政府南偏西方  65.2  公里)
小區域有感地震,2011-05-21 18:20:49,120.95,23.72,3.2,22.3,2,南投縣政府東南方  33.7  公里(南投縣政府東南方  33.7  公里)
小區域有感地震,2011-05-21 08:34:15,120.71,23.59,3.5,15.8,3,雲林縣政府東偏南方  21.9  公里(雲林縣政府東偏南方  21.9  公里)
小區域有感地震,2011-05-20 08:17:28,120.57,23.66,2.6,10.6,3,雲林縣政府東南方  6.9  公里(雲林縣政府東南方  6.9  公里)
小區域有感地震,2011-05-19 22:22:13,121.81,24.37,2.7,9.5,3,宜蘭縣政府南方  40.1  公里外海(宜蘭縣政府南方  40.1  公里外海)
小區域有感地震,2011-05-18 20:19:11,121.94,24.49,3.3,12.9,3,宜蘭縣政府東南方  31.9  公里外海(宜蘭縣政府東南方  31.9  公里外海)
小區域有感地震,2011-05-18 08:02:51,121.9,24.44,3.1,19.7,3,宜蘭縣政府南偏東方  34.6  公里外海(宜蘭縣政府南偏東方  34.6  公里外海)
小區域有感地震,2011-05-16 07:19:18,121.73,24.21,3.1,4.2,2,花蓮縣政府北偏東方  27.1  公里外海(花蓮縣政府北偏東方  27.1  公里外海)
小區域有感地震,2011-05-15 16:42:54,122.29,25.0,4.2,19.2,2,基隆市政府東偏南方  56.8  公里外海(基隆市政府東偏南方  56.8  公里外海)
