編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2005-03-24 07:45:13,121.56,25.0,3.2,9.2,2,台北市地震站東南方  6.0  公里(台北市地震站東南方  6.0  公里)
048   ,2005-03-23 12:47:30,121.61,24.41,4.3,71.1,2,宜蘭南澳地震站西方  13.8  公里(宜蘭南澳地震站西方  13.8  公里)
小區域有感地震,2005-03-22 14:09:34,121.61,24.05,2.7,10.7,1,花蓮秀林地震站南方  3.2  公里(花蓮秀林地震站南方  3.2  公里)
小區域有感地震,2005-03-22 14:09:17,121.62,24.06,2.6,10.5,1,花蓮秀林地震站南偏東方  3.0  公里(花蓮秀林地震站南偏東方  3.0  公里)
小區域有感地震,2005-03-22 13:48:27,121.66,24.05,2.5,6.6,2,花蓮秀林地震站東偏南方  6.7  公里(花蓮秀林地震站東偏南方  6.7  公里)
小區域有感地震,2005-03-22 13:48:19,121.64,24.05,2.5,8.7,2,花蓮秀林地震站東南方  4.9  公里(花蓮秀林地震站東南方  4.9  公里)
047   ,2005-03-22 08:46:26,121.43,23.19,4.4,20.1,3,台東成功地震站北偏東方  11.3  公里(台東成功地震站北偏東方  11.3  公里)
小區域有感地震,2005-03-21 23:39:18,121.75,24.22,3.0,6.9,2,花蓮秀林地震站東北方  21.4  公里(花蓮秀林地震站東北方  21.4  公里)
小區域有感地震,2005-03-21 23:05:49,120.7,23.25,3.2,10.8,2,嘉義大埔地震站東方  8.2  公里(嘉義大埔地震站東方  8.2  公里)
046   ,2005-03-20 07:26:26,122.25,24.2,5.2,19.5,2,宜蘭南澳地震站東偏南方  56.6  公里(宜蘭南澳地震站東偏南方  56.6  公里)
045   ,2005-03-20 03:22:19,120.93,23.68,4.2,9.1,3,南投名間地震站東南方  33.1  公里(南投名間地震站東南方  33.1  公里)
小區域有感地震,2005-03-16 14:42:40,121.88,24.45,3.2,15.5,3,宜蘭南澳地震站東方  13.4  公里(宜蘭南澳地震站東方  13.4  公里)
小區域有感地震,2005-03-15 23:53:40,120.67,22.62,3.7,20.0,2,屏東市地震站東偏南方  19.1  公里(屏東市地震站東偏南方  19.1  公里)
044   ,2005-03-13 07:42:27,121.78,24.21,4.5,6.3,3,花蓮秀林地震站東北方  22.9  公里(花蓮秀林地震站東北方  22.9  公里)
043   ,2005-03-12 02:59:52,120.92,24.37,4.0,5.8,2,苗栗三義地震站東偏南方  16.4  公里(苗栗三義地震站東偏南方  16.4  公里)
小區域有感地震,2005-03-11 14:24:03,121.8,24.65,3.1,7.5,3,宜蘭蘇澳地震站西北方  7.7  公里(宜蘭蘇澳地震站西北方  7.7  公里)
小區域有感地震,2005-03-11 13:47:15,121.88,24.65,2.5,8.5,3,宜蘭蘇澳地震站北偏東方  5.1  公里(宜蘭蘇澳地震站北偏東方  5.1  公里)
042   ,2005-03-10 06:12:33,120.7,24.17,3.4,27.8,2,台中市地震站北偏東方  3.2  公里(台中市地震站北偏東方  3.2  公里)
小區域有感地震,2005-03-10 02:40:00,121.77,24.62,2.9,6.7,3,宜蘭蘇澳地震站西方  9.5  公里(宜蘭蘇澳地震站西方  9.5  公里)
小區域有感地震,2005-03-09 10:43:25,121.72,24.25,2.8,12.5,2,宜蘭南澳地震站南方  19.2  公里(宜蘭南澳地震站南方  19.2  公里)
小區域有感地震,2005-03-09 02:15:36,121.75,24.65,3.5,7.7,3,宜蘭蘇澳地震站西偏北方  11.7  公里(宜蘭蘇澳地震站西偏北方  11.7  公里)
小區域有感地震,2005-03-08 20:47:02,121.72,24.34,3.1,3.6,4,宜蘭南澳地震站南偏西方  10.5  公里(宜蘭南澳地震站南偏西方  10.5  公里)
小區域有感地震,2005-03-08 03:46:26,121.83,24.65,2.9,7.8,2,宜蘭蘇澳地震站西北方  5.6  公里(宜蘭蘇澳地震站西北方  5.6  公里)
041   ,2005-03-08 03:26:25,121.82,24.65,4.3,8.2,5,宜蘭蘇澳地震站西北方  5.9  公里(宜蘭蘇澳地震站西北方  5.9  公里)
小區域有感地震,2005-03-07 20:37:56,121.79,24.66,3.1,6.8,2,宜蘭蘇澳地震站西偏北方  9.1  公里(宜蘭蘇澳地震站西偏北方  9.1  公里)
小區域有感地震,2005-03-07 10:26:03,121.77,24.65,2.9,7.2,3,宜蘭蘇澳地震站西偏北方  10.3  公里(宜蘭蘇澳地震站西偏北方  10.3  公里)
小區域有感地震,2005-03-06 19:09:36,121.76,24.65,3.1,7.7,2,宜蘭蘇澳地震站西偏北方  10.5  公里(宜蘭蘇澳地震站西偏北方  10.5  公里)
小區域有感地震,2005-03-06 13:17:00,121.81,24.66,3.4,8.6,3,宜蘭蘇澳地震站西北方  7.0  公里(宜蘭蘇澳地震站西北方  7.0  公里)
040   ,2005-03-06 11:02:29,121.96,24.79,4.4,9.3,3,宜蘭市地震站東方  20.6  公里(宜蘭市地震站東方  20.6  公里)
039   ,2005-03-06 07:19:36,121.88,24.66,4.3,4.4,4,宜蘭蘇澳地震站北偏東方  5.9  公里(宜蘭蘇澳地震站北偏東方  5.9  公里)
