編號,地震時間,經度,緯度,規模,深度,最大震度,位置
153   ,2005-10-30 17:26:27,121.56,23.94,3.9,7.9,3,花蓮市地震站西南方  6.8  公里(花蓮市地震站西南方  6.8  公里)
152   ,2005-10-30 17:12:53,121.54,23.94,3.7,7.2,3,花蓮市地震站西偏南  8.2  公里(花蓮市地震站西偏南  8.2  公里)
151   ,2005-10-29 03:33:12,121.89,24.42,3.8,12.1,4,宜蘭南澳地震站東方  14.3  公里(宜蘭南澳地震站東方  14.3  公里)
小區域有感地震,2005-10-26 01:39:58,120.22,23.38,4.0,7.7,3,台南佳里地震站北方  23.1  公里(台南佳里地震站北方  23.1  公里)
150   ,2005-10-25 22:08:47,122.85,24.7,4.9,118.2,2,宜蘭蘇澳地震站東方  101.2  公里(宜蘭蘇澳地震站東方  101.2  公里)
小區域有感地震,2005-10-25 14:40:49,121.74,23.93,3.8,22.0,2,花蓮市地震站東偏南方  13.5  公里(花蓮市地震站東偏南方  13.5  公里)
小區域有感地震,2005-10-25 14:31:41,121.63,24.34,3.5,23.2,4,宜蘭南澳地震站西南方  15.0  公里(宜蘭南澳地震站西南方  15.0  公里)
149   ,2005-10-25 09:10:18,120.2,23.4,4.4,7.7,4,台南佳里地震站北方  24.6  公里(台南佳里地震站北方  24.6  公里)
小區域有感地震,2005-10-24 20:57:45,120.22,23.38,4.0,7.3,3,台南佳里地震站北方  22.9  公里(台南佳里地震站北方  22.9  公里)
小區域有感地震,2005-10-24 19:47:46,121.32,22.62,4.0,31.6,1,台東市地震站東南方  22.6  公里(台東市地震站東南方  22.6  公里)
小區域有感地震,2005-10-24 17:05:10,121.37,22.18,3.9,24.0,3,台東蘭嶼地震站西北方  25.5  公里(台東蘭嶼地震站西北方  25.5  公里)
小區域有感地震,2005-10-23 18:40:56,121.86,24.47,3.3,10.4,3,宜蘭南澳地震站東偏北方  12.1  公里(宜蘭南澳地震站東偏北方  12.1  公里)
小區域有感地震,2005-10-23 17:06:48,121.57,23.83,4.0,39.5,2,花蓮西林地震站東方  13.1  公里(花蓮西林地震站東方  13.1  公里)
小區域有感地震,2005-10-22 19:06:12,121.43,23.55,3.7,15.6,2,花蓮玉里地震站北偏東方  25.5  公里(花蓮玉里地震站北偏東方  25.5  公里)
小區域有感地震,2005-10-16 13:34:06,121.68,24.29,4.0,25.4,2,宜蘭南澳地震站南偏西方  16.8  公里(宜蘭南澳地震站南偏西方  16.8  公里)
148   ,2005-10-15 23:51:04,123.81,25.1,7.0,190.9,3,宜蘭蘇澳地震站東偏北方  204.3  公里(宜蘭蘇澳地震站東偏北方  204.3  公里)
147   ,2005-10-13 09:49:21,121.88,24.45,4.3,2.6,5,宜蘭南澳地震站東偏北方  13.7  公里(宜蘭南澳地震站東偏北方  13.7  公里)
小區域有感地震,2005-10-13 08:41:03,121.68,24.17,3.9,29.3,2,花蓮秀林地震站東北方  13.1  公里(花蓮秀林地震站東北方  13.1  公里)
小區域有感地震,2005-10-12 03:22:56,121.7,24.21,3.6,12.1,4,花蓮秀林地震站東北方  17.4  公里(花蓮秀林地震站東北方  17.4  公里)
小區域有感地震,2005-10-10 13:47:24,122.29,23.95,4.8,15.1,2,花蓮市地震站東方  69.1  公里(花蓮市地震站東方  69.1  公里)
小區域有感地震,2005-10-10 04:06:22,121.91,24.2,4.1,26.1,3,宜蘭南澳地震站東南方  29.8  公里(宜蘭南澳地震站東南方  29.8  公里)
小區域有感地震,2005-10-09 21:24:21,122.45,24.68,4.5,9.7,3,宜蘭蘇澳地震站東方  60.6  公里(宜蘭蘇澳地震站東方  60.6  公里)
小區域有感地震,2005-10-08 18:30:01,121.66,24.2,3.7,29.3,2,花蓮秀林地震站北偏東方  14.7  公里(花蓮秀林地震站北偏東方  14.7  公里)
小區域有感地震,2005-10-08 04:37:40,121.85,24.49,2.9,8.7,3,宜蘭南澳地震站東偏北方  12.2  公里(宜蘭南澳地震站東偏北方  12.2  公里)
小區域有感地震,2005-10-07 21:42:34,121.46,23.93,3.2,18.2,3,花蓮西林地震站北方  13.7  公里(花蓮西林地震站北方  13.7  公里)
146   ,2005-10-07 04:43:42,121.34,22.58,4.3,35.4,2,台東市地震站東南方  26.5  公里(台東市地震站東南方  26.5  公里)
145   ,2005-10-06 00:16:35,121.64,24.84,4.8,73.4,3,宜蘭市地震站西偏北方  15.1  公里(宜蘭市地震站西偏北方  15.1  公里)
144   ,2005-10-05 09:27:20,121.49,23.19,4.8,42.2,3,台東成功地震站東北方  16.0  公里(台東成功地震站東北方  16.0  公里)
143   ,2005-10-04 07:55:05,121.83,23.82,4.4,47.0,2,花蓮市地震站東南方  28.3  公里(花蓮市地震站東南方  28.3  公里)
小區域有感地震,2005-10-03 21:17:40,120.69,24.12,3.6,25.7,2,台中市地震站南偏東方  2.9  公里(台中市地震站南偏東方  2.9  公里)
小區域有感地震,2005-10-01 22:55:19,121.5,24.02,3.1,17.6,2,花蓮市地震站西偏北方  12.6  公里(花蓮市地震站西偏北方  12.6  公里)
142   ,2005-10-01 21:51:36,122.43,23.92,5.1,3.3,2,花蓮市地震站東方  83.6  公里(花蓮市地震站東方  83.6  公里)
141   ,2005-10-01 15:50:07,121.93,24.45,4.5,20.1,4,宜蘭蘇澳地震站南偏東方  18.5  公里(宜蘭蘇澳地震站南偏東方  18.5  公里)
