編號,地震時間,經度,緯度,規模,深度,最大震度,位置
126   ,2005-07-31 10:45:51,121.68,24.19,4.8,34.4,4,花蓮秀林地震站東北方  14.3  公里(花蓮秀林地震站東北方  14.3  公里)
125   ,2005-07-30 10:17:37,121.8,24.41,4.1,9.2,5,宜蘭南澳地震站東偏南方  5.0  公里(宜蘭南澳地震站東偏南方  5.0  公里)
124   ,2005-07-26 21:37:04,121.6,24.16,5.2,56.7,3,花蓮秀林地震站北方  9.2  公里(花蓮秀林地震站北方  9.2  公里)
小區域有感地震,2005-07-26 17:59:47,121.5,23.13,3.6,12.3,3,台東成功地震站東偏北方  14.0  公里(台東成功地震站東偏北方  14.0  公里)
小區域有感地震,2005-07-23 01:18:05,122.2,24.31,4.4,58.3,3,宜蘭南澳地震站東偏南方  47.4  公里(宜蘭南澳地震站東偏南方  47.4  公里)
小區域有感地震,2005-07-22 21:54:40,121.46,23.97,2.7,16.1,2,花蓮市地震站西方  15.5  公里(花蓮市地震站西方  15.5  公里)
小區域有感地震,2005-07-22 19:52:26,121.33,23.1,4.2,17.9,3,台東成功地震站西方  3.9  公里(台東成功地震站西方  3.9  公里)
123   ,2005-07-20 21:06:03,122.25,24.75,5.2,7.6,3,宜蘭蘇澳地震站東偏北方  43.0  公里(宜蘭蘇澳地震站東偏北方  43.0  公里)
122   ,2005-07-20 18:48:44,120.78,22.84,4.3,22.5,2,高雄甲仙地震站東南方  33.1  公里(高雄甲仙地震站東南方  33.1  公里)
121   ,2005-07-19 17:25:18,121.63,24.03,4.3,9.8,3,花蓮秀林地震站南偏東方  5.9  公里(花蓮秀林地震站南偏東方  5.9  公里)
小區域有感地震,2005-07-18 19:00:02,121.05,24.69,3.0,5.5,2,新竹竹北地震站南偏東方  15.8  公里(新竹竹北地震站南偏東方  15.8  公里)
120   ,2005-07-18 17:44:07,121.67,24.08,4.2,8.4,4,花蓮秀林地震站東方  6.3  公里(花蓮秀林地震站東方  6.3  公里)
小區域有感地震,2005-07-17 21:08:34,121.66,24.08,3.5,8.8,3,花蓮秀林地震站東方  6.0  公里(花蓮秀林地震站東方  6.0  公里)
119   ,2005-07-16 08:00:51,122.1,23.29,5.0,29.3,2,台東成功地震站東偏北方  77.5  公里(台東成功地震站東偏北方  77.5  公里)
小區域有感地震,2005-07-15 07:56:42,121.46,23.97,2.9,14.6,2,花蓮市地震站西方  16.0  公里(花蓮市地震站西方  16.0  公里)
小區域有感地震,2005-07-15 02:54:42,120.92,24.23,3.8,5.8,3,台中德基地震站西方  24.1  公里(台中德基地震站西方  24.1  公里)
小區域有感地震,2005-07-13 01:15:02,121.06,24.74,2.5,5.0,2,新竹竹北地震站南偏東方  10.4  公里(新竹竹北地震站南偏東方  10.4  公里)
小區域有感地震,2005-07-10 07:12:01,121.51,23.61,3.8,33.1,2,花蓮西林地震站南偏東方  23.2  公里(花蓮西林地震站南偏東方  23.2  公里)
小區域有感地震,2005-07-09 23:08:00,121.31,23.14,3.5,11.6,3,台東成功地震站西偏北方  7.6  公里(台東成功地震站西偏北方  7.6  公里)
小區域有感地震,2005-07-09 17:44:17,121.59,23.26,4.4,37.4,2,台東成功地震站東北方  28.6  公里(台東成功地震站東北方  28.6  公里)
118   ,2005-07-09 14:03:16,121.85,24.47,3.9,18.0,4,宜蘭南澳地震站東偏北方  11.5  公里(宜蘭南澳地震站東偏北方  11.5  公里)
小區域有感地震,2005-07-09 12:58:55,121.68,24.14,3.7,8.0,3,花蓮秀林地震站東北方  9.8  公里(花蓮秀林地震站東北方  9.8  公里)
小區域有感地震,2005-07-08 08:41:35,121.49,23.71,3.8,33.0,2,花蓮西林地震站南偏東方  12.3  公里(花蓮西林地震站南偏東方  12.3  公里)
小區域有感地震,2005-07-08 00:14:44,122.01,24.83,4.3,76.5,2,宜蘭市地震站東偏北方  26.3  公里(宜蘭市地震站東偏北方  26.3  公里)
小區域有感地震,2005-07-07 13:07:24,121.09,22.87,4.2,13.6,3,台東市地震站北偏西方  15.1  公里(台東市地震站北偏西方  15.1  公里)
小區域有感地震,2005-07-04 06:34:44,121.68,23.88,3.4,18.5,1,花蓮市地震站東南方  12.7  公里(花蓮市地震站東南方  12.7  公里)
117   ,2005-07-03 12:33:36,121.37,23.18,4.1,18.2,3,台東成功地震站北方  9.3  公里(台東成功地震站北方  9.3  公里)
小區域有感地震,2005-07-02 18:45:52,121.64,24.01,2.8,6.4,3,花蓮市地震站東北方  4.3  公里(花蓮市地震站東北方  4.3  公里)
116   ,2005-07-01 02:08:35,121.62,24.3,3.7,24.0,4,宜蘭南澳地震站西南方  18.7  公里(宜蘭南澳地震站西南方  18.7  公里)
