編號,地震時間,經度,緯度,規模,深度,最大震度,位置
013   ,2005-01-31 18:10:08,120.91,22.42,4.8,16.1,4,台東大武地震站北方  7.7  公里(台東大武地震站北方  7.7  公里)
小區域有感地震,2005-01-31 05:34:58,121.37,23.21,3.8,19.9,2,台東成功地震站北方  12.2  公里(台東成功地震站北方  12.2  公里)
小區域有感地震,2005-01-29 22:42:21,121.52,24.06,3.0,18.7,2,花蓮秀林地震站西偏南  9.1  公里(花蓮秀林地震站西偏南  9.1  公里)
012   ,2005-01-27 20:31:34,121.75,24.22,4.8,45.6,3,花蓮秀林地震站東北方  21.6  公里(花蓮秀林地震站東北方  21.6  公里)
小區域有感地震,2005-01-27 08:03:47,121.77,24.26,3.7,10.2,4,宜蘭南澳地震站南方  18.1  公里(宜蘭南澳地震站南方  18.1  公里)
小區域有感地震,2005-01-27 07:56:37,121.76,24.29,3.6,11.2,2,宜蘭南澳地震站南方  15.7  公里(宜蘭南澳地震站南方  15.7  公里)
小區域有感地震,2005-01-27 07:29:03,121.76,24.27,3.2,9.0,3,宜蘭南澳地震站南方  17.5  公里(宜蘭南澳地震站南方  17.5  公里)
小區域有感地震,2005-01-27 07:18:51,121.77,24.27,4.0,8.7,4,宜蘭南澳地震站南方  17.7  公里(宜蘭南澳地震站南方  17.7  公里)
小區域有感地震,2005-01-25 14:32:12,121.81,24.3,3.0,10.4,3,宜蘭南澳地震站南偏東方  15.7  公里(宜蘭南澳地震站南偏東方  15.7  公里)
小區域有感地震,2005-01-24 08:06:52,121.31,23.07,3.7,17.4,2,台東成功地震站西偏南  7.8  公里(台東成功地震站西偏南  7.8  公里)
小區域有感地震,2005-01-23 20:52:01,121.94,24.44,3.1,16.8,3,宜蘭南澳地震站東方  19.1  公里(宜蘭南澳地震站東方  19.1  公里)
011   ,2005-01-23 06:55:24,121.15,23.34,4.2,3.6,3,花蓮玉里地震站西方  16.1  公里(花蓮玉里地震站西方  16.1  公里)
小區域有感地震,2005-01-22 14:57:21,121.23,22.84,3.9,27.9,2,台東市地震站東北方  12.3  公里(台東市地震站東北方  12.3  公里)
010   ,2005-01-22 14:56:44,122.23,24.11,4.8,20.8,2,宜蘭南澳地震站東偏南方  60.6  公里(宜蘭南澳地震站東偏南方  60.6  公里)
009   ,2005-01-22 14:54:48,121.27,22.88,4.3,18.9,3,台東市地震站東北方  18.8  公里(台東市地震站東北方  18.8  公里)
008   ,2005-01-21 22:28:21,122.53,24.56,5.9,92.1,3,宜蘭蘇澳地震站東方  68.3  公里(宜蘭蘇澳地震站東方  68.3  公里)
007   ,2005-01-20 21:14:23,121.04,22.15,4.8,26.9,2,台東大武地震站南偏東方  26.4  公里(台東大武地震站南偏東方  26.4  公里)
006   ,2005-01-20 15:47:16,120.83,23.51,5.0,19.2,4,嘉義大埔地震站東北方  35.7  公里(嘉義大埔地震站東北方  35.7  公里)
小區域有感地震,2005-01-19 23:36:41,121.59,23.96,2.9,4.3,3,花蓮市地震站西南方  3.1  公里(花蓮市地震站西南方  3.1  公里)
小區域有感地震,2005-01-19 16:12:37,121.78,24.46,3.2,19.2,3,宜蘭南澳地震站東北方  4.6  公里(宜蘭南澳地震站東北方  4.6  公里)
小區域有感地震,2005-01-19 02:47:04,121.8,24.3,3.1,9.7,4,宜蘭南澳地震站南偏東方  15.2  公里(宜蘭南澳地震站南偏東方  15.2  公里)
小區域有感地震,2005-01-18 09:07:28,121.67,24.25,2.6,10.9,3,花蓮秀林地震站北偏東方  19.5  公里(花蓮秀林地震站北偏東方  19.5  公里)
小區域有感地震,2005-01-17 17:29:25,121.64,23.71,3.5,32.0,2,花蓮西林地震站東偏南方  23.0  公里(花蓮西林地震站東偏南方  23.0  公里)
小區域有感地震,2005-01-17 13:41:59,120.84,24.38,3.4,32.0,2,苗栗三義地震站東偏南方  8.4  公里(苗栗三義地震站東偏南方  8.4  公里)
小區域有感地震,2005-01-16 03:29:49,121.0,23.05,3.7,2.4,2,台東利稻地震站南偏西方  15.4  公里(台東利稻地震站南偏西方  15.4  公里)
005   ,2005-01-15 13:02:31,122.51,24.7,5.1,103.2,2,宜蘭蘇澳地震站東方  66.3  公里(宜蘭蘇澳地震站東方  66.3  公里)
小區域有感地震,2005-01-14 23:32:14,121.34,23.18,3.1,18.3,2,台東成功地震站北偏西方  9.8  公里(台東成功地震站北偏西方  9.8  公里)
小區域有感地震,2005-01-13 20:45:42,120.64,23.55,3.0,10.8,2,斗六市地震站南偏東方  20.8  公里(斗六市地震站南偏東方  20.8  公里)
004   ,2005-01-12 21:30:40,120.97,23.69,4.5,10.7,3,南投名間地震站東南方  34.6  公里(南投名間地震站東南方  34.6  公里)
小區域有感地震,2005-01-11 14:27:24,121.99,24.38,3.4,11.7,3,宜蘭南澳地震站東方  25.0  公里(宜蘭南澳地震站東方  25.0  公里)
小區域有感地震,2005-01-11 11:09:19,121.87,24.47,3.2,18.7,3,宜蘭南澳地震站東偏北方  13.0  公里(宜蘭南澳地震站東偏北方  13.0  公里)
003   ,2005-01-11 08:58:22,121.63,23.58,4.9,26.7,4,花蓮西林地震站東南方  32.3  公里(花蓮西林地震站東南方  32.3  公里)
小區域有感地震,2005-01-09 13:33:55,121.65,24.58,3.6,61.5,1,宜蘭牛鬥地震站東南方  10.7  公里(宜蘭牛鬥地震站東南方  10.7  公里)
002   ,2005-01-08 11:27:51,120.99,22.95,4.1,8.3,3,台東利稻地震站南方  26.2  公里(台東利稻地震站南方  26.2  公里)
小區域有感地震,2005-01-07 14:45:51,120.33,23.47,3.1,11.6,2,嘉義市地震站西偏南  11.3  公里(嘉義市地震站西偏南  11.3  公里)
小區域有感地震,2005-01-04 23:25:23,121.62,24.55,3.8,63.7,2,宜蘭牛鬥地震站南偏東方  10.4  公里(宜蘭牛鬥地震站南偏東方  10.4  公里)
001   ,2005-01-04 15:55:09,121.61,23.84,4.1,42.0,2,花蓮市地震站南方  15.3  公里(花蓮市地震站南方  15.3  公里)
小區域有感地震,2005-01-04 12:05:36,121.57,23.95,2.8,21.5,1,花蓮市地震站西偏南  5.7  公里(花蓮市地震站西偏南  5.7  公里)
小區域有感地震,2005-01-04 11:19:04,121.72,24.4,3.0,19.4,3,宜蘭南澳地震站西南方  3.8  公里(宜蘭南澳地震站西南方  3.8  公里)
小區域有感地震,2005-01-04 08:20:41,120.56,22.82,3.6,26.1,2,高雄旗山地震站東方  13.2  公里(高雄旗山地震站東方  13.2  公里)
小區域有感地震,2005-01-04 03:35:13,121.34,23.18,3.7,15.6,3,台東成功地震站北偏西方  9.5  公里(台東成功地震站北偏西方  9.5  公里)
小區域有感地震,2005-01-01 21:47:41,121.59,24.57,3.3,10.9,3,宜蘭牛鬥地震站南偏東方  8.3  公里(宜蘭牛鬥地震站南偏東方  8.3  公里)
