編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2005-06-30 23:56:57,121.89,24.06,3.9,28.1,3,花蓮秀林地震站東方  28.9  公里(花蓮秀林地震站東方  28.9  公里)
115   ,2005-06-29 07:38:12,121.59,23.92,4.0,4.4,3,花蓮市地震站南偏西方  6.8  公里(花蓮市地震站南偏西方  6.8  公里)
小區域有感地震,2005-06-26 17:20:54,121.62,23.96,3.3,6.2,3,花蓮市地震站南偏東方  2.4  公里(花蓮市地震站南偏東方  2.4  公里)
小區域有感地震,2005-06-25 11:54:15,121.43,23.77,3.0,17.8,3,花蓮西林地震站南偏西方  4.5  公里(花蓮西林地震站南偏西方  4.5  公里)
小區域有感地震,2005-06-21 11:42:26,120.49,23.16,3.5,10.1,2,台南東山地震站南方  12.0  公里(台南東山地震站南方  12.0  公里)
小區域有感地震,2005-06-21 11:31:20,121.84,24.42,3.2,8.1,4,宜蘭南澳地震站東方  9.1  公里(宜蘭南澳地震站東方  9.1  公里)
114   ,2005-06-20 08:10:24,121.61,23.94,3.7,4.9,3,花蓮市地震站南方  3.9  公里(花蓮市地震站南方  3.9  公里)
113   ,2005-06-18 17:31:05,121.53,23.95,5.0,2.2,5,花蓮市地震站西偏南  8.5  公里(花蓮市地震站西偏南  8.5  公里)
112   ,2005-06-18 10:26:14,120.66,23.53,3.4,10.3,3,嘉義市地震站東方  23.2  公里(嘉義市地震站東方  23.2  公里)
小區域有感地震,2005-06-18 04:06:35,121.61,23.97,3.3,7.0,3,花蓮市地震站南方  1.1  公里(花蓮市地震站南方  1.1  公里)
小區域有感地震,2005-06-18 03:46:57,121.61,23.96,3.5,7.0,3,花蓮市地震站南方  1.6  公里(花蓮市地震站南方  1.6  公里)
小區域有感地震,2005-06-17 22:27:31,121.67,24.06,3.2,8.0,2,花蓮秀林地震站東偏南方  7.1  公里(花蓮秀林地震站東偏南方  7.1  公里)
小區域有感地震,2005-06-17 21:40:08,121.61,23.97,2.6,7.6,2,花蓮市地震站南偏西方  .4  公里(花蓮市地震站南偏西方  .4  公里)
小區域有感地震,2005-06-17 21:38:16,121.61,23.97,3.4,7.4,3,花蓮市地震站南方  .6  公里(花蓮市地震站南方  .6  公里)
111   ,2005-06-17 20:53:01,121.61,23.97,3.5,7.4,4,花蓮市地震站西偏南  .4  公里(花蓮市地震站西偏南  .4  公里)
小區域有感地震,2005-06-17 20:25:07,121.61,23.97,3.2,7.2,3,花蓮市地震站南偏西方  .8  公里(花蓮市地震站南偏西方  .8  公里)
小區域有感地震,2005-06-17 17:12:22,121.6,23.97,3.0,7.1,3,花蓮市地震站西方  1.9  公里(花蓮市地震站西方  1.9  公里)
小區域有感地震,2005-06-17 14:53:09,121.59,23.97,3.2,6.7,3,花蓮市地震站西偏南  2.2  公里(花蓮市地震站西偏南  2.2  公里)
小區域有感地震,2005-06-16 20:55:47,121.6,23.96,3.0,6.8,3,花蓮市地震站西南方  2.2  公里(花蓮市地震站西南方  2.2  公里)
小區域有感地震,2005-06-16 20:43:50,121.61,23.96,3.0,8.0,3,花蓮市地震站南方  2.2  公里(花蓮市地震站南方  2.2  公里)
小區域有感地震,2005-06-16 17:48:46,120.62,23.26,3.3,7.8,4,嘉義大埔地震站北方  1.6  公里(嘉義大埔地震站北方  1.6  公里)
110   ,2005-06-16 15:38:18,121.6,23.97,3.7,8.4,4,花蓮市地震站西南方  1.5  公里(花蓮市地震站西南方  1.5  公里)
小區域有感地震,2005-06-16 15:33:22,121.59,23.97,2.9,10.3,2,花蓮市地震站西方  2.8  公里(花蓮市地震站西方  2.8  公里)
小區域有感地震,2005-06-16 14:27:51,121.58,23.97,3.6,6.3,2,花蓮市地震站西偏南  3.2  公里(花蓮市地震站西偏南  3.2  公里)
小區域有感地震,2005-06-16 14:27:29,121.61,23.96,3.6,7.9,2,花蓮市地震站南方  1.6  公里(花蓮市地震站南方  1.6  公里)
