編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2005-08-30 16:30:51,121.36,23.22,3.8,18.2,2,台東成功地震站北方  13.6  公里(台東成功地震站北方  13.6  公里)
131   ,2005-08-30 11:42:52,120.77,21.87,4.7,42.7,3,屏東恆春地震站南方  14.6  公里(屏東恆春地震站南方  14.6  公里)
130   ,2005-08-30 07:50:54,121.66,24.54,4.2,46.0,2,宜蘭牛鬥地震站東南方  13.7  公里(宜蘭牛鬥地震站東南方  13.7  公里)
小區域有感地震,2005-08-28 14:54:13,121.92,24.42,4.0,24.8,3,宜蘭南澳地震站東方  17.0  公里(宜蘭南澳地震站東方  17.0  公里)
小區域有感地震,2005-08-26 13:04:52,121.8,24.39,2.8,7.0,3,宜蘭南澳地震站東偏南方  6.4  公里(宜蘭南澳地震站東偏南方  6.4  公里)
129   ,2005-08-23 05:15:12,120.97,22.5,4.4,13.6,5,台東大武地震站北偏東方  16.9  公里(台東大武地震站北偏東方  16.9  公里)
小區域有感地震,2005-08-19 07:08:13,121.77,24.4,2.8,8.6,3,宜蘭南澳地震站東南方  3.6  公里(宜蘭南澳地震站東南方  3.6  公里)
小區域有感地震,2005-08-19 02:57:29,121.53,24.14,2.6,24.6,1,花蓮秀林地震站西北方  9.8  公里(花蓮秀林地震站西北方  9.8  公里)
小區域有感地震,2005-08-19 02:06:49,121.68,24.19,3.9,35.4,2,花蓮秀林地震站東北方  13.9  公里(花蓮秀林地震站東北方  13.9  公里)
小區域有感地震,2005-08-18 16:04:19,121.33,23.09,3.7,17.8,2,台東成功地震站西偏南  4.2  公里(台東成功地震站西偏南  4.2  公里)
小區域有感地震,2005-08-16 09:22:07,121.39,23.23,3.7,21.7,2,台東成功地震站北方  14.5  公里(台東成功地震站北方  14.5  公里)
128   ,2005-08-16 01:36:28,121.8,24.4,3.6,9.5,4,宜蘭南澳地震站東偏南方  5.4  公里(宜蘭南澳地震站東偏南方  5.4  公里)
小區域有感地震,2005-08-12 20:15:28,121.84,24.54,3.1,9.8,2,宜蘭蘇澳地震站南偏西方  7.4  公里(宜蘭蘇澳地震站南偏西方  7.4  公里)
小區域有感地震,2005-08-12 18:06:14,121.56,24.12,3.3,20.0,3,花蓮秀林地震站西北方  6.2  公里(花蓮秀林地震站西北方  6.2  公里)
小區域有感地震,2005-08-10 12:07:46,122.25,24.76,4.5,7.4,3,宜蘭蘇澳地震站東偏北方  42.8  公里(宜蘭蘇澳地震站東偏北方  42.8  公里)
127   ,2005-08-08 02:39:09,121.75,24.26,4.6,58.7,3,宜蘭南澳地震站南方  18.5  公里(宜蘭南澳地震站南方  18.5  公里)
小區域有感地震,2005-08-07 20:48:59,121.66,24.05,3.7,8.6,2,花蓮秀林地震站東偏南方  7.0  公里(花蓮秀林地震站東偏南方  7.0  公里)
小區域有感地震,2005-08-05 22:45:14,121.48,23.97,2.7,18.8,2,花蓮市地震站西方  13.5  公里(花蓮市地震站西方  13.5  公里)
小區域有感地震,2005-08-03 15:24:18,121.78,24.42,2.9,9.5,4,宜蘭南澳地震站東方  3.1  公里(宜蘭南澳地震站東方  3.1  公里)
小區域有感地震,2005-08-03 05:38:14,121.67,24.19,3.8,34.3,2,花蓮秀林地震站北偏東方  13.6  公里(花蓮秀林地震站北偏東方  13.6  公里)
小區域有感地震,2005-08-01 18:24:07,121.52,23.5,3.7,28.8,1,花蓮玉里地震站東北方  27.2  公里(花蓮玉里地震站東北方  27.2  公里)
小區域有感地震,2005-08-01 17:04:33,121.61,24.03,3.4,8.7,2,花蓮秀林地震站南方  5.8  公里(花蓮秀林地震站南方  5.8  公里)
