編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2021-02-27 10:23:09,120.45,23.45,3.1,11.6,2,嘉義市政府南方  3.3  公里 (位於嘉義市東區)(嘉義市東區)
小區域有感地震,2021-02-25 04:09:07,121.98,24.69,4.7,59.5,2,宜蘭縣政府東方  22.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2021-02-24 18:19:51,120.71,24.44,3.3,10.1,2,苗栗縣政府西南方  18.0  公里 (位於苗栗縣通霄鎮)(苗栗縣通霄鎮)
小區域有感地震,2021-02-24 12:15:50,121.61,24.33,3.3,25.0,2,花蓮縣政府北方  37.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2021-02-23 13:39:59,121.05,23.0,3.7,6.5,2,臺東縣政府北偏西方  28.6  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2021-02-23 07:28:48,120.35,23.31,3.3,10.8,2,臺南市政府北偏東方  39.0  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2021-02-22 09:50:49,121.56,22.62,5.3,107.9,3,臺東縣政府東偏南方  44.5  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2021-02-21 01:58:12,121.52,24.08,4.0,21.2,3,花蓮縣政府西北方  13.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2021-02-20 17:37:27,120.38,23.11,3.1,13.7,1,臺南市政府東偏北方  23.4  公里 (位於臺南市大內區)(臺南市大內區)
小區域有感地震,2021-02-20 01:55:14,121.41,23.04,3.6,11.6,4,臺東縣政府東北方  41.5  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2021-02-19 17:56:10,121.72,24.58,3.3,6.0,3,宜蘭縣政府南偏西方  17.0  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2021-02-18 03:07:22,121.35,23.18,3.4,15.5,2,臺東縣政府北偏東方  51.2  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
017   ,2021-02-18 02:38:48,121.38,22.24,5.2,21.7,4,臺東縣政府南偏東方  61.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
016   ,2021-02-17 20:07:37,121.2,22.97,4.2,7.5,3,臺東縣政府北偏東方  24.0  公里 (位於臺東縣鹿野鄉)(臺東縣鹿野鄉)
小區域有感地震,2021-02-17 07:28:39,121.08,24.07,3.8,8.2,3,南投縣政府東偏北方  44.2  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2021-02-15 00:00:27,121.01,22.45,3.6,14.6,2,臺東縣政府南偏西方  36.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2021-02-15 00:00:25,121.03,22.45,3.3,12.5,2,臺東縣政府南偏西方  35.6  公里 (位於臺東縣近海)(臺東縣近海)
015   ,2021-02-14 12:25:04,121.47,23.14,4.5,41.3,4,臺東縣政府東北方  53.9  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2021-02-14 05:28:34,121.52,24.09,3.6,21.8,3,花蓮縣政府西北方  15.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2021-02-12 17:47:08,121.76,24.41,3.6,19.7,3,宜蘭縣政府南方  35.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2021-02-11 23:50:19,120.62,22.88,3.8,16.1,2,屏東縣政府北偏東方  25.6  公里 (位於屏東縣高樹鄉)(屏東縣高樹鄉)
小區域有感地震,2021-02-11 18:39:40,121.34,23.37,4.4,42.6,2,花蓮縣政府南偏西方  74.3  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
小區域有感地震,2021-02-11 03:53:54,120.72,23.15,3.9,7.0,4,高雄市政府東北方  72.0  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2021-02-09 07:35:44,121.67,23.92,4.0,46.8,1,花蓮縣政府東南方  9.4  公里 (位於花蓮縣近海)(花蓮縣近海)
014   ,2021-02-09 00:58:02,122.02,24.37,5.6,24.7,4,宜蘭縣政府東南方  47.6  公里 (位於臺灣東部海域)(臺灣東部海域)
013   ,2021-02-09 00:56:31,122.36,24.36,5.5,70.0,3,宜蘭縣政府東偏南方  73.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2021-02-08 23:34:00,118.79,24.17,4.2,14.5,2,金門縣政府東偏南方  55.9  公里(金門縣政府東偏南方  55.9  公里)
小區域有感地震,2021-02-08 06:16:55,121.97,24.39,4.4,27.2,2,宜蘭縣政府南偏東方  43.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2021-02-07 18:28:04,121.55,23.54,3.7,33.2,2,花蓮縣政府南方  51.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2021-02-07 02:48:09,120.9,22.15,3.5,7.3,2,屏東縣政府東南方  72.5  公里 (位於屏東縣近海)(屏東縣近海)
012   ,2021-02-07 01:36:03,122.61,24.66,6.2,111.3,3,宜蘭縣政府東方  85.7  公里 (位於臺灣東部海域)(臺灣東部海域)
011   ,2021-02-06 18:27:23,120.97,22.55,4.3,15.1,4,臺東縣政府西南方  28.9  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2021-02-06 10:52:57,121.91,24.42,3.9,27.1,2,宜蘭縣政府南偏東方  37.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2021-02-05 17:29:49,121.37,23.19,3.8,18.2,2,臺東縣政府北偏東方  52.8  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2021-02-04 20:06:48,120.7,23.16,4.0,7.3,3,高雄市政府東北方  72.1  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2021-02-04 16:14:02,121.87,21.47,5.7,50.4,3,臺東縣政府南偏東方  161.1  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2021-02-04 03:14:25,121.86,24.46,3.5,8.8,3,宜蘭縣政府南偏東方  31.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2021-02-03 13:29:26,121.64,25.22,3.3,5.5,3,新北市政府東北方  28.7  公里 (位於新北市萬里區)(新北市萬里區)
小區域有感地震,2021-02-02 17:04:58,121.68,24.13,3.9,10.8,3,花蓮縣政府北偏東方  16.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2021-02-02 04:03:54,121.6,22.88,3.9,17.7,3,臺東縣政府東偏北方  48.1  公里 (位於臺灣東南部海域)(臺灣東南部海域)
