編號,地震時間,經度,緯度,規模,深度,最大震度,位置
032   ,2021-04-29 22:35:41,121.66,21.87,4.8,29.5,4,臺東縣政府南偏東方  111.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
031   ,2021-04-29 22:32:58,121.7,21.82,4.7,30.0,4,臺東縣政府南偏東方  117.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2021-04-29 12:46:40,120.91,23.15,3.7,3.0,2,臺東縣政府北偏西方  50.4  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2021-04-29 06:30:16,121.48,23.93,4.0,18.7,4,花蓮縣政府西偏南方  15.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2021-04-28 08:08:54,120.92,23.16,3.9,2.7,4,臺東縣政府北偏西方  50.4  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2021-04-28 07:35:12,120.93,23.14,4.1,1.7,2,臺東縣政府北偏西方  48.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
030   ,2021-04-28 06:10:51,120.92,23.15,4.8,1.6,4,臺東縣政府北偏西方  49.8  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2021-04-28 05:56:02,120.92,23.15,3.8,1.4,3,臺東縣政府北偏西方  50.2  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
029   ,2021-04-28 05:48:03,120.92,23.16,4.1,1.5,3,臺東縣政府北偏西方  51.0  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
028   ,2021-04-28 04:27:47,120.92,23.16,4.1,1.0,3,臺東縣政府北偏西方  50.9  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2021-04-26 20:20:42,120.68,22.85,3.8,17.1,2,屏東縣政府東北方  26.8  公里 (位於屏東縣三地門鄉)(屏東縣三地門鄉)
小區域有感地震,2021-04-25 14:26:52,120.29,23.5,3.3,11.7,3,嘉義縣政府北方  4.2  公里 (位於嘉義縣六腳鄉)(嘉義縣六腳鄉)
小區域有感地震,2021-04-25 13:55:07,121.6,23.86,3.8,23.9,2,花蓮縣政府南方  15.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2021-04-25 12:51:46,120.29,23.5,3.8,9.4,3,嘉義縣政府北方  4.5  公里 (位於嘉義縣六腳鄉)(嘉義縣六腳鄉)
小區域有感地震,2021-04-25 10:28:29,120.29,23.5,3.3,12.1,2,嘉義縣政府北方  4.6  公里 (位於嘉義縣六腳鄉)(嘉義縣六腳鄉)
小區域有感地震,2021-04-25 05:37:30,121.45,23.87,3.9,17.7,2,花蓮縣政府西南方  21.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2021-04-24 22:55:23,121.48,23.79,3.5,9.0,3,花蓮縣政府西南方  27.0  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2021-04-22 23:10:36,121.47,23.78,3.7,10.5,3,花蓮縣政府西南方  28.0  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2021-04-21 18:55:58,122.27,24.78,4.4,10.3,2,宜蘭縣政府東方  51.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2021-04-21 11:01:47,121.44,23.82,4.0,14.7,3,花蓮縣政府西南方  26.0  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2021-04-21 09:36:45,121.46,23.9,3.2,15.9,2,花蓮縣政府西偏南方  19.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2021-04-21 03:38:32,121.48,23.8,3.3,8.7,3,花蓮縣政府西南方  25.0  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2021-04-21 03:34:12,121.48,23.81,3.8,8.5,3,花蓮縣政府西南方  24.6  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
027   ,2021-04-20 15:59:40,120.73,23.59,4.3,16.9,3,嘉義縣政府東偏北方  46.7  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
026   ,2021-04-18 22:14:37,121.48,23.86,6.2,14.4,5強,花蓮縣政府西南方  20.4  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
025   ,2021-04-18 22:11:39,121.48,23.87,5.8,16.3,5弱,花蓮縣政府西南方  19.1  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2021-04-18 18:36:39,120.73,22.67,3.6,36.6,1,屏東縣政府東方  25.2  公里 (位於屏東縣瑪家鄉)(屏東縣瑪家鄉)
小區域有感地震,2021-04-17 00:21:51,122.06,23.98,4.7,29.8,2,花蓮縣政府東方  44.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2021-04-16 16:58:11,121.52,24.06,3.6,19.1,3,花蓮縣政府西偏北方  12.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
024   ,2021-04-16 15:28:15,121.47,23.3,4.6,33.7,4,臺東縣政府北偏東方  68.1  公里 (位於臺東縣近海)(臺東縣近海)
023   ,2021-04-15 02:09:36,122.02,24.83,4.5,14.7,3,宜蘭縣政府東偏北方  28.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2021-04-15 00:36:48,121.57,21.97,4.0,17.7,3,臺東縣政府南偏東方  96.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2021-04-15 00:35:12,121.6,21.94,3.9,18.6,3,臺東縣政府南偏東方  101.2  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2021-04-12 09:08:08,121.68,24.01,4.0,30.2,2,花蓮縣政府東偏北方  6.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2021-04-12 04:29:11,121.07,23.91,3.8,19.3,2,南投縣政府東方  39.2  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2021-04-10 12:47:21,121.32,22.68,4.5,22.9,3,臺東縣政府東偏南方  18.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2021-04-09 17:10:26,122.08,24.83,4.5,104.7,2,宜蘭縣政府東偏北方  34.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2021-04-09 16:10:53,121.7,24.28,3.7,29.7,2,花蓮縣政府北偏東方  32.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2021-04-09 14:14:22,120.28,23.05,3.1,17.5,1,臺南市政府東偏北方  11.3  公里 (位於臺南市新化區)(臺南市新化區)
小區域有感地震,2021-04-08 13:11:31,121.82,24.28,3.5,17.9,3,花蓮縣政府東北方  38.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2021-04-08 08:28:21,122.03,24.69,4.5,68.0,2,宜蘭縣政府東方  27.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2021-04-08 00:28:45,121.95,24.39,4.3,28.4,3,宜蘭縣政府南偏東方  42.2  公里 (位於臺灣東部海域)(臺灣東部海域)
022   ,2021-04-07 21:19:36,121.46,23.85,4.9,17.4,4,花蓮縣政府西南方  22.6  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2021-04-05 16:12:52,120.66,22.84,3.9,19.4,3,屏東縣政府東北方  24.4  公里 (位於屏東縣三地門鄉)(屏東縣三地門鄉)
小區域有感地震,2021-04-04 03:44:33,120.5,23.41,3.3,7.0,2,嘉義縣政府東偏南方  21.6  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2021-04-03 15:31:17,120.14,22.88,3.7,15.7,2,高雄市政府北偏西方  33.5  公里 (位於高雄市近海)(高雄市近海)
小區域有感地震,2021-04-02 13:50:56,121.07,22.5,4.1,24.6,2,臺東縣政府南偏西方  29.4  公里 (位於臺灣東南部海域)(臺灣東南部海域)
