編號,地震時間,經度,緯度,規模,深度,最大震度,位置
076   ,2021-07-30 06:55:17,121.585,23.8432,4.6,4.8,4,花蓮縣政府南南西方  16.8  公里 (位於花蓮縣近海)(花蓮縣近海)
075   ,2021-07-29 23:21:17,121.451,23.9155,4.1,19.4,4,花蓮縣政府西南西方  19.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
074   ,2021-07-29 18:41:37,121.52,24.0398,4.1,17.8,3,花蓮縣政府西北西方  11.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2021-07-26 22:59:26,121.609,24.0035,3.2,8.7,2,花蓮縣政府西北方  1.8  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
073   ,2021-07-26 19:40:11,121.621,24.0082,4.6,8.7,4,花蓮縣政府北方  1.9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2021-07-26 19:39:59,121.613,24.0023,4.2,9.0,3,花蓮縣政府北北西方  1.5  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2021-07-24 08:13:11,120.99,22.0743,4.0,16.0,3,屏東縣政府東南方  84.9  公里 (位於屏東縣近海)(屏東縣近海)
小區域有感地震,2021-07-24 03:44:36,121.687,24.1468,3.5,9.5,4,花蓮縣政府北北東方  18.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2021-07-23 08:11:21,121.123,21.9808,4.1,31.3,3,臺東縣政府南方  85.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2021-07-22 10:12:24,121.575,23.9045,3.5,6.9,3,花蓮縣政府南南西方  10.6  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2021-07-19 02:44:48,121.578,23.9302,2.7,9.4,2,花蓮縣政府西南方  8.0  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2021-07-19 02:40:46,121.582,23.9388,4.0,8.3,4,花蓮縣政府西南方  6.9  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2021-07-18 22:50:52,120.894,24.5735,2.9,5.3,3,苗栗縣政府東方  7.5  公里 (位於苗栗縣頭屋鄉)(苗栗縣頭屋鄉)
小區域有感地震,2021-07-18 19:26:08,121.62,24.0338,3.6,10.5,2,花蓮縣政府北方  4.7  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
072   ,2021-07-18 19:25:42,121.615,24.0312,4.4,8.3,4,花蓮縣政府北方  4.5  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2021-07-18 12:35:49,121.539,23.8247,3.4,7.3,4,花蓮縣政府南南西方  20.2  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2021-07-18 08:11:32,121.435,23.7578,3.9,22.5,3,花蓮縣政府西南方  31.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2021-07-18 03:07:22,121.568,23.8988,3.1,8.4,2,花蓮縣政府南南西方  11.5  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2021-07-17 23:37:03,121.656,24.0493,3.5,7.3,2,花蓮縣政府北北東方  7.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2021-07-17 08:43:12,121.618,23.9455,3.5,6.5,4,花蓮縣政府南方  5.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2021-07-17 04:00:53,121.572,24.0005,3.2,9.3,3,花蓮縣政府西方  5.0  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2021-07-17 04:00:47,121.583,23.9805,3.5,8.6,3,花蓮縣政府西南西方  3.9  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2021-07-17 03:59:47,121.577,23.9988,3.9,9.5,3,花蓮縣政府西方  4.4  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2021-07-17 03:22:24,121.589,23.9255,3.6,7.3,3,花蓮縣政府南南西方  7.9  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2021-07-16 22:14:01,121.594,23.999,4.1,7.4,3,花蓮縣政府西北西方  2.8  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2021-07-16 09:08:04,121.586,23.9757,3.1,7.7,3,花蓮縣政府西南西方  3.9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2021-07-16 07:54:25,121.584,23.9813,3.2,7.8,3,花蓮縣政府西南西方  3.8  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2021-07-16 07:50:05,121.589,23.9813,3.6,8.2,3,花蓮縣政府西南西方  3.4  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2021-07-16 07:49:30,121.584,23.9768,3.7,8.0,3,花蓮縣政府西南西方  4.0  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2021-07-16 07:35:10,121.596,23.9738,3.5,10.1,3,花蓮縣政府西南方  3.1  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
