編號,地震時間,經度,緯度,規模,深度,最大震度,位置
100   ,2015-12-31 08:53:14,121.8,21.41,5.0,147.4,2,臺東縣政府南偏東方  163.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2015-12-28 08:01:49,121.38,23.21,3.5,19.5,2,臺東縣政府北偏東方  55.3  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2015-12-27 18:39:34,121.6,24.19,3.2,20.6,3,花蓮縣政府北方  22.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-27 15:00:38,122.59,24.57,4.8,93.6,2,宜蘭縣政府東方  85.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-27 00:09:31,119.97,22.53,3.2,36.5,1,高雄市政府西偏南方  36.8  公里 (位於臺灣西部海域)(臺灣西部海域)
099   ,2015-12-26 12:05:24,121.68,24.21,4.4,15.7,4,花蓮縣政府北偏東方  25.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-12-26 10:35:13,121.03,22.41,2.9,12.1,1,臺東縣政府南偏西方  40.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-26 05:21:41,121.23,24.8,3.2,11.8,1,桃園縣政府南偏西方  22.1  公里 (位於新竹縣關西鎮)(新竹縣關西鎮)
098   ,2015-12-26 05:10:05,121.23,24.8,3.7,11.3,2,新竹縣政府東方  22.4  公里 (位於新竹縣關西鎮)(新竹縣關西鎮)
097   ,2015-12-25 05:20:22,121.03,24.05,4.6,21.2,3,臺中市政府東偏南方  36.9  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
096   ,2015-12-25 03:18:31,121.05,23.97,4.1,7.4,3,南投縣政府東方  37.0  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2015-12-24 17:11:34,121.79,24.06,3.9,22.1,2,花蓮縣政府東偏北方  18.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-24 02:40:00,121.64,23.85,3.9,36.8,2,花蓮縣政府南方  16.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-12-22 22:41:38,121.56,24.18,2.9,23.3,3,花蓮縣政府北偏西方  22.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
095   ,2015-12-22 14:08:55,121.59,23.82,4.4,27.7,3,花蓮縣政府南方  19.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-12-22 12:30:17,121.79,24.37,3.1,16.4,3,宜蘭縣政府南方  40.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2015-12-21 12:51:30,121.96,24.4,3.3,20.0,3,宜蘭縣政府南偏東方  41.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-21 06:36:45,120.32,23.23,3.7,14.6,2,嘉義縣政府南方  25.3  公里 (位於臺南市官田區)(臺南市官田區)
小區域有感地震,2015-12-21 05:46:02,121.94,24.83,3.2,7.4,2,宜蘭縣政府東偏北方  21.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-21 01:05:03,121.84,24.43,3.0,13.3,4,宜蘭縣政府南偏東方  34.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2015-12-20 18:13:22,121.97,24.52,3.8,13.1,3,宜蘭縣政府東南方  30.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-18 02:38:38,121.02,24.73,2.5,8.4,2,新竹市政府東南方  9.7  公里 (位於新竹縣寶山鄉)(新竹縣寶山鄉)
小區域有感地震,2015-12-17 11:03:14,121.53,23.21,3.7,38.3,2,臺東縣政府東北方  64.3  公里 (位於臺灣東部海域)(臺灣東部海域)
094   ,2015-12-14 15:19:31,121.46,23.92,4.2,22.3,4,花蓮縣政府西偏南方  18.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-13 02:28:08,121.34,23.39,3.7,11.4,3,花蓮縣政府南偏西方  72.4  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
093   ,2015-12-12 23:47:22,121.34,23.37,4.6,12.4,3,臺東縣政府北偏東方  71.0  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
092   ,2015-12-12 23:39:45,121.34,23.38,4.4,13.0,4,臺東縣政府北偏東方  71.5  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
小區域有感地震,2015-12-12 06:27:08,121.47,23.94,3.2,18.5,3,花蓮縣政府西偏南方  16.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-11 17:44:23,121.34,23.38,3.2,12.3,2,臺東縣政府北偏東方  71.4  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
小區域有感地震,2015-12-11 13:11:25,121.92,24.41,3.9,25.0,3,宜蘭縣政府南偏東方  38.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-09 15:37:57,121.63,24.3,3.4,20.7,3,花蓮縣政府北方  34.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-09 13:02:18,120.21,23.09,2.7,15.7,2,臺南市政府北偏東方  11.3  公里 (位於臺南市安定區)(臺南市安定區)
小區域有感地震,2015-12-08 17:03:58,121.55,24.18,3.0,23.0,3,花蓮縣政府北偏西方  22.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-08 02:20:18,121.46,23.91,3.3,21.5,3,花蓮縣政府西偏南方  19.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-06 13:06:17,122.39,24.76,4.3,107.8,1,宜蘭縣政府東方  63.8  公里 (位於臺灣東部海域)(臺灣東部海域)
091   ,2015-12-06 12:42:49,121.9,24.18,4.5,24.5,3,花蓮縣政府東偏北方  34.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-05 21:20:27,120.3,23.31,3.1,11.6,2,嘉義縣政府南方  16.1  公里 (位於臺南市新營區)(臺南市新營區)
小區域有感地震,2015-12-05 15:53:43,121.61,22.78,3.8,19.3,2,臺東縣政府東方  47.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-04 07:16:19,121.38,22.61,3.7,26.2,2,臺東縣政府東偏南方  29.0  公里 (位於臺灣東部海域)(臺灣東部海域)
090   ,2015-12-03 22:31:13,121.39,22.6,5.3,25.9,4,臺東縣政府東偏南方  29.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-03 20:06:04,121.66,23.79,4.0,36.5,1,花蓮縣政府南偏東方  22.2  公里 (位於花蓮縣近海)(花蓮縣近海)
089   ,2015-12-03 09:37:46,121.81,24.79,4.4,71.3,2,宜蘭縣政府東北方  7.9  公里 (位於宜蘭縣壯圍鄉)(宜蘭縣壯圍鄉)
小區域有感地震,2015-12-02 19:59:59,121.9,24.19,3.9,25.9,2,花蓮縣政府東北方  35.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-02 14:32:21,121.89,24.18,3.8,23.5,2,花蓮縣政府東北方  34.7  公里 (位於臺灣東部海域)(臺灣東部海域)
088   ,2015-12-02 13:53:00,121.89,24.18,4.6,24.3,3,花蓮縣政府東北方  35.0  公里 (位於臺灣東部海域)(臺灣東部海域)
087   ,2015-12-02 13:21:57,121.91,24.19,4.9,23.9,4,花蓮縣政府東北方  36.9  公里 (位於臺灣東部海域)(臺灣東部海域)
